dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-28,3
2020-03-29,3
2020-03-30,250
2020-03-31,293
2020-04-01,311
2020-04-02,338
2020-04-03,362
2020-04-04,375
2020-04-05,404
2020-04-06,427
2020-04-07,435
2020-04-08,463
2020-04-09,470
2020-04-10,494
2020-04-11,488
2020-04-12,513
2020-04-13,530
2020-04-14,526
2020-04-15,530
2020-04-16,528
2020-04-17,527
2020-04-18,545
2020-04-19,543
2020-04-20,533
2020-04-21,536
2020-04-22,524
2020-04-23,533
2020-04-24,545
2020-04-25,560
2020-04-26,557
2020-04-27,544
2020-04-28,550
2020-04-29,537
2020-04-30,540
2020-05-01,530
2020-05-02,518
2020-05-03,509
2020-05-04,514
2020-05-05,505
2020-05-06,500
2020-05-07,481
2020-05-08,474
2020-05-09,471
2020-05-10,466
2020-05-11,440
2020-05-12,430
2020-05-13,413
2020-05-14,398
2020-05-15,397
2020-05-16,379
2020-05-17,371
2020-05-18,384
2020-05-19,372
2020-05-20,361
2020-05-21,354
2020-05-22,336
2020-05-23,334
2020-05-24,335
2020-05-25,343
2020-05-26,342
2020-05-27,335
2020-05-28,329
2020-05-29,311
2020-05-30,308
2020-05-31,313
2020-06-01,311
2020-06-02,307
2020-06-03,303
2020-06-04,296
2020-06-05,295
2020-06-06,289
2020-06-07,298
2020-06-08,296
2020-06-09,288
2020-06-10,282
2020-06-11,270
2020-06-12,263
2020-06-13,258
2020-06-14,252
2020-06-15,244
2020-06-16,229
2020-06-17,218
2020-06-18,221
2020-06-19,214
2020-06-20,214
2020-06-21,203
2020-06-22,200
2020-06-23,193
2020-06-24,190
2020-06-25,181
2020-06-26,171
2020-06-27,157
2020-06-28,150
2020-06-29,152
2020-06-30,144
2020-07-01,137
2020-07-02,125
2020-07-03,128
2020-07-04,126
2020-07-05,120
2020-07-06,116
2020-07-07,104
2020-07-08,92
2020-07-09,90
2020-07-10,85
2020-07-11,83
2020-07-12,84
2020-07-13,85
2020-07-14,80
2020-07-15,73
2020-07-16,69
2020-07-17,62
2020-07-18,62
2020-07-19,56
2020-07-20,52
2020-07-21,59
2020-07-22,58
2020-07-23,58
2020-07-24,50
2020-07-25,53
2020-07-26,50
2020-07-27,49
2020-07-28,46
2020-07-29,43
2020-07-30,40
2020-07-31,40
2020-08-01,38
2020-08-02,40
2020-08-03,36
2020-08-04,40
2020-08-05,41
2020-08-06,41
2020-08-07,35
2020-08-08,38
2020-08-09,37
2020-08-10,33
2020-08-11,34
2020-08-12,34
2020-08-13,31
2020-08-14,31
2020-08-15,33
2020-08-16,30
2020-08-17,31
2020-08-18,27
2020-08-19,29
2020-08-20,27
2020-08-21,26
2020-08-22,26
2020-08-23,27
2020-08-24,22
2020-08-25,26
2020-08-26,22
2020-08-27,21
2020-08-28,20
2020-08-29,21
2020-08-30,23
2020-08-31,19
2020-09-01,16
2020-09-02,15
2020-09-03,16
2020-09-04,17
2020-09-05,17
2020-09-06,17
2020-09-07,13
2020-09-08,13
2020-09-09,14
2020-09-10,13
2020-09-11,13
2020-09-12,15
2020-09-13,16
2020-09-14,17
2020-09-15,16
2020-09-16,15
2020-09-17,17
2020-09-18,15
2020-09-19,16
2020-09-20,16
2020-09-21,18
2020-09-22,20
2020-09-23,18
2020-09-24,17
2020-09-25,17
2020-09-26,18
2020-09-27,18
2020-09-28,20
2020-09-29,21
2020-09-30,20
2020-10-01,24
2020-10-02,23
2020-10-03,22
2020-10-04,21
2020-10-05,21
2020-10-06,23
2020-10-07,24
2020-10-08,25
2020-10-09,26
2020-10-10,23
2020-10-11,24
2020-10-12,22
2020-10-13,23
2020-10-14,28
2020-10-15,30
2020-10-16,31
2020-10-17,27
2020-10-18,27
2020-10-19,30
2020-10-20,31
2020-10-21,34
2020-10-22,38
2020-10-23,40
2020-10-24,43
2020-10-25,48
2020-10-26,55
2020-10-27,55
2020-10-28,56
2020-10-29,56
2020-10-30,59
2020-10-31,60
2020-11-01,61
2020-11-02,72
2020-11-03,77
2020-11-04,87
2020-11-05,90
2020-11-06,92
2020-11-07,98
2020-11-08,103
2020-11-09,121
2020-11-10,130
2020-11-11,126
2020-11-12,130
2020-11-13,135
2020-11-14,143
2020-11-15,149
2020-11-16,145
2020-11-17,167
2020-11-18,180
2020-11-19,183
2020-11-20,183
2020-11-21,180
2020-11-22,183
2020-11-23,192
2020-11-24,192
2020-11-25,209
2020-11-26,220
2020-11-27,220
2020-11-28,219
2020-11-29,228
2020-11-30,235
2020-12-01,237
2020-12-02,240
2020-12-03,252
2020-12-04,247
2020-12-05,240
2020-12-06,241
2020-12-07,238
2020-12-08,250
2020-12-09,262
2020-12-10,258
2020-12-11,256
2020-12-12,257
2020-12-13,259
2020-12-14,255
2020-12-15,265
2020-12-16,264
2020-12-17,274
2020-12-18,279
2020-12-19,285
2020-12-20,294
2020-12-21,289
2020-12-22,296
2020-12-23,309
2020-12-24,303
2020-12-25,308
2020-12-26,312
2020-12-27,321
2020-12-28,338
2020-12-29,338
2020-12-30,343
2020-12-31,335
2021-01-01,341
2021-01-02,353
2021-01-03,355
2021-01-04,360
2021-01-05,375
2021-01-06,392
2021-01-07,387
2021-01-08,379
2021-01-09,382
2021-01-10,384
2021-01-11,371
2021-01-12,372
2021-01-13,368
2021-01-14,362
2021-01-15,369
2021-01-16,353
2021-01-17,341
2021-01-18,336
2021-01-19,346
2021-01-20,329
2021-01-21,315
2021-01-22,302
2021-01-23,285
2021-01-24,278
2021-01-25,277
2021-01-26,278
2021-01-27,275
2021-01-28,265
2021-01-29,250
2021-01-30,240
2021-01-31,245
2021-02-01,246
2021-02-02,240
2021-02-03,242
2021-02-04,248
2021-02-05,238
2021-02-06,251
2021-02-07,237
2021-02-08,238
2021-02-09,238
2021-02-10,233
2021-02-11,227
2021-02-12,220
2021-02-13,212
2021-02-14,218
2021-02-15,227
2021-02-16,231
2021-02-17,225
2021-02-18,207
2021-02-19,207
2021-02-20,203
2021-02-21,203
2021-02-22,211
2021-02-23,217
2021-02-24,223
2021-02-25,233
2021-02-26,229
2021-02-27,223
2021-02-28,231
2021-03-01,235
2021-03-02,225
2021-03-03,231
2021-03-04,229
2021-03-05,230
2021-03-06,238
2021-03-07,243
2021-03-08,230
2021-03-09,219
2021-03-10,221
2021-03-11,221
2021-03-12,233
2021-03-13,233
2021-03-14,236
2021-03-15,250
2021-03-16,255
2021-03-17,265
2021-03-18,264
2021-03-19,263
2021-03-20,280
2021-03-21,285
2021-03-22,279
2021-03-23,278
2021-03-24,282
2021-03-25,297
2021-03-26,297
2021-03-27,292
2021-03-28,301
2021-03-29,294
2021-03-30,303
2021-03-31,314
2021-04-01,321
2021-04-02,324
2021-04-03,331
2021-04-04,340
2021-04-05,337
2021-04-06,353
2021-04-07,356
2021-04-08,366
2021-04-09,377
2021-04-10,381
2021-04-11,375
2021-04-12,392
2021-04-13,395
2021-04-14,391
2021-04-15,386
2021-04-16,395
2021-04-17,397
2021-04-18,402
2021-04-19,416
2021-04-20,416
2021-04-21,407
2021-04-22,402
2021-04-23,396
