dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,0
2020-03-14,1
2020-03-15,1
2020-03-16,2
2020-03-17,2
2020-03-18,1
2020-03-19,6
2020-03-20,7
2020-03-21,9
2020-03-22,8
2020-03-23,11
2020-03-24,11
2020-03-25,21
2020-03-26,22
2020-03-27,31
2020-03-28,32
2020-03-29,35
2020-03-30,38
2020-03-31,45
2020-04-01,48
2020-04-02,53
2020-04-03,70
2020-04-04,80
2020-04-05,70
2020-04-06,85
2020-04-07,90
2020-04-08,84
2020-04-09,115
2020-04-10,86
2020-04-11,90
2020-04-12,102
2020-04-13,97
2020-04-14,84
2020-04-15,91
2020-04-16,115
2020-04-17,111
2020-04-18,83
2020-04-19,86
2020-04-20,87
2020-04-21,85
2020-04-22,62
2020-04-23,77
2020-04-24,86
2020-04-25,89
2020-04-26,73
2020-04-27,74
2020-04-28,74
2020-04-29,83
2020-04-30,83
2020-05-01,78
2020-05-02,78
2020-05-03,72
2020-05-04,75
2020-05-05,83
2020-05-06,72
2020-05-07,73
2020-05-08,80
2020-05-09,60
2020-05-10,68
2020-05-11,73
2020-05-12,65
2020-05-13,61
2020-05-14,50
2020-05-15,46
2020-05-16,58
2020-05-17,48
2020-05-18,52
2020-05-19,59
2020-05-20,41
2020-05-21,52
2020-05-22,53
2020-05-23,56
2020-05-24,55
2020-05-25,44
2020-05-26,42
2020-05-27,28
2020-05-28,38
2020-05-29,40
2020-05-30,40
2020-05-31,38
2020-06-01,46
2020-06-02,39
2020-06-03,36
2020-06-04,28
2020-06-05,44
2020-06-06,37
2020-06-07,29
2020-06-08,33
2020-06-09,38
2020-06-10,33
2020-06-11,39
2020-06-12,35
2020-06-13,29
2020-06-14,33
2020-06-15,27
2020-06-16,30
2020-06-17,28
2020-06-18,32
2020-06-19,29
2020-06-20,30
2020-06-21,29
2020-06-22,22
2020-06-23,20
2020-06-24,25
2020-06-25,22
2020-06-26,23
2020-06-27,11
2020-06-28,14
2020-06-29,23
2020-06-30,16
2020-07-01,20
2020-07-02,15
2020-07-03,15
2020-07-04,8
2020-07-05,15
2020-07-06,9
2020-07-07,15
2020-07-08,12
2020-07-09,10
2020-07-10,15
2020-07-11,14
2020-07-12,10
2020-07-13,8
2020-07-14,12
2020-07-15,8
2020-07-16,6
2020-07-17,6
2020-07-18,7
2020-07-19,11
2020-07-20,7
2020-07-21,6
2020-07-22,7
2020-07-23,6
2020-07-24,5
2020-07-25,3
2020-07-26,1
2020-07-27,2
2020-07-28,6
2020-07-29,4
2020-07-30,1
2020-07-31,0
2020-08-01,2
2020-08-02,2
2020-08-03,3
2020-08-04,4
2020-08-05,2
2020-08-06,1
2020-08-07,4
2020-08-08,2
2020-08-09,1
2020-08-10,4
2020-08-11,2
2020-08-12,4
2020-08-13,3
2020-08-14,5
2020-08-15,1
2020-08-16,1
2020-08-17,0
2020-08-18,3
2020-08-19,4
2020-08-20,1
2020-08-21,2
2020-08-22,5
2020-08-23,1
2020-08-24,3
2020-08-25,1
2020-08-26,1
2020-08-27,2
2020-08-28,1
2020-08-29,1
2020-08-30,1
2020-08-31,3
2020-09-01,2
2020-09-02,3
2020-09-03,2
2020-09-04,2
2020-09-05,0
2020-09-06,0
2020-09-07,3
2020-09-08,1
2020-09-09,1
2020-09-10,2
2020-09-11,2
2020-09-12,4
2020-09-13,1
2020-09-14,2
2020-09-15,2
2020-09-16,1
2020-09-17,2
2020-09-18,1
2020-09-19,1
2020-09-20,1
2020-09-21,4
2020-09-22,2
2020-09-23,1
2020-09-24,0
2020-09-25,1
2020-09-26,4
2020-09-27,2
2020-09-28,1
2020-09-29,1
2020-09-30,2
2020-10-01,4
2020-10-02,1
2020-10-03,3
2020-10-04,3
2020-10-05,3
2020-10-06,2
2020-10-07,4
2020-10-08,3
2020-10-09,1
2020-10-10,5
2020-10-11,5
2020-10-12,2
2020-10-13,3
2020-10-14,1
2020-10-15,2
2020-10-16,3
2020-10-17,2
2020-10-18,4
2020-10-19,1
2020-10-20,4
2020-10-21,4
2020-10-22,3
2020-10-23,9
2020-10-24,7
2020-10-25,8
2020-10-26,8
2020-10-27,11
2020-10-28,9
2020-10-29,9
2020-10-30,9
2020-10-31,9
2020-11-01,13
2020-11-02,22
2020-11-03,20
2020-11-04,20
2020-11-05,21
2020-11-06,22
2020-11-07,25
2020-11-08,27
2020-11-09,22
2020-11-10,35
2020-11-11,35
2020-11-12,27
2020-11-13,28
2020-11-14,33
2020-11-15,38
2020-11-16,39
2020-11-17,37
2020-11-18,44
2020-11-19,50
2020-11-20,46
2020-11-21,45
2020-11-22,51
2020-11-23,59
2020-11-24,55
2020-11-25,68
2020-11-26,69
2020-11-27,60
2020-11-28,65
2020-11-29,50
2020-11-30,50
2020-12-01,67
2020-12-02,67
2020-12-03,71
2020-12-04,77
2020-12-05,70
2020-12-06,43
2020-12-07,81
2020-12-08,58
2020-12-09,54
2020-12-10,74
2020-12-11,86
2020-12-12,89
2020-12-13,68
2020-12-14,71
2020-12-15,94
2020-12-16,88
2020-12-17,102
2020-12-18,116
2020-12-19,71
2020-12-20,80
2020-12-21,94
2020-12-22,76
2020-12-23,93
2020-12-24,87
2020-12-25,88
2020-12-26,106
2020-12-27,94
2020-12-28,99
2020-12-29,121
2020-12-30,73
2020-12-31,90
2021-01-01,110
2021-01-02,87
2021-01-03,99
2021-01-04,83
2021-01-05,86
2021-01-06,93
2021-01-07,82
2021-01-08,103
2021-01-09,99
2021-01-10,89
2021-01-11,92
2021-01-12,89
2021-01-13,89
2021-01-14,91
2021-01-15,95
2021-01-16,90
2021-01-17,83
2021-01-18,61
2021-01-19,72
2021-01-20,92
2021-01-21,87
2021-01-22,88
2021-01-23,59
2021-01-24,64
2021-01-25,51
2021-01-26,59
2021-01-27,67
2021-01-28,54
2021-01-29,55
2021-01-30,58
2021-01-31,57
2021-02-01,39
2021-02-02,46
2021-02-03,43
2021-02-04,52
2021-02-05,30
2021-02-06,36
2021-02-07,33
2021-02-08,29
2021-02-09,39
2021-02-10,25
2021-02-11,27
2021-02-12,33
2021-02-13,28
2021-02-14,25
2021-02-15,28
2021-02-16,23
2021-02-17,22
2021-02-18,34
2021-02-19,18
2021-02-20,25
2021-02-21,29
2021-02-22,21
2021-02-23,25
2021-02-24,13
2021-02-25,26
2021-02-26,20
2021-02-27,18
2021-02-28,19
2021-03-01,25
2021-03-02,24
2021-03-03,23
2021-03-04,19
2021-03-05,19
2021-03-06,15
2021-03-07,12
2021-03-08,17
2021-03-09,24
2021-03-10,20
2021-03-11,21
2021-03-12,16
2021-03-13,19
2021-03-14,19
2021-03-15,22
2021-03-16,21
2021-03-17,15
2021-03-18,19
2021-03-19,18
2021-03-20,11
2021-03-21,25
2021-03-22,18
2021-03-23,16
2021-03-24,14
2021-03-25,16
2021-03-26,22
2021-03-27,22
2021-03-28,19
2021-03-29,17
2021-03-30,23
2021-03-31,16
2021-04-01,24
2021-04-02,25
2021-04-03,22
2021-04-04,18
2021-04-05,14
2021-04-06,24
2021-04-07,13
2021-04-08,22
2021-04-09,22
2021-04-10,24
2021-04-11,11
2021-04-12,17
2021-04-13,16
2021-04-14,21
2021-04-15,28
2021-04-16,25
2021-04-17,15
2021-04-18,20
2021-04-19,16
2021-04-20,15
2021-04-21,26
2021-04-22,24
2021-04-23,16
2021-04-24,17
2021-04-25,13
2021-04-26,20
2021-04-27,11
2021-04-28,23
2021-04-29,21
2021-04-30,19
2021-05-01,17
2021-05-02,12
2021-05-03,12
2021-05-04,19
2021-05-05,13
2021-05-06,17
2021-05-07,10
2021-05-08,13
2021-05-09,19
2021-05-10,16
2021-05-11,22
2021-05-12,10
2021-05-13,11
2021-05-14,19
2021-05-15,24
2021-05-16,12
2021-05-17,13
2021-05-18,9
2021-05-19,9
2021-05-20,7
2021-05-21,12
2021-05-22,12
2021-05-23,10
2021-05-24,11
2021-05-25,4
2021-05-26,8
2021-05-27,9
2021-05-28,7
2021-05-29,8
2021-05-30,3
2021-05-31,8
2021-06-01,6
2021-06-02,1
2021-06-03,6
2021-06-04,6
2021-06-05,14
2021-06-06,3
2021-06-07,3
2021-06-08,5
2021-06-09,4
2021-06-10,7
2021-06-11,3
2021-06-12,1
2021-06-13,2
2021-06-14,0
2021-06-15,4
2021-06-16,2
2021-06-17,2
2021-06-18,1
2021-06-19,3
2021-06-20,2
2021-06-21,3
2021-06-22,2
2021-06-23,3
2021-06-24,0
2021-06-25,2
2021-06-26,2
2021-06-27,0
2021-06-28,0
2021-06-29,2
2021-06-30,1
2021-07-01,1
2021-07-02,1
2021-07-03,1
2021-07-04,2
2021-07-05,0
2021-07-06,0
2021-07-07,2
2021-07-08,0
2021-07-09,0
2021-07-10,0
2021-07-11,0
2021-07-12,1
2021-07-13,0
2021-07-14,0
2021-07-15,0
2021-07-16,1
2021-07-17,0
2021-07-18,1
2021-07-19,0
2021-07-20,0
2021-07-21,0
2021-07-22,1
2021-07-23,1
2021-07-24,1
2021-07-25,0
2021-07-26,0
2021-07-27,0
2021-07-28,0
2021-07-29,1
2021-07-30,2
2021-07-31,1
2021-08-01,0
2021-08-02,0
2021-08-03,0
2021-08-04,0
2021-08-05,0
2021-08-06,2
2021-08-07,3
2021-08-08,0
2021-08-09,2
2021-08-10,0
2021-08-11,1
2021-08-12,0
2021-08-13,2
2021-08-14,2
2021-08-15,1
2021-08-16,1
