dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,3
2020-02-16,6
2020-02-17,5
2020-02-18,6
2020-02-19,3
2020-02-20,2
2020-02-21,0
2020-02-22,1
2020-02-23,5
2020-02-24,3
2020-02-25,6
2020-02-26,6
2020-02-27,4
2020-02-28,3
2020-02-29,-2
2020-03-01,10
2020-03-02,7
2020-03-03,9
2020-03-04,7
2020-03-05,8
2020-03-06,10
2020-03-07,12
2020-03-08,15
2020-03-09,8
2020-03-10,7
2020-03-11,21
2020-03-12,19
2020-03-13,14
2020-03-14,10
2020-03-15,5
2020-03-16,13
2020-03-17,14
2020-03-18,1
2020-03-19,-3
2020-03-20,-6
2020-03-21,-10
2020-03-22,-20
2020-03-23,-13
2020-03-24,-21
2020-03-25,-22
2020-03-26,-20
2020-03-27,-21
2020-03-28,-27
2020-03-29,-39
2020-03-30,-24
2020-03-31,-27
2020-04-01,-25
2020-04-02,-27
2020-04-03,-22
2020-04-04,-30
2020-04-05,-40
2020-04-06,-26
2020-04-07,-25
2020-04-08,-26
2020-04-09,-25
2020-04-10,-15
2020-04-11,-83
2020-04-12,-85
2020-04-13,9
2020-04-14,-12
2020-04-15,-15
2020-04-16,-3
2020-04-17,15
2020-04-18,-84
2020-04-19,-84
2020-04-20,-1
2020-04-21,11
2020-04-22,23
2020-04-23,-70
2020-04-24,-65
2020-04-25,-82
2020-04-26,-82
2020-04-27,15
2020-04-28,-1
2020-04-29,-2
2020-04-30,18
2020-05-01,-65
2020-05-02,-81
2020-05-03,-81
2020-05-04,10
2020-05-05,-1
2020-05-06,-1
2020-05-07,0
2020-05-08,17
2020-05-09,-69
2020-05-10,-65
2020-05-11,13
2020-05-12,4
2020-05-13,9
2020-05-14,7
2020-05-15,33
2020-05-16,-60
2020-05-17,-60
2020-05-18,-30
2020-05-19,-37
2020-05-20,33
2020-05-21,31
2020-05-22,57
2020-05-23,-52
2020-05-24,-85
2020-05-25,-86
2020-05-26,-84
2020-05-27,23
2020-05-28,12
2020-05-29,26
2020-05-30,-43
2020-05-31,-57
2020-06-01,13
2020-06-02,8
2020-06-03,14
2020-06-04,11
2020-06-05,23
2020-06-06,1
2020-06-07,-1
2020-06-08,8
2020-06-09,6
2020-06-10,12
2020-06-11,13
2020-06-12,13
2020-06-13,7
2020-06-14,3
2020-06-15,12
2020-06-16,14
2020-06-17,11
2020-06-18,10
2020-06-19,17
2020-06-20,-16
2020-06-21,3
2020-06-22,13
2020-06-23,9
2020-06-24,11
2020-06-25,14
2020-06-26,19
2020-06-27,-14
2020-06-28,-34
2020-06-29,16
2020-06-30,13
2020-07-01,11
2020-07-02,12
2020-07-03,11
2020-07-04,5
2020-07-05,0
2020-07-06,11
2020-07-07,11
2020-07-08,8
2020-07-09,10
2020-07-10,10
2020-07-11,4
2020-07-12,1
2020-07-13,8
2020-07-14,8
2020-07-15,8
2020-07-16,12
2020-07-17,11
2020-07-18,4
2020-07-19,0
2020-07-20,10
2020-07-21,9
2020-07-22,8
2020-07-23,10
2020-07-24,9
2020-07-25,6
2020-07-26,3
2020-07-27,15
2020-07-28,17
2020-07-29,27
2020-07-30,52
2020-07-31,-27
2020-08-01,-15
2020-08-02,-4
2020-08-03,-1
2020-08-04,14
2020-08-05,11
2020-08-06,12
2020-08-07,8
2020-08-08,2
2020-08-09,0
2020-08-10,11
2020-08-11,10
2020-08-12,8
2020-08-13,9
2020-08-14,7
2020-08-15,4
2020-08-16,1
2020-08-17,10
2020-08-18,8
2020-08-19,6
2020-08-20,7
2020-08-21,6
2020-08-22,0
2020-08-23,-2
2020-08-24,7
2020-08-25,8
2020-08-26,6
2020-08-27,8
2020-08-28,5
2020-08-29,1
2020-08-30,-5
2020-08-31,5
2020-09-01,7
2020-09-02,4
2020-09-03,5
2020-09-04,6
2020-09-05,5
2020-09-06,2
2020-09-07,8
2020-09-08,8
2020-09-09,5
2020-09-10,7
2020-09-11,5
2020-09-12,1
2020-09-13,-1
2020-09-14,4
2020-09-15,7
2020-09-16,4
2020-09-17,4
2020-09-18,5
2020-09-19,3
2020-09-20,1
2020-09-21,7
2020-09-22,9
2020-09-23,11
2020-09-24,12
2020-09-25,13
2020-09-26,9
2020-09-27,3
2020-09-28,12
2020-09-29,10
2020-09-30,13
2020-10-01,17
2020-10-02,17
2020-10-03,10
2020-10-04,3
2020-10-05,14
2020-10-06,15
2020-10-07,13
2020-10-08,10
2020-10-09,14
2020-10-10,11
2020-10-11,7
2020-10-12,16
2020-10-13,13
2020-10-14,15
2020-10-15,21
2020-10-16,20
2020-10-17,12
2020-10-18,4
2020-10-19,15
2020-10-20,14
2020-10-21,15
2020-10-22,21
2020-10-23,22
2020-10-24,14
2020-10-25,9
2020-10-26,20
2020-10-27,19
2020-10-28,16
2020-10-29,8
2020-10-30,14
2020-10-31,6
2020-11-01,2
2020-11-02,14
2020-11-03,14
2020-11-04,7
2020-11-05,13
2020-11-06,14
2020-11-07,6
2020-11-08,2
2020-11-09,11
2020-11-10,12
2020-11-11,10
2020-11-12,12
2020-11-13,13
2020-11-14,2
2020-11-15,0
2020-11-16,10
2020-11-17,10
2020-11-18,5
2020-11-19,7
2020-11-20,9
2020-11-21,-6
2020-11-22,-13
2020-11-23,1
2020-11-24,2
2020-11-25,0
2020-11-26,3
2020-11-27,4
2020-11-28,-5
2020-11-29,-12
2020-11-30,-1
2020-12-01,2
2020-12-02,2
2020-12-03,8
2020-12-04,32
2020-12-05,-69
2020-12-06,-69
2020-12-07,11
2020-12-08,6
2020-12-09,5
2020-12-10,10
2020-12-11,29
2020-12-12,-62
2020-12-13,-64
2020-12-14,12
2020-12-15,11
2020-12-16,10
2020-12-17,13
2020-12-18,29
2020-12-19,-59
2020-12-20,-61
2020-12-21,17
2020-12-22,9
2020-12-23,9
2020-12-24,13
2020-12-25,29
2020-12-26,-56
2020-12-27,-58
2020-12-28,20
2020-12-29,21
2020-12-30,29
2020-12-31,54
2021-01-01,-64
2021-01-02,-57
2021-01-03,-57
2021-01-04,18
2021-01-05,12
2021-01-06,16
2021-01-07,16
2021-01-08,29
2021-01-09,-52
2021-01-10,-55
2021-01-11,24
2021-01-12,14
2021-01-13,8
2021-01-14,7
2021-01-15,18
2021-01-16,-54
2021-01-17,-57
2021-01-18,9
2021-01-19,5
2021-01-20,6
2021-01-21,11
2021-01-22,23
2021-01-23,-48
2021-01-24,-52
2021-01-25,17
2021-01-26,14
2021-01-27,5
2021-01-28,15
2021-01-29,27
2021-01-30,-49
2021-01-31,-44
2021-02-01,29
2021-02-02,21
2021-02-03,19
2021-02-04,21
2021-02-05,35
2021-02-06,-40
2021-02-07,-44
2021-02-08,29
2021-02-09,26
2021-02-10,23
2021-02-11,27
2021-02-12,34
2021-02-13,-40
2021-02-14,-46
2021-02-15,20
2021-02-16,10
2021-02-17,13
2021-02-18,16
2021-02-19,33
2021-02-20,-39
2021-02-21,-41
2021-02-22,33
2021-02-23,28
2021-02-24,22
2021-02-25,26
2021-02-26,41
2021-02-27,-35
2021-02-28,-40
2021-03-01,34
2021-03-02,25
2021-03-03,25
2021-03-04,28
2021-03-05,36
2021-03-06,16
2021-03-07,-28
2021-03-08,34
2021-03-09,29
2021-03-10,26
2021-03-11,19
2021-03-12,34
2021-03-13,22
2021-03-14,-23
2021-03-15,34
2021-03-16,27
2021-03-17,22
2021-03-18,29
2021-03-19,29
2021-03-20,20
2021-03-21,-26
2021-03-22,30
2021-03-23,19
2021-03-24,19
2021-03-25,25
2021-03-26,29
2021-03-27,23
2021-03-28,-19
2021-03-29,32
2021-03-30,25
2021-03-31,24
2021-04-01,30
2021-04-02,47
2021-04-03,-24
2021-04-04,-36
2021-04-05,36
2021-04-06,37
2021-04-07,34
2021-04-08,29
2021-04-09,42
2021-04-10,-24
2021-04-11,-33
2021-04-12,54
2021-04-13,32
2021-04-14,20
2021-04-15,28
2021-04-16,36
2021-04-17,-30
2021-04-18,-35
2021-04-19,29
2021-04-20,31
2021-04-21,29
2021-04-22,49
2021-04-23,-17
2021-04-24,-29
2021-04-25,-34
2021-04-26,42
2021-04-27,51
2021-04-28,55
2021-04-29,73
2021-04-30,-19
2021-05-01,-24
2021-05-02,-63
2021-05-03,0
2021-05-04,-3
2021-05-05,1
2021-05-06,5
2021-05-07,6
2021-05-08,12
2021-05-09,-54
2021-05-10,11
2021-05-11,14
2021-05-12,31
2021-05-13,-40
2021-05-14,-25
2021-05-15,-15
2021-05-16,-53
2021-05-17,69
2021-05-18,56
2021-05-19,46
2021-05-20,54
2021-05-21,48
2021-05-22,-17
2021-05-23,-33
2021-05-24,59
2021-05-25,49
2021-05-26,45
2021-05-27,48
2021-05-28,56
2021-05-29,-14
2021-05-30,-26
2021-05-31,57
2021-06-01,55
2021-06-02,52
2021-06-03,53
2021-06-04,56
2021-06-05,44
2021-06-06,-23
2021-06-07,61
2021-06-08,55
2021-06-09,52
2021-06-10,56
2021-06-11,56
2021-06-12,41
2021-06-13,-24
2021-06-14,54
2021-06-15,57
2021-06-16,49
2021-06-17,55
2021-06-18,53
2021-06-19,40
2021-06-20,-24
2021-06-21,57
2021-06-22,50
2021-06-23,48
2021-06-24,52
2021-06-25,54
2021-06-26,43
2021-06-27,-18
2021-06-28,61
2021-06-29,50
2021-06-30,49
2021-07-01,56
2021-07-02,58
2021-07-03,43
2021-07-04,29
2021-07-05,60
2021-07-06,56
2021-07-07,58
2021-07-08,59
2021-07-09,60
2021-07-10,46
2021-07-11,32
