dates,cumulativecount_vaccine_covid_19_administered
2021-01-13,0
2021-01-14,279452
2021-01-15,616652
2021-01-16,676903
2021-01-17,706451
2021-01-18,832412
2021-01-19,950635
2021-01-20,1052493
2021-01-21,1120258
2021-01-22,1202212
2021-01-23,1226883
2021-01-24,1244653
2021-01-25,1302753
2021-01-26,1410273
2021-01-27,1522580
2021-01-28,1697575
2021-01-29,1928351
2021-01-30,1960860
2021-01-31,1986237
2021-02-01,2136299
2021-02-02,2229233
2021-02-03,2343280
2021-02-04,2500806
2021-02-05,2559802
2021-02-06,2601717
2021-02-07,2610496
2021-02-08,2664203
2021-02-09,2732709
2021-02-10,2795116
2021-02-11,2846125
2021-02-12,3404354
2021-02-13,3709896
2021-02-14,3825101
2021-02-15,4182027
2021-02-16,4630784
2021-02-17,5223602
2021-02-18,5895295
2021-02-19,6361699
2021-02-20,6533510
2021-02-21,6571830
2021-02-22,6837302
2021-02-23,7289498
2021-02-24,7619695
2021-02-25,7979726
2021-02-26,8298805
2021-02-27,8514775
2021-02-28,8547875
2021-03-01,8774718
2021-03-02,9073640
2021-03-03,9317546
2021-03-04,9560038
2021-03-05,9756289
2021-03-06,9883607
2021-03-07,9917348
2021-03-08,10001980
2021-03-09,10222994
2021-03-10,10360283
2021-03-11,10502494
2021-03-12,10742277
2021-03-13,10923284
2021-03-14,10992095
2021-03-15,11261612
2021-03-16,11696296
2021-03-17,12142245
2021-03-18,12431482
2021-03-19,12844577
2021-03-20,13029754
2021-03-21,13057722
2021-03-22,13265952
2021-03-23,13589167
2021-03-24,13969867
2021-03-25,14227410
2021-03-26,14491247
2021-03-27,14652659
2021-03-29,14949260
2021-03-30,15301462
2021-03-31,15834787
2021-04-01,16148683
2021-04-02,16317170
2021-04-03,16602919
2021-04-04,16683067
2021-04-05,16993574
2021-04-06,17367875
2021-04-07,17704888
2021-04-08,18089783
2021-04-09,18320384
2021-04-10,18445354
2021-04-11,18494796
2021-04-12,18728978
2021-04-13,19062758
2021-04-14,19272675
2021-04-15,19445269
2021-04-16,19811774
2021-04-17,19937359
2021-04-18,19970215
2021-04-19,20075504
2021-04-20,20283227
2021-04-21,20477685
2021-04-22,20728975
2021-04-23,20887427
2021-04-24,21068403
2021-04-25,21130963
2021-04-26,21394785
2021-04-27,21678461
2021-04-28,22132803
2021-04-29,22568172
2021-04-30,22816891
2021-05-01,22899046
2021-05-02,23006734
2021-05-03,23294477
2021-05-04,23729113
2021-05-05,24103883
2021-05-06,24467719
2021-05-07,24691044
2021-05-08,24853353
2021-05-09,24918773
2021-05-10,25018078
2021-05-11,25178674
2021-05-12,25348875
2021-05-13,25402277
2021-05-14,25561998
2021-05-15,25687427
2021-05-16,25772743
2021-05-17,25950934
2021-05-18,26537163
2021-05-19,26821460
2021-05-20,27083374
2021-05-21,27745400
2021-05-22,27818947
2021-05-23,28048727
2021-05-24,28161235
2021-05-25,28397847
2021-05-26,28511333
2021-05-27,28605453
2021-05-28,28730177
2021-05-29,28802681
2021-05-30,28960961
2021-05-31,29171543
2021-06-01,29375685
2021-06-02,29657059
2021-06-03,30129259
2021-06-04,30318510
2021-06-05,30576062
2021-06-06,30857320
2021-06-07,31246323
2021-06-08,31589838
2021-06-09,31987341
2021-06-10,32507572
2021-06-11,32952991
2021-06-12,33428162
2021-06-13,34052689
2021-06-14,34778165
2021-06-15,36241225
2021-06-16,37739099
2021-06-17,39446201
2021-06-18,40619152
2021-06-19,41194790
2021-06-20,42613378
2021-06-21,43629179
2021-06-22,44080123
2021-06-23,44951168
2021-06-24,45831738
2021-06-25,46633976
2021-06-26,47079628
2021-06-27,47773102
2021-06-28,48938717
2021-06-29,49401445
2021-06-30,50608142
2021-07-01,51212188
2021-07-02,52104718
2021-07-03,52479924
2021-07-04,53226310
2021-07-05,54148190
2021-07-06,55004225
2021-07-07,55808670
2021-07-08,56646457
2021-07-09,57248834
2021-07-10,57583424
2021-07-11,58155459
2021-07-12,59087644
2021-07-13,60047995
2021-07-14,61011929
2021-07-15,62378829
2021-07-16,62537504
2021-07-17,63070377
2021-07-18,63432446
2021-07-19,63860891
2021-07-20,63929646
2021-07-21,64438877
2021-07-22,65102892
2021-07-23,65329543
2021-07-24,65783297
2021-07-25,66806525
2021-07-26,68082990
2021-07-27,69240538
2021-07-28,70436741
2021-07-29,71842834
2021-07-30,72929642
2021-07-31,73272667
2021-08-01,73493059
2021-08-02,73887381
2021-08-03,74330222
2021-08-04,74335704
2021-08-05,74512881
2021-08-06,75102478
2021-08-07,75674278
2021-08-08,76029390
2021-08-09,76602059
2021-08-10,78265217
2021-08-11,79639120
2021-08-12,81436011
2021-08-13,82021528
2021-08-14,82865497
2021-08-15,83338627
2021-08-16,84055687
2021-08-17,85004270
