dates,covid19mobilitytrend_park
2020-02-15,-11
2020-02-16,14
2020-02-17,10
2020-02-18,11
2020-02-19,6
2020-02-20,2
2020-02-21,-8
2020-02-22,-10
2020-02-23,21
2020-02-24,7
2020-02-25,12
2020-02-26,15
2020-02-27,7
2020-02-28,6
2020-02-29,-16
2020-03-01,35
2020-03-02,18
2020-03-03,23
2020-03-04,16
2020-03-05,10
2020-03-06,17
2020-03-07,34
2020-03-08,68
2020-03-09,24
2020-03-10,4
2020-03-11,15
2020-03-12,25
2020-03-13,11
2020-03-14,10
2020-03-15,3
2020-03-16,-13
2020-03-17,-19
2020-03-18,-29
2020-03-19,-28
2020-03-20,-27
2020-03-21,-32
2020-03-22,-33
2020-03-23,-32
2020-03-24,-39
2020-03-25,-38
2020-03-26,-32
2020-03-27,-40
2020-03-28,-57
2020-03-29,-58
2020-03-30,-39
2020-03-31,-45
2020-04-01,-47
2020-04-02,-46
2020-04-03,-47
2020-04-04,-60
2020-04-05,-61
2020-04-06,-49
2020-04-07,-49
2020-04-08,-49
2020-04-09,-43
2020-04-10,-41
2020-04-11,-81
2020-04-12,-79
2020-04-13,-32
2020-04-14,-39
2020-04-15,-46
2020-04-16,-35
2020-04-17,-31
2020-04-18,-79
2020-04-19,-76
2020-04-20,-28
2020-04-21,-35
2020-04-22,-31
2020-04-23,-71
2020-04-24,-74
2020-04-25,-79
2020-04-26,-75
2020-04-27,-21
2020-04-28,-29
2020-04-29,-30
2020-04-30,-20
2020-05-01,-72
2020-05-02,-78
2020-05-03,-76
2020-05-04,-27
2020-05-05,-27
2020-05-06,-26
2020-05-07,-24
2020-05-08,-23
2020-05-09,-70
2020-05-10,-55
2020-05-11,-12
2020-05-12,-18
2020-05-13,0
2020-05-14,-11
2020-05-15,-1
2020-05-16,-61
2020-05-17,-51
2020-05-18,-46
2020-05-19,-48
2020-05-20,7
2020-05-21,-5
2020-05-22,-1
2020-05-23,-74
2020-05-24,-68
2020-05-25,-71
2020-05-26,-69
2020-05-27,-4
2020-05-28,-4
2020-05-29,4
2020-05-30,-54
2020-05-31,-41
2020-06-01,6
2020-06-02,5
2020-06-03,24
2020-06-04,22
2020-06-05,44
2020-06-06,9
2020-06-07,38
2020-06-08,24
2020-06-09,23
2020-06-10,38
2020-06-11,37
2020-06-12,29
2020-06-13,19
2020-06-14,43
2020-06-15,31
2020-06-16,37
2020-06-17,31
2020-06-18,33
2020-06-19,26
2020-06-20,4
2020-06-21,49
2020-06-22,41
2020-06-23,27
2020-06-24,36
2020-06-25,52
2020-06-26,44
2020-06-27,17
2020-06-28,13
2020-06-29,54
2020-06-30,49
2020-07-01,47
2020-07-02,58
2020-07-03,49
2020-07-04,41
2020-07-05,68
2020-07-06,54
2020-07-07,52
2020-07-08,40
2020-07-09,58
2020-07-10,49
2020-07-11,44
2020-07-12,72
2020-07-13,46
2020-07-14,52
2020-07-15,62
2020-07-16,63
2020-07-17,54
2020-07-18,44
2020-07-19,72
2020-07-20,60
2020-07-21,57
2020-07-22,52
2020-07-23,66
2020-07-24,58
2020-07-25,47
2020-07-26,73
2020-07-27,68
2020-07-28,63
2020-07-29,63
2020-07-30,84
2020-07-31,60
2020-08-01,65
2020-08-02,102
2020-08-03,109
2020-08-04,70
2020-08-05,65
2020-08-06,77
2020-08-07,64
2020-08-08,45
2020-08-09,68
2020-08-10,65
2020-08-11,65
2020-08-12,61
2020-08-13,72
2020-08-14,58
2020-08-15,47
2020-08-16,75
2020-08-17,60
2020-08-18,56
2020-08-19,52
2020-08-20,60
2020-08-21,49
2020-08-22,40
2020-08-23,67
2020-08-24,52
2020-08-25,52
2020-08-26,46
2020-08-27,59
2020-08-28,49
2020-08-29,38
2020-08-30,66
2020-08-31,46
2020-09-01,47
2020-09-02,41
2020-09-03,52
2020-09-04,37
2020-09-05,30
2020-09-06,62
2020-09-07,45
2020-09-08,42
2020-09-09,36
2020-09-10,52
2020-09-11,39
2020-09-12,29
2020-09-13,52
2020-09-14,40
2020-09-15,41
2020-09-16,35
2020-09-17,46
2020-09-18,34
2020-09-19,24
2020-09-20,40
2020-09-21,31
2020-09-22,29
2020-09-23,25
2020-09-24,33
2020-09-25,26
2020-09-26,24
2020-09-27,47
2020-09-28,29
2020-09-29,17
2020-09-30,19
2020-10-01,29
2020-10-02,28
2020-10-03,26
2020-10-04,58
2020-10-05,31
2020-10-06,31
2020-10-07,25
2020-10-08,13
2020-10-09,15
2020-10-10,20
2020-10-11,55
2020-10-12,28
2020-10-13,16
2020-10-14,18
2020-10-15,33
2020-10-16,26
2020-10-17,15
2020-10-18,26
2020-10-19,10
2020-10-20,7
2020-10-21,10
2020-10-22,30
2020-10-23,26
2020-10-24,23
2020-10-25,52
2020-10-26,23
2020-10-27,21
2020-10-28,18
2020-10-29,27
2020-10-30,7
2020-10-31,2
2020-11-01,19
2020-11-02,8
2020-11-03,3
2020-11-04,-11
2020-11-05,0
2020-11-06,-3
2020-11-07,-7
2020-11-08,22
2020-11-09,8
2020-11-10,4
2020-11-11,-2
2020-11-12,8
2020-11-13,3
2020-11-14,-12
2020-11-15,12
2020-11-16,4
2020-11-17,4
2020-11-18,-11
2020-11-19,-10
2020-11-20,-16
2020-11-21,-33
2020-11-22,-16
2020-11-23,-12
2020-11-24,-15
2020-11-25,-21
2020-11-26,-12
2020-11-27,-13
2020-11-28,-24
2020-11-29,-7
2020-11-30,-19
2020-12-01,-29
2020-12-02,-27
2020-12-03,-14
2020-12-04,-10
2020-12-05,-79
2020-12-06,-77
2020-12-07,-12
2020-12-08,-19
2020-12-09,-17
2020-12-10,-9
2020-12-11,-11
2020-12-12,-77
2020-12-13,-75
2020-12-14,-19
2020-12-15,-22
2020-12-16,-20
2020-12-17,-9
2020-12-18,-9
2020-12-19,-75
2020-12-20,-72
2020-12-21,-10
2020-12-22,-17
2020-12-23,-20
2020-12-24,-8
2020-12-25,-3
2020-12-26,-73
2020-12-27,-69
2020-12-28,-7
2020-12-29,-2
2020-12-30,0
2020-12-31,12
2021-01-01,-71
2021-01-02,-71
2021-01-03,-66
2021-01-04,4
2021-01-05,-8
2021-01-06,-7
2021-01-07,-1
2021-01-08,0
2021-01-09,-73
2021-01-10,-71
2021-01-11,-3
2021-01-12,-12
2021-01-13,-29
2021-01-14,-24
2021-01-15,-23
2021-01-16,-75
2021-01-17,-71
2021-01-18,-24
2021-01-19,-30
2021-01-20,-31
2021-01-21,-19
2021-01-22,-13
2021-01-23,-70
2021-01-24,-67
2021-01-25,-18
2021-01-26,-18
2021-01-27,-34
2021-01-28,-17
2021-01-29,-15
2021-01-30,-74
2021-01-31,-63
2021-02-01,-4
2021-02-02,-9
2021-02-03,-4
2021-02-04,8
2021-02-05,8
2021-02-06,-63
2021-02-07,-57
2021-02-08,3
2021-02-09,0
2021-02-10,-2
2021-02-11,10
2021-02-12,-12
2021-02-13,-68
2021-02-14,-65
2021-02-15,-21
2021-02-16,-33
2021-02-17,-32
2021-02-18,-26
2021-02-19,-20
2021-02-20,-67
2021-02-21,-60
2021-02-22,1
2021-02-23,2
2021-02-24,-10
2021-02-25,-2
2021-02-26,7
2021-02-27,-58
2021-02-28,-58
2021-03-01,0
2021-03-02,-15
2021-03-03,-9
2021-03-04,6
2021-03-05,11
2021-03-06,-12
2021-03-07,-40
2021-03-08,7
2021-03-09,4
2021-03-10,-3
2021-03-11,-19
2021-03-12,-1
2021-03-13,11
2021-03-14,-25
2021-03-15,3
2021-03-16,-12
2021-03-17,-20
2021-03-18,-4
2021-03-19,-12
2021-03-20,-14
2021-03-21,-34
2021-03-22,-1
2021-03-23,-26
2021-03-24,-23
2021-03-25,-12
2021-03-26,-13
2021-03-27,1
2021-03-28,-15
2021-03-29,10
2021-03-30,-7
2021-03-31,-11
2021-04-01,-2
2021-04-02,14
2021-04-03,-46
