dates,covid19mobilitytrend_transporthub
2020-02-15,-4
2020-02-16,2
2020-02-17,5
2020-02-18,4
2020-02-19,0
2020-02-20,0
2020-02-21,-3
2020-02-22,-4
2020-02-23,3
2020-02-24,3
2020-02-25,4
2020-02-26,3
2020-02-27,3
2020-02-28,0
2020-02-29,-10
2020-03-01,3
2020-03-02,7
2020-03-03,6
2020-03-04,4
2020-03-05,4
2020-03-06,4
2020-03-07,9
2020-03-08,12
2020-03-09,8
2020-03-10,1
2020-03-11,3
2020-03-12,6
2020-03-13,2
2020-03-14,-4
2020-03-15,-16
2020-03-16,-14
2020-03-17,-22
2020-03-18,-33
2020-03-19,-38
2020-03-20,-41
2020-03-21,-46
2020-03-22,-55
2020-03-23,-48
2020-03-24,-54
2020-03-25,-55
2020-03-26,-55
2020-03-27,-57
2020-03-28,-63
2020-03-29,-71
2020-03-30,-58
2020-03-31,-61
2020-04-01,-62
2020-04-02,-64
2020-04-03,-64
2020-04-04,-70
2020-04-05,-76
2020-04-06,-65
2020-04-07,-65
2020-04-08,-65
2020-04-09,-63
2020-04-10,-61
2020-04-11,-90
2020-04-12,-90
2020-04-13,-55
2020-04-14,-59
2020-04-15,-63
2020-04-16,-58
2020-04-17,-57
2020-04-18,-90
2020-04-19,-89
2020-04-20,-53
2020-04-21,-54
2020-04-22,-51
2020-04-23,-87
2020-04-24,-88
2020-04-25,-90
2020-04-26,-88
2020-04-27,-49
2020-04-28,-53
2020-04-29,-53
2020-04-30,-49
2020-05-01,-87
2020-05-02,-89
2020-05-03,-88
2020-05-04,-51
2020-05-05,-51
2020-05-06,-50
2020-05-07,-50
2020-05-08,-50
2020-05-09,-85
2020-05-10,-82
2020-05-11,-42
2020-05-12,-45
2020-05-13,-44
2020-05-14,-44
2020-05-15,-40
2020-05-16,-82
2020-05-17,-81
2020-05-18,-76
2020-05-19,-78
2020-05-20,-33
2020-05-21,-37
2020-05-22,-36
2020-05-23,-83
2020-05-24,-85
2020-05-25,-87
2020-05-26,-86
2020-05-27,-38
2020-05-28,-37
2020-05-29,-35
2020-05-30,-76
2020-05-31,-74
2020-06-01,-23
2020-06-02,-26
2020-06-03,-24
2020-06-04,-22
2020-06-05,-19
2020-06-06,-29
2020-06-07,-26
2020-06-08,-22
2020-06-09,-24
2020-06-10,-21
2020-06-11,-21
2020-06-12,-24
2020-06-13,-26
2020-06-14,-25
2020-06-15,-20
2020-06-16,-19
2020-06-17,-21
2020-06-18,-22
2020-06-19,-22
2020-06-20,-41
2020-06-21,-23
2020-06-22,-16
2020-06-23,-21
2020-06-24,-19
2020-06-25,-15
2020-06-26,-16
2020-06-27,-36
2020-06-28,-44
2020-06-29,-10
2020-06-30,-12
2020-07-01,-13
2020-07-02,-13
2020-07-03,-16
2020-07-04,-17
2020-07-05,-16
2020-07-06,-12
2020-07-07,-13
2020-07-08,-16
2020-07-09,-13
2020-07-10,-15
2020-07-11,-14
2020-07-12,-13
2020-07-13,-13
2020-07-14,-11
2020-07-15,-18
2020-07-16,-11
2020-07-17,-15
2020-07-18,-14
2020-07-19,-13
2020-07-20,-10
2020-07-21,-12
2020-07-22,-14
2020-07-23,-10
2020-07-24,-12
2020-07-25,-10
2020-07-26,-10
2020-07-27,-7
2020-07-28,-7
2020-07-29,-1
2020-07-30,2
2020-07-31,-28
2020-08-01,-22
2020-08-02,-6
2020-08-03,-9
2020-08-04,-8
2020-08-05,-11
2020-08-06,-10
2020-08-07,-13
2020-08-08,-11
2020-08-09,-8
2020-08-10,-5
2020-08-11,-8
2020-08-12,-11
2020-08-13,-10
2020-08-14,-13
2020-08-15,-10
2020-08-16,-8
2020-08-17,-7
2020-08-18,-11
2020-08-19,-13
2020-08-20,-11
2020-08-21,-14
2020-08-22,-12
2020-08-23,-10
2020-08-24,-10
2020-08-25,-11
2020-08-26,-13
2020-08-27,-11
2020-08-28,-14
2020-08-29,-14
2020-08-30,-11
2020-08-31,-10
2020-09-01,-10
2020-09-02,-13
2020-09-03,-11
2020-09-04,-15
2020-09-05,-13
2020-09-06,-11
2020-09-07,-10
2020-09-08,-12
2020-09-09,-14
2020-09-10,-10
2020-09-11,-16
2020-09-12,-15
2020-09-13,-15
2020-09-14,-12
2020-09-15,-12
2020-09-16,-14
2020-09-17,-12
2020-09-18,-17
2020-09-19,-15
2020-09-20,-16
2020-09-21,-12
2020-09-22,-12
2020-09-23,-13
2020-09-24,-11
2020-09-25,-14
2020-09-26,-11
2020-09-27,-10
2020-09-28,-9
2020-09-29,-14
2020-09-30,-12
2020-10-01,-11
2020-10-02,-8
2020-10-03,-6
2020-10-04,-3
2020-10-05,-4
2020-10-06,-4
2020-10-07,-7
2020-10-08,-12
2020-10-09,-11
2020-10-10,-5
2020-10-11,-1
2020-10-12,-1
2020-10-13,-6
2020-10-14,-6
2020-10-15,-1
2020-10-16,-5
2020-10-17,-6
2020-10-18,-10
2020-10-19,-6
2020-10-20,-8
2020-10-21,-8
2020-10-22,-4
2020-10-23,-8
2020-10-24,-6
2020-10-25,-4
2020-10-26,-5
2020-10-27,-5
2020-10-28,-9
2020-10-29,-19
2020-10-30,-19
2020-10-31,-17
2020-11-01,-13
2020-11-02,-9
2020-11-03,-12
2020-11-04,-18
2020-11-05,-15
2020-11-06,-19
2020-11-07,-19
2020-11-08,-16
2020-11-09,-12
2020-11-10,-14
2020-11-11,-17
2020-11-12,-14
2020-11-13,-18
2020-11-14,-21
2020-11-15,-20
2020-11-16,-16
2020-11-17,-16
2020-11-18,-24
2020-11-19,-22
2020-11-20,-25
2020-11-21,-39
2020-11-22,-40
2020-11-23,-25
2020-11-24,-27
2020-11-25,-29
2020-11-26,-26
2020-11-27,-29
2020-11-28,-35
2020-11-29,-39
2020-11-30,-27
2020-12-01,-32
2020-12-02,-34
2020-12-03,-29
2020-12-04,-26
2020-12-05,-78
2020-12-06,-79
2020-12-07,-25
2020-12-08,-28
2020-12-09,-30
2020-12-10,-26
2020-12-11,-25
2020-12-12,-76
2020-12-13,-78
2020-12-14,-26
2020-12-15,-29
2020-12-16,-29
2020-12-17,-26
2020-12-18,-26
2020-12-19,-75
2020-12-20,-77
2020-12-21,-22
2020-12-22,-26
2020-12-23,-29
2020-12-24,-24
2020-12-25,-22
2020-12-26,-73
2020-12-27,-75
2020-12-28,-20
2020-12-29,-19
2020-12-30,-19
2020-12-31,-16
2021-01-01,-81
2021-01-02,-77
2021-01-03,-74
2021-01-04,-17
2021-01-05,-21
2021-01-06,-23
2021-01-07,-21
2021-01-08,-21
2021-01-09,-72
2021-01-10,-74
2021-01-11,-16
2021-01-12,-22
2021-01-13,-28
2021-01-14,-28
2021-01-15,-30
2021-01-16,-74
2021-01-17,-75
2021-01-18,-26
2021-01-19,-29
2021-01-20,-29
2021-01-21,-24
2021-01-22,-21
2021-01-23,-69
2021-01-24,-72
2021-01-25,-19
2021-01-26,-21
2021-01-27,-30
2021-01-28,-22
2021-01-29,-19
2021-01-30,-69
2021-01-31,-68
2021-02-01,-13
2021-02-02,-18
2021-02-03,-18
2021-02-04,-16
2021-02-05,-13
2021-02-06,-65
2021-02-07,-67
2021-02-08,-9
2021-02-09,-14
2021-02-10,-16
2021-02-11,-12
2021-02-12,-19
2021-02-13,-66
2021-02-14,-70
2021-02-15,-22
2021-02-16,-29
2021-02-17,-27
2021-02-18,-25
2021-02-19,-21
2021-02-20,-65
2021-02-21,-65
2021-02-22,-9
2021-02-23,-12
2021-02-24,-17
2021-02-25,-14
2021-02-26,-10
2021-02-27,-61
2021-02-28,-64
2021-03-01,-9
2021-03-02,-16
2021-03-03,-15
2021-03-04,-10
2021-03-05,-10
2021-03-06,-22
2021-03-07,-54
2021-03-08,-3
2021-03-09,-7
2021-03-10,-11
2021-03-11,-16
2021-03-12,-11
2021-03-13,-12
2021-03-14,-49
2021-03-15,-3
2021-03-16,-12
2021-03-17,-16
2021-03-18,-11
2021-03-19,-15
2021-03-20,-17
2021-03-21,-53
2021-03-22,-8
2021-03-23,-17
2021-03-24,-18
2021-03-25,-13
2021-03-26,-14
2021-03-27,-12
2021-03-28,-46
2021-03-29,-6
2021-03-30,-13
2021-03-31,-14
2021-04-01,-9
2021-04-02,-4
2021-04-03,-55
2021-04-04,-60
2021-04-05,-6
2021-04-06,-4
2021-04-07,-4
2021-04-08,-12
2021-04-09,-8
2021-04-10,-55
2021-04-11,-58
2021-04-12,2
2021-04-13,-17
2021-04-14,-21
2021-04-15,-21
2021-04-16,-23
2021-04-17,-63
2021-04-18,-66
2021-04-19,-21
2021-04-20,-19
2021-04-21,-19
2021-04-22,-8
2021-04-23,-59
2021-04-24,-64
2021-04-25,-66
2021-04-26,-10
2021-04-27,-6
2021-04-28,0
2021-04-29,5
2021-04-30,-54
2021-05-01,-66
2021-05-02,-70
2021-05-03,-50
2021-05-04,-50
2021-05-05,-48
2021-05-06,-46
2021-05-07,-47
2021-05-08,-57
2021-05-09,-65
2021-05-10,-47
