dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-27,7533
2020-03-28,15174
2020-03-29,25156
2020-03-30,36691
2020-03-31,52113
2020-04-01,66509
2020-04-02,85266
2020-04-03,101426
2020-04-04,121090
2020-04-05,141155
2020-04-06,162555
2020-04-07,182578
2020-04-08,207478
2020-04-09,236056
2020-04-10,266920
2020-04-11,300090
2020-04-12,335810
2020-04-13,370266
2020-04-14,403336
2020-04-15,437426
2020-04-16,477853
2020-04-17,518123
2020-04-18,558643
2020-04-19,593987
2020-04-20,633690
2020-04-21,673119
2020-04-22,710654
2020-04-23,751616
2020-04-24,789967
2020-04-25,828275
2020-04-26,858452
2020-04-27,878595
2020-04-28,907825
2020-04-29,951323
2020-04-30,993327
2020-05-01,1034758
2020-05-02,1071076
2020-05-03,1095077
2020-05-04,1130848
2020-05-05,1164131
2020-05-06,1194434
2020-05-07,1224829
2020-05-08,1258516
2020-05-09,1294121
2020-05-10,1330308
2020-05-11,1363030
2020-05-12,1400381
2020-05-13,1433713
2020-05-14,1468534
2020-05-15,1507099
2020-05-16,1549335
2020-05-17,1584704
2020-05-18,1609845
2020-05-19,1635227
2020-05-20,1656065
2020-05-21,1689698
2020-05-22,1727205
2020-05-23,1767383
2020-05-24,1791972
2020-05-25,1813464
2020-05-26,1833317
2020-05-27,1854360
2020-05-28,1887919
2020-05-29,1924074
2020-05-30,1963304
2020-05-31,1998904
2020-06-01,2030429
2020-06-02,2062754
2020-06-03,2115059
2020-06-04,2169293
2020-06-05,2227122
2020-06-06,2262968
2020-06-07,2298303
2020-06-08,2337664
2020-06-09,2374889
2020-06-10,2411410
2020-06-11,2460600
2020-06-12,2501613
2020-06-13,2546705
2020-06-14,2591881
2020-06-15,2633913
2020-06-16,2680713
2020-06-17,2733614
2020-06-18,2782026
2020-06-19,2823342
2020-06-20,2864454
2020-06-21,2904950
2020-06-22,2946363
2020-06-23,2989345
2020-06-24,3042831
2020-06-25,3095134
2020-06-26,3146332
2020-06-27,3191545
2020-06-28,3239854
2020-06-29,3290868
2020-06-30,3341360
2020-07-01,3393673
2020-07-02,3443387
2020-07-03,3495528
2020-07-04,3543776
2020-07-05,3590190
2020-07-06,3642383
2020-07-07,3692928
2020-07-08,3742230
2020-07-09,3792333
2020-07-10,3841120
2020-07-11,3889933
2020-07-12,3935165
2020-07-13,3981657
2020-07-14,4024888
2020-07-15,4067208
2020-07-16,4109619
2020-07-17,4150834
2020-07-18,4191777
2020-07-19,4233087
2020-07-20,4276491
2020-07-21,4319337
2020-07-22,4362741
2020-07-23,4406084
2020-07-24,4449070
2020-07-25,4492382
2020-07-26,4532398
2020-07-27,4577681
2020-07-28,4625093
2020-07-29,4670805
2020-07-30,4714041
2020-07-31,4760533
2020-08-01,4805379
2020-08-02,4845626
2020-08-03,4886927
2020-08-04,4933176
2020-08-05,4987018
2020-08-06,5041512
2020-08-07,5098238
2020-08-08,5162080
2020-08-09,5223526
2020-08-10,5285745
2020-08-11,5347461
2020-08-12,5414698
2020-08-13,5481590
2020-08-14,5551782
2020-08-15,5618996
2020-08-16,5684952
2020-08-17,5759798
2020-08-18,5842116
2020-08-19,5929339
2020-08-20,6021640
2020-08-21,6113867
2020-08-22,6206874
2020-08-23,6287176
2020-08-24,6383119
2020-08-25,6481350
2020-08-26,6581459
2020-08-27,6687570
2020-08-28,6795384
2020-08-29,6896798
2020-08-30,6988100
2020-08-31,7098202
