dates,incrementalcount_vaccine_covid_19_administered
2020-12-28,18073
2020-12-29,50229
2020-12-30,64213
2020-12-31,49985
2021-01-01,25723
2021-01-02,47835
2021-01-03,22614
2021-01-04,46362
2021-01-05,52522
2021-01-06,63128
2021-01-07,54921
2021-01-08,62906
2021-01-09,60604
2021-01-10,35858
2021-01-11,68803
2021-01-12,79365
2021-01-13,112478
2021-01-14,84179
2021-01-15,91942
2021-01-16,58125
2021-01-17,47854
2021-01-18,83327
2021-01-19,119936
2021-01-20,133015
2021-01-21,105670
2021-01-22,102459
2021-01-23,87119
2021-01-24,47869
2021-01-25,91104
2021-01-26,98753
2021-01-27,109702
2021-01-28,92810
2021-01-29,107856
2021-01-30,88197
2021-01-31,57292
2021-02-01,120570
2021-02-02,132958
2021-02-03,163286
2021-02-04,134787
2021-02-05,147683
2021-02-06,94242
2021-02-07,53591
2021-02-08,109523
2021-02-09,134858
2021-02-10,155525
2021-02-11,144835
2021-02-12,156387
2021-02-13,107939
2021-02-14,65511
2021-02-15,125995
2021-02-16,135065
2021-02-17,151995
2021-02-18,145344
2021-02-19,159021
2021-02-20,112625
2021-02-21,86100
2021-02-22,156754
2021-02-23,170680
2021-02-24,177272
2021-02-25,190515
2021-02-26,214407
2021-02-27,148463
2021-02-28,103716
2021-03-01,199544
2021-03-02,220392
2021-03-03,248823
2021-03-04,245950
2021-03-05,276258
2021-03-06,203148
2021-03-07,148075
2021-03-08,238830
2021-03-09,253509
2021-03-10,289857
2021-03-11,285153
2021-03-12,328939
2021-03-13,241871
2021-03-14,170710
2021-03-15,249771
2021-03-16,179735
2021-03-17,206224
2021-03-18,194470
2021-03-19,246409
2021-03-20,221521
2021-03-21,165089
2021-03-22,270195
2021-03-23,299489
2021-03-24,339854
2021-03-25,333068
2021-03-26,374953
2021-03-27,282663
2021-03-28,196928
2021-03-29,305880
2021-03-30,326393
2021-03-31,334480
2021-04-01,332661
2021-04-02,226606
2021-04-03,232672
2021-04-04,193658
2021-04-05,248688
2021-04-06,392557
2021-04-07,725891
2021-04-08,718490
2021-04-09,621760
2021-04-10,369552
2021-04-11,261247
2021-04-12,412272
2021-04-13,603978
2021-04-14,808422
2021-04-15,682491
2021-04-16,582765
2021-04-17,359281
2021-04-18,267283
2021-04-19,398533
2021-04-20,589339
2021-04-21,749517
2021-04-22,639714
2021-04-23,541819
2021-04-24,362740
2021-04-25,280457
2021-04-26,436656
2021-04-27,859472
2021-04-28,1162664
2021-04-29,946458
2021-04-30,766788
2021-05-01,324081
2021-05-02,258978
2021-05-03,454535
2021-05-04,897993
2021-05-05,1210824
2021-05-06,1001567
2021-05-07,857935
2021-05-08,413141
2021-05-09,280888
2021-05-10,603933
2021-05-11,1167243
2021-05-12,1469577
2021-05-13,414424
2021-05-14,741438
2021-05-15,393980
2021-05-16,274209
2021-05-17,551980
2021-05-18,932169
2021-05-19,1190125
2021-05-20,985024
2021-05-21,843460
2021-05-22,397090
2021-05-23,272201
2021-05-24,316186
2021-05-25,686368
2021-05-26,1276608
2021-05-27,1056825
2021-05-28,888201
2021-05-29,406226
2021-05-30,273623
2021-05-31,581552
2021-06-01,1028181
2021-06-02,1318024
2021-06-03,641707
2021-06-04,800281
2021-06-05,412532
2021-06-06,272877
2021-06-07,610604
2021-06-08,1147901
2021-06-09,1508809
2021-06-10,1219609
2021-06-11,1037009
2021-06-12,433963
2021-06-13,262095
2021-06-14,641909
2021-06-15,1144301
2021-06-16,1441808
2021-06-17,1159500
2021-06-18,965366
2021-06-19,425413
2021-06-20,278943
2021-06-21,622271
2021-06-22,1162174
2021-06-23,1425473
2021-06-24,1037189
2021-06-25,898486
2021-06-26,410717
2021-06-27,278963
2021-06-28,618384
2021-06-29,1004789
2021-06-30,1128671
2021-07-01,955370
2021-07-02,826227
2021-07-03,379787
2021-07-04,255849
2021-07-05,529843
