dates,covid19mobilitytrend_park
2020-02-15,45
2020-02-16,9
2020-02-17,7
2020-02-18,10
2020-02-19,6
2020-02-20,14
2020-02-21,15
2020-02-22,26
2020-02-23,-24
2020-02-24,17
2020-02-25,15
2020-02-26,0
2020-02-27,-3
2020-02-28,9
2020-02-29,9
2020-03-01,21
2020-03-02,9
2020-03-03,8
2020-03-04,14
2020-03-05,0
2020-03-06,-11
2020-03-07,19
2020-03-08,31
2020-03-09,7
2020-03-10,-13
2020-03-11,17
2020-03-12,4
2020-03-13,-3
2020-03-14,33
2020-03-15,75
2020-03-16,40
2020-03-17,31
2020-03-18,44
2020-03-19,15
2020-03-20,-14
2020-03-21,-31
2020-03-22,1
2020-03-23,-5
2020-03-24,9
2020-03-25,11
2020-03-26,3
2020-03-27,21
2020-03-28,33
2020-03-29,-49
2020-03-30,-13
2020-03-31,7
2020-04-01,20
2020-04-02,6
2020-04-03,-13
2020-04-04,21
2020-04-05,61
2020-04-06,49
2020-04-07,50
2020-04-08,57
2020-04-09,37
2020-04-10,72
2020-04-11,35
2020-04-12,59
2020-04-13,29
2020-04-14,8
2020-04-15,46
2020-04-16,57
2020-04-17,49
2020-04-18,35
2020-04-19,56
2020-04-20,35
2020-04-21,45
2020-04-22,60
2020-04-23,58
2020-04-24,38
2020-04-25,40
2020-04-26,78
2020-04-27,57
2020-04-28,19
2020-04-29,12
2020-04-30,-8
2020-05-01,17
2020-05-02,-18
2020-05-03,43
2020-05-04,-1
2020-05-05,21
2020-05-06,49
2020-05-07,47
2020-05-08,60
2020-05-09,61
2020-05-10,29
2020-05-11,-23
2020-05-12,14
2020-05-13,13
2020-05-14,20
2020-05-15,29
2020-05-16,53
2020-05-17,92
2020-05-18,55
2020-05-19,63
2020-05-20,84
2020-05-21,225
2020-05-22,68
2020-05-23,27
2020-05-24,37
2020-05-25,33
2020-05-26,73
2020-05-27,86
2020-05-28,65
2020-05-29,84
2020-05-30,99
2020-05-31,143
2020-06-01,264
2020-06-02,109
2020-06-03,91
2020-06-04,12
2020-06-05,21
2020-06-06,44
2020-06-07,51
2020-06-08,67
2020-06-09,59
2020-06-10,70
2020-06-11,112
2020-06-12,147
2020-06-13,97
2020-06-14,34
2020-06-15,63
2020-06-16,75
2020-06-17,80
2020-06-18,67
2020-06-19,63
2020-06-20,85
2020-06-21,123
2020-06-22,96
2020-06-23,129
2020-06-24,130
2020-06-25,106
2020-06-26,114
2020-06-27,110
2020-06-28,72
2020-06-29,74
2020-06-30,92
2020-07-01,85
2020-07-02,69
2020-07-03,99
2020-07-04,109
2020-07-05,95
2020-07-06,73
2020-07-07,106
2020-07-08,80
2020-07-09,74
2020-07-10,74
2020-07-11,112
2020-07-12,142
2020-07-13,132
2020-07-14,116
2020-07-15,78
2020-07-16,63
2020-07-17,108
2020-07-18,150
2020-07-19,152
2020-07-20,130
2020-07-21,153
2020-07-22,156
2020-07-23,143
2020-07-24,123
2020-07-25,148
2020-07-26,92
2020-07-27,138
2020-07-28,150
2020-07-29,159
2020-07-30,154
2020-07-31,161
2020-08-01,156
2020-08-02,89
2020-08-03,114
2020-08-04,143
2020-08-05,180
2020-08-06,163
2020-08-07,156
2020-08-08,163
2020-08-09,127
2020-08-10,137
2020-08-11,148
2020-08-12,154
2020-08-13,115
2020-08-14,107
2020-08-15,132
2020-08-16,139
2020-08-17,100
2020-08-18,112
2020-08-19,147
2020-08-20,128
2020-08-21,127
2020-08-22,107
2020-08-23,105
2020-08-24,92
2020-08-25,113
2020-08-26,70
2020-08-27,104
2020-08-28,84
2020-08-29,105
2020-08-30,65
2020-08-31,74
2020-09-01,90
2020-09-02,106
2020-09-03,81
2020-09-04,104
2020-09-05,103
2020-09-06,110
2020-09-07,100
2020-09-08,112
2020-09-09,112
2020-09-10,102
2020-09-11,121
2020-09-12,149
2020-09-13,152
2020-09-14,125
2020-09-15,142
2020-09-16,131
2020-09-17,103
2020-09-18,113
2020-09-19,141
2020-09-20,149
2020-09-21,111
2020-09-22,122
2020-09-23,98
2020-09-24,70
2020-09-25,42
2020-09-26,15
2020-09-27,44
2020-09-28,48
2020-09-29,50
2020-09-30,77
2020-10-01,52
2020-10-02,60
2020-10-03,78
2020-10-04,80
2020-10-05,40
2020-10-06,42
2020-10-07,43
2020-10-08,32
2020-10-09,45
2020-10-10,48
2020-10-11,55
2020-10-12,49
2020-10-13,71
2020-10-14,35
2020-10-15,28
2020-10-16,31
2020-10-17,46
2020-10-18,49
2020-10-19,52
2020-10-20,49
2020-10-21,56
2020-10-22,67
2020-10-23,25
2020-10-24,51
2020-10-25,64
2020-10-26,12
2020-10-27,35
2020-10-28,33
2020-10-29,7
2020-10-30,3
2020-10-31,52
2020-11-01,4
2020-11-02,23
2020-11-03,19
2020-11-04,22
2020-11-05,15
2020-11-06,13
2020-11-07,45
2020-11-08,61
2020-11-09,11
2020-11-10,11
2020-11-11,9
2020-11-12,3
2020-11-13,11
2020-11-14,38
2020-11-15,62
2020-11-16,-3
2020-11-17,3
2020-11-18,41
2020-11-19,-13
2020-11-20,-3
2020-11-21,0
2020-11-22,5
2020-11-23,1
2020-11-24,5
2020-11-25,8
2020-11-26,-5
2020-11-27,1
2020-11-28,0
2020-11-29,4
2020-11-30,-6
2020-12-01,-10
2020-12-02,-4
2020-12-03,-13
2020-12-04,-10
2020-12-05,-1
2020-12-06,-12
2020-12-07,-10
2020-12-08,4
2020-12-09,-7
2020-12-10,-11
2020-12-11,-15
