dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,1
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,2
2020-03-06,1
2020-03-07,4
2020-03-08,4
2020-03-09,1
2020-03-10,7
2020-03-11,4
2020-03-12,10
2020-03-13,12
2020-03-14,16
2020-03-15,20
2020-03-16,15
2020-03-17,35
2020-03-18,44
2020-03-19,63
2020-03-20,65
2020-03-21,96
2020-03-22,95
2020-03-23,81
2020-03-24,130
2020-03-25,167
2020-03-26,218
2020-03-27,267
2020-03-28,264
2020-03-29,247
2020-03-30,166
2020-03-31,267
2020-04-01,384
2020-04-02,376
2020-04-03,420
2020-04-04,398
2020-04-05,246
2020-04-06,182
2020-04-07,291
2020-04-08,338
2020-04-09,343
2020-04-10,326
2020-04-11,207
2020-04-12,201
2020-04-13,170
2020-04-14,165
2020-04-15,219
2020-04-16,233
2020-04-17,192
2020-04-18,174
2020-04-19,126
2020-04-20,118
2020-04-21,150
2020-04-22,141
2020-04-23,125
2020-04-24,117
2020-04-25,84
2020-04-26,80
2020-04-27,30
2020-04-28,76
2020-04-29,82
2020-04-30,58
2020-05-01,71
2020-05-02,49
2020-05-03,36
2020-05-04,16
2020-05-05,41
2020-05-06,45
2020-05-07,40
2020-05-08,49
2020-05-09,45
2020-05-10,24
2020-05-11,14
2020-05-12,26
2020-05-13,33
2020-05-14,27
2020-05-15,20
2020-05-16,31
2020-05-17,20
2020-05-18,8
2020-05-19,23
2020-05-20,26
2020-05-21,23
2020-05-22,7
2020-05-23,16
2020-05-24,11
2020-05-25,5
2020-05-26,13
2020-05-27,15
2020-05-28,12
2020-05-29,10
2020-05-30,8
2020-05-31,4
2020-06-01,3
2020-06-02,5
2020-06-03,8
2020-06-04,10
2020-06-05,7
2020-06-06,5
2020-06-07,5
2020-06-08,4
2020-06-09,3
2020-06-10,1
2020-06-11,10
2020-06-12,1
2020-06-13,12
2020-06-14,1
2020-06-15,6
2020-06-16,4
2020-06-17,11
2020-06-18,7
2020-06-19,3
2020-06-20,9
2020-06-21,4
2020-06-22,3
2020-06-23,1
2020-06-24,4
2020-06-25,2
2020-06-26,5
2020-06-27,7
2020-06-28,2
2020-06-29,0
2020-06-30,4
2020-07-01,1
2020-07-02,5
2020-07-03,4
2020-07-04,6
2020-07-05,2
2020-07-06,4
2020-07-07,6
2020-07-08,4
2020-07-09,6
2020-07-10,5
2020-07-11,3
2020-07-12,0
2020-07-13,1
2020-07-14,5
2020-07-15,2
2020-07-16,6
2020-07-17,7
2020-07-18,7
2020-07-19,0
2020-07-20,4
2020-07-21,4
2020-07-22,4
2020-07-23,9
2020-07-24,3
2020-07-25,10
2020-07-26,3
2020-07-27,0
2020-07-28,7
2020-07-29,4
2020-07-30,6
2020-07-31,5
2020-08-01,13
2020-08-02,1
2020-08-03,1
2020-08-04,9
2020-08-05,6
2020-08-06,3
2020-08-07,7
2020-08-08,5
2020-08-09,2
2020-08-10,2
2020-08-11,2
2020-08-12,2
2020-08-13,10
2020-08-14,2
2020-08-15,6
2020-08-16,4
2020-08-17,5
2020-08-18,8
2020-08-19,10
2020-08-20,1
2020-08-21,7
2020-08-22,3
2020-08-23,2
2020-08-24,0
2020-08-25,5
2020-08-26,2
2020-08-27,2
2020-08-28,1
2020-08-29,3
2020-08-30,2
2020-08-31,3
2020-09-01,4
2020-09-02,3
2020-09-03,3
2020-09-04,7
2020-09-05,7
2020-09-06,7
2020-09-07,4
2020-09-08,6
2020-09-09,19
2020-09-10,9
2020-09-11,6
2020-09-12,12
2020-09-13,8
2020-09-14,8
2020-09-15,5
2020-09-16,16
2020-09-17,15
2020-09-18,9
2020-09-19,14
2020-09-20,12
2020-09-21,10
2020-09-22,18
2020-09-23,15
2020-09-24,11
2020-09-25,18
2020-09-26,15
2020-09-27,26
2020-09-28,7
2020-09-29,19
2020-09-30,14
2020-10-01,16
2020-10-02,26
2020-10-03,25
2020-10-04,12
2020-10-05,9
2020-10-06,35
2020-10-07,27
2020-10-08,35
2020-10-09,42
2020-10-10,44
2020-10-11,39
2020-10-12,25
2020-10-13,59
2020-10-14,57
2020-10-15,63
2020-10-16,82
2020-10-17,90
2020-10-18,60
2020-10-19,54
2020-10-20,87
2020-10-21,129
2020-10-22,143
2020-10-23,207
2020-10-24,198
2020-10-25,124
2020-10-26,127
2020-10-27,244
2020-10-28,236
2020-10-29,247
2020-10-30,269
2020-10-31,261
2020-11-01,194
2020-11-02,170
2020-11-03,280
2020-11-04,330
2020-11-05,319
2020-11-06,340
2020-11-07,253
2020-11-08,218
2020-11-09,168
2020-11-10,324
2020-11-11,349
2020-11-12,418
2020-11-13,434
2020-11-14,416
2020-11-15,370
2020-11-16,225
2020-11-17,450
2020-11-18,513
2020-11-19,533
2020-11-20,568
2020-11-21,534
2020-11-22,344
2020-11-23,285
2020-11-24,474
2020-11-25,515
2020-11-26,592
2020-11-27,658
2020-11-28,626
2020-11-29,408
2020-11-30,328
2020-12-01,539
2020-12-02,656
2020-12-03,740
2020-12-04,852
2020-12-05,813
2020-12-06,515
2020-12-07,365
2020-12-08,701
2020-12-09,863
2020-12-10,849
2020-12-11,1081
2020-12-12,980
2020-12-13,770
2020-12-14,520
2020-12-15,830
2020-12-16,1016
2020-12-17,1070
2020-12-18,1168
2020-12-19,1053
2020-12-20,776
2020-12-21,547
2020-12-22,927
2020-12-23,1199
2020-12-24,1258
2020-12-25,713
2020-12-26,513
2020-12-27,586
2020-12-28,531
2020-12-29,896
2020-12-30,1253
2020-12-31,1299
2021-01-01,778
2021-01-02,418
2021-01-03,602
2021-01-04,500
2021-01-05,781
2021-01-06,1045
2021-01-07,929
2021-01-08,1034
2021-01-09,938
2021-01-10,604
2021-01-11,428
2021-01-12,588
2021-01-13,898
2021-01-14,973
2021-01-15,947
2021-01-16,822
2021-01-17,541
2021-01-18,326
2021-01-19,543
2021-01-20,768
2021-01-21,780
2021-01-22,722
2021-01-23,631
2021-01-24,446
2021-01-25,215
2021-01-26,428
2021-01-27,588
2021-01-28,622
2021-01-29,488
2021-01-30,480
2021-01-31,308
2021-02-01,189
2021-02-02,313
2021-02-03,396
2021-02-04,452
2021-02-05,444
2021-02-06,318
2021-02-07,245
2021-02-08,101
2021-02-09,241
2021-02-10,305
2021-02-11,306
2021-02-12,310
2021-02-13,253
2021-02-14,162
2021-02-15,106
2021-02-16,193
2021-02-17,292
2021-02-18,276
2021-02-19,242
2021-02-20,222
2021-02-21,158
2021-02-22,95
2021-02-23,183
2021-02-24,219
2021-02-25,232
2021-02-26,200
2021-02-27,185
2021-02-28,135
2021-03-01,73
2021-03-02,162
2021-03-03,196
2021-03-04,169
2021-03-05,166
2021-03-06,142
2021-03-07,133
2021-03-08,81
2021-03-09,136
2021-03-10,181
2021-03-11,210
2021-03-12,201
2021-03-13,174
2021-03-14,126
2021-03-15,76
2021-03-16,145
2021-03-17,230
2021-03-18,216
2021-03-19,236
2021-03-20,198
2021-03-21,144
2021-03-22,108
2021-03-23,164
2021-03-24,276
2021-03-25,267
2021-03-26,256
2021-03-27,258
2021-03-28,194
2021-03-29,110
2021-03-30,238
2021-03-31,289
2021-04-01,302
2021-04-02,255
2021-04-03,201
2021-04-04,176
2021-04-05,128
2021-04-06,164
2021-04-07,267
2021-04-08,292
2021-04-09,281
2021-04-10,248
2021-04-11,213
2021-04-12,114
2021-04-13,201
2021-04-14,290
2021-04-15,314
2021-04-16,260
2021-04-17,237
2021-04-18,195
2021-04-19,129
2021-04-20,218
2021-04-21,301
2021-04-22,291
2021-04-23,277
2021-04-24,248
2021-04-25,186
2021-04-26,99
2021-04-27,210
2021-04-28,242
2021-04-29,231
2021-04-30,206
2021-05-01,185
2021-05-02,135
2021-05-03,97
2021-05-04,140
2021-05-05,209
2021-05-06,190
2021-05-07,150
2021-05-08,156
2021-05-09,95
2021-05-10,70
2021-05-11,105
2021-05-12,142
2021-05-13,139
2021-05-14,74
2021-05-15,85
2021-05-16,83
2021-05-17,48
2021-05-18,82
2021-05-19,91
2021-05-20,75
2021-05-21,63
2021-05-22,68
2021-05-23,45
2021-05-24,23
2021-05-25,23
2021-05-26,52
2021-05-27,62
2021-05-28,44
2021-05-29,36
2021-05-30,27
2021-05-31,17
2021-06-01,25
2021-06-02,25
2021-06-03,32
2021-06-04,18
2021-06-05,14
2021-06-06,17
2021-06-07,10
2021-06-08,12
2021-06-09,12
2021-06-10,11
2021-06-11,10
2021-06-12,11
2021-06-13,4
2021-06-14,7
2021-06-15,14
2021-06-16,10
2021-06-17,9
2021-06-18,7
2021-06-19,4
2021-06-20,1
2021-06-21,2
2021-06-22,5
2021-06-23,9
2021-06-24,3
2021-06-25,5
2021-06-26,6
2021-06-27,0
2021-06-28,2
2021-06-29,4
2021-06-30,7
2021-07-01,1
2021-07-02,5
2021-07-03,4
2021-07-04,2
2021-07-05,2
2021-07-06,2
2021-07-07,5
2021-07-08,3
2021-07-09,2
2021-07-10,7
2021-07-11,6
2021-07-12,0
2021-07-13,4
2021-07-14,6
2021-07-15,6
2021-07-16,2
2021-07-17,4
2021-07-18,5
2021-07-19,3
2021-07-20,4
2021-07-21,9
2021-07-22,7
2021-07-23,5
2021-07-24,4
2021-07-25,10
2021-07-26,1
2021-07-27,5
2021-07-28,7
2021-07-29,20
2021-07-30,10
2021-07-31,15
2021-08-01,9
2021-08-02,6
2021-08-03,12
2021-08-04,12
2021-08-05,11
2021-08-06,16
2021-08-07,18
2021-08-08,14
2021-08-09,6
2021-08-10,18
2021-08-11,24
2021-08-12,23
2021-08-13,28
2021-08-14,18
2021-08-15,20
