dates,cumulativecount_vaccine_covid_19_administered
2021-02-16,0
2021-02-18,2260
2021-02-19,6524
2021-02-20,10414
2021-02-21,15388
2021-02-22,23059
2021-02-23,32315
2021-02-24,41809
2021-02-25,52647
2021-02-26,63648
2021-02-27,67303
2021-02-28,70527
2021-03-01,73047
2021-03-02,76037
2021-03-03,83570
2021-03-04,92029
2021-03-05,100180
2021-03-06,101573
2021-03-08,101841
2021-03-09,107054
2021-03-10,128887
2021-03-11,138014
2021-03-12,145215
2021-03-13,145544
2021-03-15,147753
2021-03-16,157286
2021-03-17,168413
2021-03-18,177275
2021-03-19,182983
2021-03-23,194257
2021-03-24,207808
2021-03-25,220129
2021-03-26,231002
2021-03-27,231605
2021-03-29,239665
2021-03-30,251707
2021-03-31,263878
2021-04-01,269102
2021-04-06,272438
2021-04-07,278909
2021-04-08,283629
2021-04-09,288368
2021-04-10,288406
2021-04-12,289787
2021-04-13,292623
2021-04-28,298153
2021-04-29,307591
2021-04-30,317656
2021-05-01,318670
2021-05-03,329098
2021-05-04,353181
2021-05-05,366101
2021-05-07,381171
2021-05-08,382480
2021-05-10,395230
2021-05-11,414372
2021-05-12,430730
2021-05-13,455169
2021-05-14,474318
2021-05-15,478452
2021-05-16,478733
2021-05-18,519139
2021-05-19,558170
2021-05-20,597406
2021-05-21,642382
2021-05-22,647983
2021-05-23,651628
2021-05-24,700904
2021-05-25,761903
2021-05-26,828204
2021-05-27,898955
2021-05-28,963876
2021-05-29,968319
2021-05-30,970448
2021-05-31,1045104
2021-06-01,1117569
2021-06-02,1193352
2021-06-03,1266893
2021-06-04,1336547
2021-06-05,1343433
2021-06-06,1350245
2021-06-07,1433730
2021-06-08,1525271
2021-06-09,1619011
2021-06-10,1690026
2021-06-11,1767415
2021-06-12,1773417
2021-06-13,1777288
2021-06-14,1871987
2021-06-15,1965812
2021-06-16,1974099
2021-06-17,2069346
2021-06-18,2137071
2021-06-19,2141624
2021-06-21,2229242
2021-06-24,2550248
2021-06-25,2661378
2021-06-26,2682710
2021-06-27,2779912
2021-06-28,2787996
2021-06-29,2900666
2021-06-30,3026636
2021-07-01,3155717
2021-07-03,3307588
2021-07-04,3314278
2021-07-05,3466228
2021-07-06,3631102
2021-07-08,4017442
2021-07-09,4203293
2021-07-10,4236718
2021-07-12,4390891
2021-07-13,4535222
2021-07-15,5046267
2021-07-19,5095013
2021-07-20,5328110
2021-07-22,6085108
2021-07-23,6308201
2021-07-25,6384382
2021-07-26,6613704
2021-07-27,6854667
2021-07-29,7297912
2021-08-01,7550367
2021-08-02,7567757
2021-08-03,7981822
2021-08-05,8182380
2021-08-08,8602124
2021-08-10,8811608
2021-08-12,9185756
