dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-04-17,96
2020-04-18,101
2020-04-19,184
2020-04-20,183
2020-04-21,185
2020-04-22,189
2020-04-23,173
2020-04-24,204
2020-04-25,260
2020-04-26,267
2020-04-27,275
2020-04-28,286
2020-04-29,290
2020-04-30,310
2020-05-01,320
2020-05-02,328
2020-05-03,325
2020-05-04,324
2020-05-05,364
2020-05-06,361
2020-05-07,361
2020-05-08,361
2020-05-09,378
2020-05-10,388
2020-05-11,384
2020-05-12,434
2020-05-13,423
2020-05-14,523
2020-05-15,551
2020-05-16,566
2020-05-17,574
2020-05-18,574
2020-05-19,654
2020-05-20,684
2020-05-21,692
2020-05-22,700
2020-05-23,790
2020-05-24,851
2020-05-25,857
2020-05-26,971
2020-05-27,983
2020-05-28,1041
2020-05-29,1210
2020-05-30,1424
2020-05-31,1432
2020-06-01,1359
2020-06-02,1413
2020-06-03,1433
2020-06-04,1431
2020-06-05,1537
2020-06-06,1807
2020-06-07,2149
2020-06-08,2250
2020-06-09,2256
2020-06-10,2247
2020-06-11,2294
2020-06-12,2323
2020-06-13,2446
2020-06-14,2514
2020-06-15,2386
2020-06-16,2572
2020-06-17,2644
2020-06-18,2695
2020-06-19,2751
2020-06-20,3047
2020-06-21,3160
2020-06-22,3177
2020-06-23,3377
2020-06-24,3381
2020-06-25,3732
2020-06-26,3675
2020-06-27,4068
2020-06-28,4160
2020-06-29,4160
2020-06-30,5204
2020-07-01,5764
2020-07-02,6123
2020-07-03,4931
2020-07-04,5675
2020-07-05,5925
2020-07-06,6290
2020-07-07,5915
2020-07-08,6650
2020-07-09,6103
2020-07-10,6417
2020-07-11,6648
2020-07-12,6615
2020-07-13,8131
2020-07-14,9093
2020-07-15,9347
2020-07-16,9513
2020-07-17,9784
2020-07-18,6790
2020-07-19,6761
2020-07-20,6738
2020-07-21,6616
2020-07-22,9419
2020-07-23,11798
2020-07-24,11776
2020-07-25,8200
2020-07-26,9581
2020-07-27,10341
2020-07-28,10832
2020-07-29,10184
2020-07-30,10902
2020-07-31,10292
2020-08-01,10528
2020-08-02,10642
2020-08-03,10489
2020-08-04,10462
2020-08-05,9547
2020-08-06,9469
2020-08-07,9455
2020-08-08,9577
2020-08-09,9396
2020-08-10,9171
2020-08-11,9189
2020-08-12,8809
2020-08-13,8722
2020-08-14,8758
2020-08-15,8500
2020-08-16,8493
2020-08-17,8187
2020-08-18,8112
2020-08-19,7855
2020-08-20,7744
2020-08-21,7561
2020-08-22,7461
2020-08-23,7484
2020-08-24,7407
2020-08-25,7387
2020-08-26,7468
2020-08-27,7381
2020-08-28,7241
2020-08-29,7233
2020-08-30,7208
2020-08-31,6221
2020-09-01,6235
2020-09-02,6052
2020-09-03,5957
2020-09-04,5899
2020-09-05,5975
2020-09-06,5942
2020-09-07,5838
2020-09-08,5850
2020-09-09,5871
2020-09-10,5737
2020-09-11,5706
2020-09-12,5706
2020-09-13,5717
