dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-05,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,2
2020-03-26,2
2020-03-27,7
2020-03-28,7
2020-03-29,7
2020-03-30,7
2020-03-31,7
2020-04-01,7
2020-04-02,7
2020-04-03,7
2020-04-04,7
2020-04-05,10
2020-04-06,10
2020-04-07,10
2020-04-08,10
2020-04-09,10
2020-04-10,10
2020-04-11,10
2020-04-12,10
2020-04-13,26
2020-04-14,26
2020-04-15,27
2020-04-16,27
2020-04-17,27
2020-04-18,36
2020-04-19,36
2020-04-20,36
2020-04-21,36
2020-04-22,36
2020-04-23,36
2020-04-24,27
2020-04-25,19
2020-04-26,19
2020-04-27,19
2020-04-28,31
2020-04-29,29
2020-04-30,34
2020-05-01,38
2020-05-02,42
2020-05-03,41
2020-05-04,41
2020-05-05,58
2020-05-06,65
2020-05-07,64
2020-05-08,64
2020-05-09,65
2020-05-10,81
2020-05-11,81
2020-05-12,70
2020-05-13,70
2020-05-14,133
2020-05-15,136
2020-05-16,121
2020-05-17,121
2020-05-18,121
2020-05-19,141
2020-05-20,156
2020-05-21,156
2020-05-22,156
2020-05-23,167
2020-05-24,164
2020-05-25,152
2020-05-26,191
2020-05-27,195
2020-05-28,170
2020-05-29,201
2020-05-30,202
2020-05-31,200
2020-06-01,194
2020-06-02,192
2020-06-03,207
2020-06-04,206
2020-06-05,216
2020-06-06,237
2020-06-07,230
2020-06-08,205
2020-06-09,231
2020-06-10,241
2020-06-11,251
2020-06-12,303
2020-06-13,304
2020-06-14,296
2020-06-15,377
2020-06-16,381
2020-06-17,387
2020-06-18,392
2020-06-19,392
2020-06-20,480
2020-06-21,537
2020-06-22,561
2020-06-23,577
2020-06-24,577
2020-06-25,671
2020-06-26,649
2020-06-27,654
2020-06-28,721
2020-06-29,721
2020-06-30,721
2020-07-01,708
2020-07-02,699
2020-07-03,776
2020-07-04,870
2020-07-05,859
2020-07-06,859
2020-07-07,864
2020-07-08,906
2020-07-09,914
2020-07-10,914
2020-07-11,878
2020-07-12,873
2020-07-13,873
2020-07-14,884
2020-07-15,902
2020-07-16,914
2020-07-17,1136
2020-07-18,1167
2020-07-19,1146
2020-07-20,1157
2020-07-21,1172
2020-07-22,1327
2020-07-23,2654
2020-07-24,2636
2020-07-25,2634
2020-07-26,2632
2020-07-27,2665
2020-07-28,2663
2020-07-29,2674
2020-07-30,2685
2020-07-31,2694
2020-08-01,2681
2020-08-02,2694
2020-08-03,2690
2020-08-04,1444
2020-08-05,1529
2020-08-06,1510
2020-08-07,1511
2020-08-08,1515
2020-08-09,1524
2020-08-10,1478
2020-08-11,1467
2020-08-12,1457
2020-08-13,1465
2020-08-14,1460
2020-08-15,1444
2020-08-16,1447
2020-08-17,1440
2020-08-18,1432
2020-08-19,1393
2020-08-20,1335
2020-08-21,1343
2020-08-22,1291
2020-08-23,1280
2020-08-24,1272
2020-08-25,1266
2020-08-26,1268
2020-08-27,1246
2020-08-28,1209
2020-08-29,1225
2020-08-30,1216
2020-08-31,1085
2020-09-01,1069
2020-09-02,1069
2020-09-03,985
2020-09-04,1004
2020-09-05,979
2020-09-06,979
2020-09-07,959
2020-09-08,946
2020-09-09,939
2020-09-10,935
2020-09-11,949
2020-09-12,949
2020-09-13,954
2020-09-14,953
2020-09-15,726
2020-09-16,713
2020-09-17,719
2020-09-18,714
2020-09-19,712
2020-09-20,712
2020-09-21,712
2020-09-22,704
2020-09-23,707
2020-09-24,700
2020-09-25,698
2020-09-26,698
2020-09-27,698
2020-09-28,698
2020-09-29,698
2020-09-30,693
2020-10-01,643
2020-10-02,600
2020-10-03,600
2020-10-04,600
2020-10-05,600
2020-10-06,600
2020-10-07,554
2020-10-08,530
2020-10-09,530
2020-10-10,530
2020-10-11,530
2020-10-12,530
2020-10-13,530
2020-10-14,530
2020-10-15,530
2020-10-16,530
2020-10-17,530
2020-10-18,530
2020-10-19,530
2020-10-20,530
2020-10-21,530
2020-10-22,559
2020-10-23,559
2020-10-24,549
2020-10-25,548
2020-10-26,548
2020-10-27,548
2020-10-28,548
2020-10-29,548
2020-10-30,548
2020-10-31,469
2020-11-01,476
2020-11-02,477
2020-11-03,485
2020-11-04,485
2020-11-05,485
2020-11-06,485
2020-11-07,475
2020-11-08,475
2020-11-09,420
2020-11-10,418
2020-11-11,422
2020-11-12,422
2020-11-13,422
2020-11-14,422
2020-11-15,422
2020-11-16,422
2020-11-17,422
2020-11-18,422
2020-11-19,422
2020-11-20,422
2020-11-21,451
2020-11-22,451
2020-11-23,451
2020-11-24,451
2020-11-25,451
2020-11-26,451
2020-11-27,451
2020-11-28,451
2020-11-29,451
2020-11-30,451
2020-12-01,451
2020-12-02,451
2020-12-03,451
2020-12-04,451
2020-12-05,451
2020-12-06,532
2020-12-07,600
2020-12-08,600
2020-12-09,600
2020-12-10,764
2020-12-11,764
2020-12-12,764
2020-12-13,764
2020-12-14,764
2020-12-15,764
2020-12-16,764
2020-12-17,764
2020-12-18,764
2020-12-19,764
2020-12-20,764
2020-12-21,764
2020-12-22,764
2020-12-23,764
2020-12-24,764
2020-12-25,764
2020-12-26,764
2020-12-27,830
2020-12-28,1475
2020-12-29,1553
2020-12-30,1751
2020-12-31,1863
2021-01-01,1881
2021-01-02,1808
2021-01-03,1798
2021-01-04,1766
2021-01-05,1802
2021-01-06,1802
2021-01-07,1847
2021-01-08,1847
2021-01-09,2054
2021-01-10,2085
2021-01-11,2125
2021-01-12,2125
2021-01-13,2270
2021-01-14,2313
2021-01-15,2421
2021-01-16,2437
2021-01-17,2409
2021-01-18,2368
2021-01-19,2407
2021-01-20,2451
2021-01-21,2471
2021-01-22,2457
2021-01-23,2460
2021-01-24,2380
2021-01-25,2417
2021-01-26,2401
2021-01-27,2383
2021-01-28,2388
2021-01-29,2346
2021-01-30,2296
2021-01-31,2242
2021-02-01,2200
2021-02-02,2164
2021-02-03,2141
2021-02-04,2098
2021-02-05,2057
2021-02-06,1957
2021-02-07,1912
2021-02-08,1898
2021-02-09,1839
2021-02-10,1833
2021-02-11,1711
2021-02-12,1641
2021-02-13,1641
2021-02-14,1562
2021-02-15,1518
2021-02-16,1501
2021-02-17,1464
2021-02-18,1414
2021-02-19,1379
2021-02-20,1352
2021-02-21,1327
2021-02-22,1300
2021-02-23,1291
2021-02-24,1257
2021-02-25,1213
2021-02-26,1172
2021-02-27,1129
2021-02-28,1088
2021-03-01,1056
2021-03-02,1060
2021-03-03,1031
2021-03-04,990
2021-03-05,951
2021-03-06,925
2021-03-07,914
2021-03-08,900
2021-03-09,910
2021-03-10,884
2021-03-11,846
2021-03-12,818
2021-03-13,804
2021-03-14,774
2021-03-15,750
2021-03-16,760
2021-03-17,651
2021-03-18,651
2021-03-19,644
2021-03-20,654
2021-03-21,662
2021-03-22,662
2021-03-23,673
2021-03-24,673
