dates,cumulativecount_vaccine_covid_19_administered
2021-01-20,641
2021-01-21,2728
2021-01-22,5081
2021-01-23,5594
2021-01-24,6420
2021-01-25,6597
2021-01-26,7497
2021-01-27,8546
2021-01-28,8723
2021-01-29,8772
2021-02-01,10549
2021-02-02,12013
2021-02-03,12362
2021-02-04,12428
2021-02-05,12441
2021-02-09,12806
2021-02-18,30776
2021-02-19,40830
2021-02-20,45535
2021-02-21,47848
2021-02-22,61168
2021-02-23,64636
2021-02-24,79989
2021-02-25,89419
2021-02-26,106667
2021-02-27,114529
2021-02-28,119176
2021-03-01,122189
2021-03-02,132610
2021-03-03,136343
2021-03-04,150411
2021-03-05,166931
2021-03-06,194715
2021-03-07,208415
2021-03-08,211751
2021-03-09,214492
2021-03-10,224765
2021-03-11,233365
2021-03-18,287086
2021-03-25,329822
2021-03-26,342716
2021-04-04,357431
2021-04-11,457124
2021-04-18,551046
2021-04-25,591802
2021-05-02,660961
2021-05-09,731666
2021-05-16,787434
2021-05-23,882282
2021-05-30,959588
2021-06-06,1055623
2021-06-13,1189620
2021-06-20,1370895
2021-06-27,1435876
2021-07-04,1537469
2021-07-11,1647147
2021-07-18,1810019
2021-07-25,1983864
2021-08-01,2311172
2021-08-08,2797947
2021-08-15,3187124
2021-08-22,3644906
2021-08-29,4124375
2021-09-05,4626623
2021-09-12,5017746
2021-09-19,5252959
2021-09-26,5367816
2021-10-03,5501067
2021-10-10,5597294
2021-10-17,5630863
2021-10-24,5741258
2021-10-31,5797679
2021-11-07,5844266
2021-11-14,5866011
2021-11-21,5944438
2021-11-28,5985389
2021-12-05,6049840
2021-12-12,6089201
2021-12-19,6156520
2021-12-26,6193744
2022-01-02,6245648
2022-01-09,6410766
2022-01-16,6558918
2022-01-23,6861327
2022-01-30,7040071
2022-02-06,7210528
2022-02-13,7326028
2022-02-20,7471181
2022-02-27,7544898
2022-03-06,7636945
2022-03-10,7731977
2022-03-11,7737902
2022-03-16,7775051
2022-03-18,7789018
2022-03-23,7869265
2022-03-25,7889044
2022-03-30,7930788
2022-04-01,7945389
2022-04-08,7973312
2022-04-15,7995825
2022-04-22,8012183
2022-04-29,8057560
2022-05-06,8079415
2022-05-13,8138086
2022-05-20,8167735
2022-05-27,8216856
2022-06-03,8242621
2022-06-08,8279995
2022-06-10,8288767
2022-06-15,8320768
2022-06-17,8326845
2022-06-22,8327773
2022-06-24,8358729
2022-07-01,8366229
2022-07-07,8389315
2022-07-08,8415997
2022-07-15,8449454
2022-07-29,8484779
2022-08-05,8517984
2022-08-19,8538113
2022-09-02,8553279
2022-09-09,8581558
2022-09-16,8596144
2022-09-30,8622442
2022-10-14,8645001
2022-10-28,8654073
2022-11-11,8671222
2022-12-02,8674471
2022-12-22,8688567
2023-01-03,8696911
2023-01-20,8705166
2023-01-27,8720218
2023-02-03,8729975
2023-02-10,8756680
2023-03-10,8778943
