dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-10,31
2020-03-11,42
2020-03-12,194
2020-03-13,239
2020-03-14,201
2020-03-15,107
2020-03-16,83
2020-03-17,241
2020-03-18,210
2020-03-19,313
2020-03-20,401
2020-03-21,303
2020-03-22,627
2020-03-23,286
2020-03-24,305
2020-03-25,558
2020-03-26,608
2020-03-27,366
2020-03-28,540
2020-03-29,398
2020-03-30,422
2020-03-31,362
2020-04-01,389
2020-04-02,608
2020-04-03,753
2020-04-04,562
2020-04-05,493
2020-04-06,548
2020-04-07,384
2020-04-08,1095
2020-04-09,676
2020-04-10,1046
2020-04-11,862
2020-04-12,625
2020-04-13,412
2020-04-14,486
2020-04-15,785
2020-04-16,962
2020-04-17,711
2020-04-18,497
2020-04-19,1013
2020-04-20,830
2020-04-21,871
2020-04-22,1150
2020-04-23,442
2020-04-24,759
2020-04-25,1021
2020-04-26,1199
2020-04-27,1098
2020-04-28,913
2020-04-29,1011
2020-04-30,884
2020-05-01,1048
2020-05-02,1467
2020-05-03,996
2020-05-04,992
2020-05-05,915
2020-05-06,1412
2020-05-07,1044
2020-05-08,1197
2020-05-09,1265
2020-05-10,827
2020-05-11,980
2020-05-12,2389
2020-05-15,868
2020-05-16,1295
2020-05-17,1215
2020-05-18,713
2020-05-19,697
2020-05-20,789
2020-05-21,1250
2020-05-22,1025
2020-05-23,1669
2020-05-24,1456
2020-05-25,1056
2020-05-26,1213
2020-05-27,1253
2020-05-28,1253
2020-05-29,1407
2020-05-30,1487
2020-05-31,1470
2020-06-01,928
2020-06-02,830
2020-06-03,1619
2020-06-04,1531
2020-06-05,1495
2020-06-06,1744
2020-06-07,1573
2020-06-08,1656
2020-06-09,1419
2020-06-10,2041
2020-06-11,2218
2020-06-12,2029
2020-06-13,2666
2020-06-14,1880
2020-06-15,1984
2020-06-16,1645
2020-06-17,2086
2020-06-18,2449
2020-06-19,2820
2020-06-20,2766
2020-06-21,2410
2020-06-22,2075
2020-06-23,1701
2020-06-24,2295
2020-06-25,3224
2020-06-26,3029
2020-06-27,2351
2020-06-28,2908
2020-06-29,3200
2020-06-30,1977
2020-07-01,2670
2020-07-02,2347
2020-07-03,2261
2020-07-04,5637
2020-07-05,1166
2020-07-06,3172
2020-07-07,2421
2020-07-08,2584
2020-07-09,2498
2020-07-10,3022
2020-07-11,2906
2020-07-12,3435
2020-07-13,3584
2020-07-14,2575
2020-07-15,3278
2020-07-16,3435
2020-07-17,2942
2020-07-18,2477
2020-07-19,3770
2020-07-20,2920
2020-07-21,2213
2020-07-22,2553
2020-07-23,3021
2020-07-24,3472
2020-07-25,2690
2020-07-26,4274
2020-07-27,3450
2020-07-28,2279
2020-07-29,3167
2020-07-30,3218
2020-07-31,3098
2020-08-01,3668
2020-08-02,3220
2020-08-03,2649
2020-08-04,2559
2020-08-05,2557
2020-08-06,3608
2020-08-07,3373
2020-08-08,3174
2020-08-09,2861
2020-08-10,2488
2020-08-11,3129
2020-08-12,2742
2020-08-13,3134
2020-08-14,2692
2020-08-15,3667
2020-08-16,3752
2020-08-17,2198
2020-08-18,2421
2020-08-19,5711
2020-08-20,4321
2020-08-21,4320
2020-08-22,5312
2020-08-23,7584
2020-08-24,3149
2020-08-25,4907
2020-08-26,3612
