dates,covid19mobilitytrend_transporthub
2020-02-15,9
2020-02-16,10
2020-02-17,5
2020-02-18,3
2020-02-19,4
2020-02-20,4
2020-02-21,7
2020-02-22,-9
2020-02-23,-11
2020-02-24,-35
2020-02-25,-39
2020-02-26,-22
2020-02-27,-4
2020-02-28,3
2020-02-29,8
2020-03-01,11
2020-03-02,5
2020-03-03,5
2020-03-04,5
2020-03-05,4
2020-03-06,5
2020-03-07,2
2020-03-08,2
2020-03-09,1
2020-03-10,-1
2020-03-11,-11
2020-03-12,-17
2020-03-13,-15
2020-03-14,-18
2020-03-15,-26
2020-03-16,-25
2020-03-17,-34
2020-03-18,-39
2020-03-19,-46
2020-03-20,-45
2020-03-21,-52
2020-03-22,-59
2020-03-23,-61
2020-03-24,-67
2020-03-25,-77
2020-03-26,-76
2020-03-27,-76
2020-03-28,-76
2020-03-29,-77
2020-03-30,-76
2020-03-31,-75
2020-04-01,-79
2020-04-02,-77
2020-04-03,-79
2020-04-04,-76
2020-04-05,-89
2020-04-06,-79
2020-04-07,-75
2020-04-08,-78
2020-04-09,-75
2020-04-10,-85
2020-04-11,-91
2020-04-12,-90
2020-04-13,-78
2020-04-14,-74
2020-04-15,-76
2020-04-16,-72
2020-04-17,-74
2020-04-18,-90
2020-04-19,-91
2020-04-20,-76
2020-04-21,-73
2020-04-22,-77
2020-04-23,-74
2020-04-24,-75
2020-04-25,-90
2020-04-26,-90
2020-04-27,-75
2020-04-28,-71
2020-04-29,-74
2020-04-30,-69
2020-05-01,-81
2020-05-02,-90
2020-05-03,-90
2020-05-04,-73
2020-05-05,-70
2020-05-06,-72
2020-05-07,-70
2020-05-08,-70
2020-05-09,-88
2020-05-10,-89
2020-05-11,-70
2020-05-12,-68
2020-05-13,-71
2020-05-14,-68
2020-05-15,-67
2020-05-16,-72
2020-05-17,-88
2020-05-18,-68
2020-05-19,-66
2020-05-20,-66
2020-05-21,-64
2020-05-22,-66
2020-05-23,-68
2020-05-24,-87
2020-05-25,-65
2020-05-26,-64
2020-05-27,-66
2020-05-28,-65
2020-05-29,-65
2020-05-30,-67
2020-05-31,-87
2020-06-01,-50
2020-06-02,-57
2020-06-03,-53
2020-06-04,-55
2020-06-05,-54
2020-06-06,-56
2020-06-07,-86
2020-06-08,-63
2020-06-09,-63
2020-06-10,-64
2020-06-11,-61
2020-06-12,-59
2020-06-13,-64
2020-06-14,-85
2020-06-15,-59
2020-06-16,-57
2020-06-17,-58
2020-06-18,-60
2020-06-19,-57
2020-06-20,-60
2020-06-21,-83
2020-06-22,-60
2020-06-23,-61
2020-06-24,-60
2020-06-25,-59
2020-06-26,-59
2020-06-27,-62
2020-06-28,-85
2020-06-29,-60
2020-06-30,-62
2020-07-01,-60
2020-07-02,-61
2020-07-03,-60
2020-07-04,-66
2020-07-05,-87
2020-07-06,-61
2020-07-07,-61
2020-07-08,-63
2020-07-09,-63
2020-07-10,-61
2020-07-11,-66
2020-07-12,-87
2020-07-13,-62
2020-07-14,-62
2020-07-15,-60
2020-07-16,-60
2020-07-17,-57
2020-07-18,-86
2020-07-19,-88
2020-07-20,-61
2020-07-21,-62
2020-07-22,-62
2020-07-23,-62
2020-07-24,-58
2020-07-25,-88
2020-07-26,-89
2020-07-27,-59
2020-07-28,-60
2020-07-29,-59
2020-07-30,-58
2020-07-31,-53
2020-08-01,-87
2020-08-02,-89
2020-08-03,-57
2020-08-04,-59
2020-08-05,-59
2020-08-06,-59
2020-08-07,-53
2020-08-08,-87
2020-08-09,-89
2020-08-10,-56
2020-08-11,-58
2020-08-12,-60
2020-08-13,-59
2020-08-14,-51
2020-08-15,-86
2020-08-16,-88
2020-08-17,-52
2020-08-18,-55
2020-08-19,-55
2020-08-20,-57
2020-08-21,-52
2020-08-22,-86
2020-08-23,-88
2020-08-24,-52
2020-08-25,-54
2020-08-26,-53
2020-08-27,-54
2020-08-28,-49
2020-08-29,-60
2020-08-30,-87
2020-08-31,-51
2020-09-01,-53
2020-09-02,-53
2020-09-03,-54
2020-09-04,-51
2020-09-05,-60
2020-09-06,-87
2020-09-07,-53
2020-09-08,-54
2020-09-09,-53
2020-09-10,-53
2020-09-11,-49
2020-09-12,-58
2020-09-13,-86
2020-09-14,-46
2020-09-15,-47
2020-09-16,-47
2020-09-17,-48
2020-09-18,-46
2020-09-19,-51
2020-09-20,-87
2020-09-21,-46
2020-09-22,-48
2020-09-23,-46
2020-09-24,-49
2020-09-25,-44
2020-09-26,-46
2020-09-27,-87
2020-09-28,-44
2020-09-29,-45
2020-09-30,-47
2020-10-01,-42
2020-10-02,-39
2020-10-03,-41
2020-10-04,-87
2020-10-05,-39
2020-10-06,-45
2020-10-07,-42
2020-10-08,-46
2020-10-09,-42
2020-10-10,-43
2020-10-11,-88
2020-10-12,-40
2020-10-13,-43
2020-10-14,-40
2020-10-15,-39
2020-10-16,-34
2020-10-17,-33
2020-10-18,-87
2020-10-19,-37
2020-10-20,-41
2020-10-21,-39
2020-10-22,-41
2020-10-23,-40
2020-10-24,-39
2020-10-25,-56
2020-10-26,-40
2020-10-27,-41
2020-10-28,-40
2020-10-29,-39
2020-10-30,-32
2020-10-31,-34
2020-11-01,-48
2020-11-02,-41
2020-11-03,-64
2020-11-04,-57
2020-11-05,-60
2020-11-06,-43
2020-11-07,-41
2020-11-08,-50
2020-11-09,-40
2020-11-10,-59
2020-11-11,-38
2020-11-12,-40
2020-11-13,-37
2020-11-14,-33
2020-11-15,-46
2020-11-16,-39
2020-11-17,-41
2020-11-18,-40
2020-11-19,-41
2020-11-20,-37
2020-11-21,-37
2020-11-22,-46
2020-11-23,-40
2020-11-24,-41
2020-11-25,-39
2020-11-26,-42
2020-11-27,-33
2020-11-28,-42
2020-11-29,-43
2020-11-30,-33
2020-12-01,-36
2020-12-02,-37
2020-12-03,-37
2020-12-04,-32
2020-12-05,-32
2020-12-06,-41
2020-12-07,-29
2020-12-08,-60
2020-12-09,-40
2020-12-10,-38
2020-12-11,-34
2020-12-12,-34
2020-12-13,-40
2020-12-14,-35
2020-12-15,-33
2020-12-16,-30
2020-12-17,-32
2020-12-18,-31
2020-12-19,-31
2020-12-20,-35
2020-12-21,-34
2020-12-22,-34
2020-12-23,-29
2020-12-24,-37
2020-12-25,-91
2020-12-26,-87
2020-12-27,-86
2020-12-28,-36
2020-12-29,-38
2020-12-30,-29
2020-12-31,-34
2021-01-01,-91
2021-01-02,-87
2021-01-03,-85
2021-01-04,-60
2021-01-05,-58
2021-01-06,-58
2021-01-07,-58
2021-01-08,-55
2021-01-09,-87
2021-01-10,-86
2021-01-11,-56
2021-01-12,-58
2021-01-13,-59
2021-01-14,-55
2021-01-15,-45
2021-01-16,-82
2021-01-17,-83
2021-01-18,-44
2021-01-19,-47
2021-01-20,-46
2021-01-21,-48
2021-01-22,-41
2021-01-23,-82
2021-01-24,-83
2021-01-25,-42
2021-01-26,-47
2021-01-27,-45
2021-01-28,-46
2021-01-29,-35
2021-01-30,-80
2021-01-31,-82
2021-02-01,-35
2021-02-02,-41
2021-02-03,-42
2021-02-04,-44
2021-02-05,-35
2021-02-06,-81
2021-02-07,-83
2021-02-08,-37
2021-02-09,-41
2021-02-10,-40
2021-02-11,-40
2021-02-12,-29
2021-02-13,-80
2021-02-14,-82
2021-02-15,-34
2021-02-16,-61
2021-02-17,-37
2021-02-18,-37
2021-02-19,-29
2021-02-20,-80
2021-02-21,-81
2021-02-22,-31
2021-02-23,-36
2021-02-24,-36
2021-02-25,-35
2021-02-26,-25
2021-02-27,-79
2021-02-28,-79
2021-03-01,-27
2021-03-02,-34
2021-03-03,-35
2021-03-04,-36
2021-03-05,-32
2021-03-06,-38
2021-03-07,-48
2021-03-08,-36
2021-03-09,-37
2021-03-10,-36
2021-03-11,-38
2021-03-12,-32
2021-03-13,-34
2021-03-14,-43
2021-03-15,-31
2021-03-16,-32
2021-03-17,-32
2021-03-18,-35
2021-03-19,-31
2021-03-20,-34
2021-03-21,-43
2021-03-22,-34
2021-03-23,-36
2021-03-24,-35
2021-03-25,-36
2021-03-26,-30
2021-03-27,-34
2021-03-28,-44
2021-03-29,-34
2021-03-30,-32
2021-03-31,-27
2021-04-01,-32
2021-04-02,-70
2021-04-03,-50
2021-04-04,-48
2021-04-05,-33
2021-04-06,-35
2021-04-07,-35
2021-04-08,-36
2021-04-09,-35
2021-04-10,-35
2021-04-11,-44
2021-04-12,-33
2021-04-13,-34
2021-04-14,-32
2021-04-15,-30
2021-04-16,-27
2021-04-17,-29
2021-04-18,-35
2021-04-19,-30
2021-04-20,-31
2021-04-21,-30
2021-04-22,-32
2021-04-23,-29
2021-04-24,-31
2021-04-25,-38
2021-04-26,-33
2021-04-27,-33
2021-04-28,-31
2021-04-29,-30
2021-04-30,-23
2021-05-01,-39
2021-05-02,-37
2021-05-03,-28
2021-05-04,-30
2021-05-05,-28
2021-05-06,-30
2021-05-07,-27
2021-05-08,-31
2021-05-09,-39
2021-05-10,-31
2021-05-11,-33
2021-05-12,-28
2021-05-13,-29
2021-05-14,-24
2021-05-15,-22
2021-05-16,-34
2021-05-17,-26
2021-05-18,-29
2021-05-19,-30
2021-05-20,-30
2021-05-21,-27
2021-05-22,-29
2021-05-23,-45
2021-05-24,-31
2021-05-25,-32
2021-05-26,-28
2021-05-27,-31
2021-05-28,-25
2021-05-29,-26
2021-05-30,-36
2021-05-31,-26
2021-06-01,-26
2021-06-02,-26
