dates,covid19mobilitytrend_transporthub
2020-02-15,4
2020-02-16,-2
2020-02-17,-2
2020-02-18,9
2020-02-19,8
2020-02-20,7
2020-02-21,9
2020-02-22,7
2020-02-23,5
2020-02-24,-27
2020-02-25,-28
2020-02-26,9
2020-02-27,8
2020-02-28,8
2020-02-29,6
2020-03-01,1
2020-03-02,7
2020-03-03,8
2020-03-04,8
2020-03-05,10
2020-03-06,12
2020-03-07,8
2020-03-08,3
2020-03-09,13
2020-03-10,14
2020-03-11,-6
2020-03-12,10
2020-03-13,7
2020-03-14,-19
2020-03-15,-17
2020-03-16,-17
2020-03-17,-32
2020-03-18,-35
2020-03-19,-35
2020-03-20,-72
2020-03-21,-75
2020-03-22,-81
2020-03-23,-85
2020-03-24,-85
2020-03-25,-77
2020-03-26,-77
2020-03-27,-75
2020-03-28,-75
2020-03-29,-80
2020-03-30,-77
2020-03-31,-82
2020-04-01,-75
2020-04-02,-74
2020-04-03,-71
2020-04-04,-71
2020-04-05,-76
2020-04-06,-70
2020-04-07,-64
2020-04-08,-63
2020-04-09,-67
2020-04-10,-79
2020-04-11,-67
2020-04-12,-74
2020-04-13,-67
2020-04-14,-63
2020-04-15,-62
2020-04-16,-61
2020-04-17,-61
2020-04-18,-65
2020-04-19,-73
2020-04-20,-62
2020-04-21,-61
2020-04-22,-61
2020-04-23,-62
2020-04-24,-63
2020-04-25,-68
2020-04-26,-72
2020-04-27,-64
2020-04-28,-68
2020-04-29,-57
2020-04-30,-56
2020-05-01,-78
2020-05-02,-60
2020-05-03,-71
2020-05-04,-61
2020-05-05,-58
2020-05-06,-55
2020-05-07,-55
2020-05-08,-53
2020-05-09,-53
2020-05-10,-65
2020-05-11,-53
2020-05-12,-51
2020-05-13,-52
2020-05-14,-53
2020-05-15,-52
2020-05-16,-51
2020-05-17,-63
2020-05-18,-53
2020-05-19,-52
2020-05-20,-54
2020-05-21,-57
2020-05-22,-55
2020-05-23,-51
2020-05-24,-62
2020-05-25,-73
2020-05-26,-53
2020-05-27,-54
2020-05-28,-53
2020-05-29,-52
2020-05-30,-54
2020-05-31,-65
2020-06-01,-54
2020-06-02,-52
2020-06-03,-53
2020-06-04,-53
2020-06-05,-52
2020-06-06,-50
2020-06-07,-61
2020-06-08,-51
2020-06-09,-49
2020-06-10,-49
2020-06-11,-48
2020-06-12,-48
2020-06-13,-47
2020-06-14,-59
2020-06-15,-68
2020-06-16,-46
2020-06-17,-49
2020-06-18,-51
2020-06-19,-49
2020-06-20,-45
2020-06-21,-58
2020-06-22,-55
2020-06-23,-54
2020-06-24,-53
2020-06-25,-52
2020-06-26,-51
2020-06-27,-47
2020-06-28,-61
2020-06-29,-52
2020-06-30,-55
2020-07-01,-59
2020-07-02,-58
2020-07-03,-56
2020-07-04,-54
2020-07-05,-62
2020-07-06,-56
2020-07-07,-54
2020-07-08,-50
2020-07-09,-67
2020-07-10,-65
2020-07-11,-52
2020-07-12,-62
2020-07-13,-54
2020-07-14,-53
2020-07-15,-53
2020-07-16,-55
2020-07-17,-51
2020-07-18,-51
2020-07-19,-57
2020-07-20,-49
2020-07-21,-53
2020-07-22,-54
2020-07-23,-57
2020-07-24,-53
2020-07-25,-48
2020-07-26,-58
2020-07-27,-53
2020-07-28,-51
2020-07-29,-51
2020-07-30,-51
2020-07-31,-50
2020-08-01,-45
2020-08-02,-56
2020-08-03,-50
2020-08-04,-48
2020-08-05,-49
2020-08-06,-52
2020-08-07,-53
2020-08-08,-45
2020-08-09,-59
2020-08-10,-49
2020-08-11,-48
2020-08-12,-48
2020-08-13,-48
2020-08-14,-46
2020-08-15,-38
2020-08-16,-50
2020-08-17,-65
2020-08-18,-48
2020-08-19,-52
2020-08-20,-51
2020-08-21,-48
2020-08-22,-43
2020-08-23,-54
2020-08-24,-49
2020-08-25,-51
2020-08-26,-54
2020-08-27,-49
2020-08-28,-49
2020-08-29,-50
2020-08-30,-54
2020-08-31,-51
2020-09-01,-52
2020-09-02,-62
2020-09-03,-51
2020-09-04,-47
2020-09-05,-41
2020-09-06,-54
2020-09-07,-48
2020-09-08,-46
2020-09-09,-48
2020-09-10,-46
2020-09-11,-46
2020-09-12,-41
2020-09-13,-50
2020-09-14,-48
2020-09-15,-47
2020-09-16,-46
2020-09-17,-47
2020-09-18,-45
2020-09-19,-41
2020-09-20,-50
2020-09-21,-48
2020-09-22,-46
2020-09-23,-47
2020-09-24,-48
2020-09-25,-51
2020-09-26,-53
2020-09-27,-59
2020-09-28,-47
2020-09-29,-45
2020-09-30,-45
2020-10-01,-48
2020-10-02,-45
2020-10-03,-40
2020-10-04,-54
2020-10-05,-43
2020-10-06,-39
2020-10-07,-39
2020-10-08,-40
2020-10-09,-39
2020-10-10,-32
2020-10-11,-47
2020-10-12,-57
2020-10-13,-37
2020-10-14,-38
2020-10-15,-40
2020-10-16,-36
2020-10-17,-29
2020-10-18,-38
2020-10-19,-49
2020-10-20,-49
2020-10-21,-44
2020-10-22,-50
2020-10-23,-39
2020-10-24,-33
2020-10-25,-57
2020-10-26,-39
2020-10-27,-37
2020-10-28,-44
2020-10-29,-42
2020-10-30,-39
2020-10-31,-32
2020-11-01,-40
2020-11-02,-40
2020-11-03,-39
2020-11-04,-40
2020-11-05,-39
2020-11-06,-38
2020-11-07,-30
2020-11-08,-39
2020-11-09,-40
2020-11-10,-36
2020-11-11,-38
2020-11-12,-39
2020-11-13,-38
2020-11-14,-34
2020-11-15,-38
2020-11-16,-39
2020-11-17,-38
2020-11-18,-39
2020-11-19,-38
2020-11-20,-36
2020-11-21,-28
2020-11-22,-35
2020-11-23,-58
2020-11-24,-39
2020-11-25,-41
2020-11-26,-38
2020-11-27,-37
2020-11-28,-38
2020-11-29,-40
2020-11-30,-37
2020-12-01,-34
2020-12-02,-39
2020-12-03,-34
2020-12-04,-29
2020-12-05,-18
2020-12-06,-27
2020-12-07,-47
2020-12-08,-53
2020-12-09,-29
2020-12-10,-31
2020-12-11,-30
2020-12-12,-22
2020-12-13,-35
2020-12-14,-28
2020-12-15,-27
2020-12-16,-26
2020-12-17,-27
2020-12-18,-24
2020-12-19,-14
2020-12-20,-20
2020-12-21,-16
2020-12-22,-15
2020-12-23,-10
2020-12-24,-34
2020-12-25,-69
2020-12-26,-36
2020-12-27,-34
2020-12-28,-30
2020-12-29,-27
2020-12-30,-24
2020-12-31,-38
2021-01-01,-68
2021-01-02,-41
2021-01-03,-36
2021-01-04,-34
2021-01-05,-32
2021-01-06,-32
2021-01-07,-32
2021-01-08,-32
2021-01-09,-27
2021-01-10,-34
2021-01-11,-41
2021-01-12,-30
2021-01-13,-36
2021-01-14,-40
2021-01-15,-45
2021-01-16,-40
2021-01-17,-39
2021-01-18,-39
2021-01-19,-38
2021-01-20,-38
2021-01-21,-39
2021-01-22,-37
2021-01-23,-34
2021-01-24,-38
2021-01-25,-40
2021-01-26,-38
2021-01-27,-37
2021-01-28,-38
2021-01-29,-37
2021-01-30,-42
2021-01-31,-41
2021-02-01,-39
2021-02-02,-34
2021-02-03,-35
2021-02-04,-32
2021-02-05,-30
2021-02-06,-25
2021-02-07,-30
2021-02-08,-33
2021-02-09,-30
2021-02-10,-31
2021-02-11,-32
2021-02-12,-29
2021-02-13,-26
2021-02-14,-28
2021-02-15,-49
2021-02-16,-49
2021-02-17,-24
2021-02-18,-26
2021-02-19,-26
2021-02-20,-22
2021-02-21,-27
2021-02-22,-34
2021-02-23,-24
2021-02-24,-25
2021-02-25,-26
2021-02-26,-25
2021-02-27,-19
2021-02-28,-24
2021-03-01,-24
2021-03-02,-24
2021-03-03,-24
2021-03-04,-24
2021-03-05,-20
2021-03-06,-14
2021-03-07,-20
2021-03-08,-20
2021-03-09,-19
2021-03-10,-20
2021-03-11,-21
2021-03-12,-20
2021-03-13,-15
2021-03-14,-23
2021-03-15,-22
2021-03-16,-25
2021-03-17,-24
2021-03-18,-20
2021-03-19,-19
2021-03-20,-29
2021-03-21,-21
2021-03-22,-20
2021-03-23,-16
2021-03-24,-43
2021-03-25,-37
2021-03-26,-23
2021-03-27,-23
2021-03-28,-27
2021-03-29,-21
2021-03-30,-18
2021-03-31,-15
2021-04-01,-28
2021-04-02,-51
2021-04-03,-22
2021-04-04,-22
2021-04-05,-21
2021-04-06,-20
2021-04-07,-21
2021-04-08,-24
2021-04-09,-32
2021-04-10,-35
2021-04-11,-38
2021-04-12,-24
2021-04-13,-24
2021-04-14,-25
2021-04-15,-27
2021-04-16,-29
2021-04-17,-29
2021-04-18,-38
2021-04-19,-32
2021-04-20,-29
2021-04-21,-30
2021-04-22,-32
2021-04-23,-31
2021-04-24,-32
2021-04-25,-37
2021-04-26,-31
2021-04-27,-29
2021-04-28,-29
2021-04-29,-30
2021-04-30,-26
2021-05-01,-42
2021-05-02,-35
2021-05-03,-34
2021-05-04,-29
2021-05-05,-27
2021-05-06,-27
2021-05-07,-25
2021-05-08,-20
2021-05-09,-34
