dates,covid19mobilitytrend_park
2020-02-15,-3
2020-02-16,-14
2020-02-17,-23
2020-02-18,-2
2020-02-19,10
2020-02-20,-8
2020-02-21,-9
2020-02-22,4
2020-02-23,18
2020-02-24,26
2020-02-25,1
2020-02-26,5
2020-02-27,-5
2020-02-28,-8
2020-02-29,-8
2020-03-01,-11
2020-03-02,-8
2020-03-03,-6
2020-03-04,-1
2020-03-05,-9
2020-03-06,-7
2020-03-07,-10
2020-03-08,-12
2020-03-09,-9
2020-03-10,-9
2020-03-11,-24
2020-03-12,-16
2020-03-13,-17
2020-03-14,-40
2020-03-15,-44
2020-03-16,-39
2020-03-17,-54
2020-03-18,-49
2020-03-19,-55
2020-03-20,-80
2020-03-21,-85
2020-03-22,-90
2020-03-23,-88
2020-03-24,-88
2020-03-25,-82
2020-03-26,-84
2020-03-27,-82
2020-03-28,-84
2020-03-29,-89
2020-03-30,-83
2020-03-31,-85
2020-04-01,-79
2020-04-02,-81
2020-04-03,-78
2020-04-04,-81
2020-04-05,-87
2020-04-06,-77
2020-04-07,-72
2020-04-08,-69
2020-04-09,-75
2020-04-10,-85
2020-04-11,-80
2020-04-12,-86
2020-04-13,-74
2020-04-14,-70
2020-04-15,-70
2020-04-16,-92
2020-04-17,-92
2020-04-18,-94
2020-04-19,-95
2020-04-20,-92
2020-04-21,-92
2020-04-22,-91
2020-04-23,-92
2020-04-24,-92
2020-04-25,-94
2020-04-26,-95
2020-04-27,-93
2020-04-28,-92
2020-04-29,-90
2020-04-30,-90
2020-05-01,-94
2020-05-02,-93
2020-05-03,-95
2020-05-04,-91
2020-05-05,-90
2020-05-06,-89
2020-05-07,-89
2020-05-08,-89
2020-05-09,-91
2020-05-10,-93
2020-05-11,-88
2020-05-12,-88
2020-05-13,-87
2020-05-14,-88
2020-05-15,-88
2020-05-16,-89
2020-05-17,-91
2020-05-18,-88
2020-05-19,-87
2020-05-20,-86
2020-05-21,-88
2020-05-22,-88
2020-05-23,-89
2020-05-24,-90
2020-05-25,-90
2020-05-26,-86
2020-05-27,-84
2020-05-28,-86
2020-05-29,-86
2020-05-30,-89
2020-05-31,-90
2020-06-01,-87
2020-06-02,-85
2020-06-03,-85
2020-06-04,-86
2020-06-05,-85
2020-06-06,-86
2020-06-07,-88
2020-06-08,-84
2020-06-09,-83
2020-06-10,-80
2020-06-11,-82
2020-06-12,-82
2020-06-13,-85
2020-06-14,-85
2020-06-15,-85
2020-06-16,-81
2020-06-17,-81
2020-06-18,-83
2020-06-19,-82
2020-06-20,-83
2020-06-21,-86
2020-06-22,-84
2020-06-23,-83
2020-06-24,-83
2020-06-25,-84
2020-06-26,-84
2020-06-27,-84
2020-06-28,-86
2020-06-29,-84
2020-06-30,-84
2020-07-01,-82
2020-07-02,-83
2020-07-03,-82
2020-07-04,-83
2020-07-05,-83
2020-07-06,-83
2020-07-07,-83
2020-07-08,-78
2020-07-09,-83
2020-07-10,-84
2020-07-11,-82
2020-07-12,-83
2020-07-13,-81
2020-07-14,-79
2020-07-15,-77
2020-07-16,-79
2020-07-17,-79
2020-07-18,-79
2020-07-19,-80
2020-07-20,-79
2020-07-21,-81
2020-07-22,-80
2020-07-23,-84
2020-07-24,-81
2020-07-25,-79
2020-07-26,-79
2020-07-27,-80
2020-07-28,-78
2020-07-29,-74
2020-07-30,-78
2020-07-31,-76
2020-08-01,-75
2020-08-02,-73
2020-08-03,-76
2020-08-04,-73
2020-08-05,-71
2020-08-06,-78
2020-08-07,-79
2020-08-08,-77
2020-08-09,-78
2020-08-10,-76
2020-08-11,-74
2020-08-12,-72
2020-08-13,-73
2020-08-14,-74
2020-08-15,-72
2020-08-16,-72
2020-08-17,-68
2020-08-18,-74
2020-08-19,-77
2020-08-20,-75
2020-08-21,-73
2020-08-22,-71
2020-08-23,-72
2020-08-24,-73
2020-08-25,-75
2020-08-26,-76
2020-08-27,-72
2020-08-28,-73
2020-08-29,-79
2020-08-30,-73
2020-08-31,-77
2020-09-01,-78
2020-09-02,-79
2020-09-03,-75
2020-09-04,-73
2020-09-05,-71
2020-09-06,-74
2020-09-07,-72
2020-09-08,-70
2020-09-09,-70
2020-09-10,-70
2020-09-11,-71
2020-09-12,-70
2020-09-13,-69
2020-09-14,-71
2020-09-15,-71
2020-09-16,-66
2020-09-17,-69
2020-09-18,-69
2020-09-19,-69
2020-09-20,-68
2020-09-21,-69
2020-09-22,-69
2020-09-23,-66
2020-09-24,-71
2020-09-25,-76
2020-09-26,-78
2020-09-27,-80
2020-09-28,-69
2020-09-29,-68
2020-09-30,-65
2020-10-01,-71
2020-10-02,-72
2020-10-03,-74
2020-10-04,-78
2020-10-05,-70
2020-10-06,-65
2020-10-07,-61
2020-10-08,-66
2020-10-09,-66
2020-10-10,-64
2020-10-11,-69
2020-10-12,-60
2020-10-13,-65
2020-10-14,-63
2020-10-15,-66
2020-10-16,-63
2020-10-17,-65
2020-10-18,-70
2020-10-19,-74
2020-10-20,-73
2020-10-21,-70
2020-10-22,-74
2020-10-23,-67
2020-10-24,-64
2020-10-25,-79
2020-10-26,-64
2020-10-27,-61
2020-10-28,-69
2020-10-29,-67
2020-10-30,-64
2020-10-31,-59
2020-11-01,-56
2020-11-02,-63
2020-11-03,-62
2020-11-04,-60
2020-11-05,-62
2020-11-06,-61
2020-11-07,-58
2020-11-08,-58
2020-11-09,-65
2020-11-10,-59
2020-11-11,-57
2020-11-12,-61
2020-11-13,-60
2020-11-14,-66
2020-11-15,-55
2020-11-16,-61
2020-11-17,-60
2020-11-18,-58
2020-11-19,-60
2020-11-20,-59
2020-11-21,-56
2020-11-22,-50
2020-11-23,-57
2020-11-24,-65
2020-11-25,-61
2020-11-26,-61
2020-11-27,-58
2020-11-28,-65
2020-11-29,-60
2020-11-30,-59
2020-12-01,-56
2020-12-02,-62
2020-12-03,-58
2020-12-04,-57
2020-12-05,-52
2020-12-06,-44
2020-12-07,-44
2020-12-08,-51
2020-12-09,-51
2020-12-10,-57
2020-12-11,-55
2020-12-12,-54
2020-12-13,-58
2020-12-14,-54
2020-12-15,-53
2020-12-16,-49
2020-12-17,-52
2020-12-18,-53
2020-12-19,-54
2020-12-20,-50
2020-12-21,-48
2020-12-22,-44
2020-12-23,-42
2020-12-24,-63
2020-12-25,-61
2020-12-26,-55
2020-12-27,-51
2020-12-28,-54
2020-12-29,-48
2020-12-30,-48
2020-12-31,-60
2021-01-01,-53
2021-01-02,-53
2021-01-03,-49
2021-01-04,-53
2021-01-05,-53
2021-01-06,-48
2021-01-07,-48
2021-01-08,-49
2021-01-09,-49
2021-01-10,-47
2021-01-11,-58
2021-01-12,-47
2021-01-13,-47
2021-01-14,-51
2021-01-15,-61
2021-01-16,-61
2021-01-17,-48
2021-01-18,-49
2021-01-19,-46
2021-01-20,-43
2021-01-21,-47
2021-01-22,-48
2021-01-23,-48
2021-01-24,-46
2021-01-25,-52
2021-01-26,-52
2021-01-27,-44
2021-01-28,-52
2021-01-29,-51
2021-01-30,-64
2021-01-31,-63
2021-02-01,-58
2021-02-02,-53
2021-02-03,-47
2021-02-04,-46
2021-02-05,-45
2021-02-06,-45
2021-02-07,-45
2021-02-08,-54
2021-02-09,-50
2021-02-10,-45
2021-02-11,-52
2021-02-12,-52
2021-02-13,-49
2021-02-14,-36
2021-02-15,-36
2021-02-16,-44
2021-02-17,-40
2021-02-18,-46
2021-02-19,-47
2021-02-20,-44
2021-02-21,-40
