dates,count_medicalconditionincident_covid_19_patientinicu
2020-07-01,576
2020-07-02,594
2020-07-03,620
2020-07-04,637
2020-07-05,658
2020-07-06,676
2020-07-07,688
2020-07-08,671
2020-07-09,662
2020-07-10,686
2020-07-11,701
2020-07-12,735
2020-07-13,752
2020-07-14,772
2020-07-15,783
2020-07-16,793
2020-07-17,823
2020-07-18,824
2020-07-19,842
2020-07-20,853
2020-07-21,890
2020-07-22,902
2020-07-23,913
2020-07-24,955
2020-07-25,980
2020-07-26,993
2020-07-27,1002
2020-07-28,1024
2020-07-29,1057
2020-07-30,1076
2020-07-31,1104
2020-08-01,1128
2020-08-02,1122
2020-08-03,1150
2020-08-04,1207
2020-08-05,1219
2020-08-06,1245
2020-08-07,1293
2020-08-08,1502
2020-08-09,1565
2020-08-10,1569
2020-08-11,1585
2020-08-12,1662
2020-08-13,1682
2020-08-14,1718
2020-08-15,1716
2020-08-16,1708
2020-08-17,1749
2020-08-18,1799
2020-08-19,1795
2020-08-20,1832
2020-08-21,1853
2020-08-22,1907
2020-08-23,1922
2020-08-24,1960
2020-08-25,1990
2020-08-26,2022
2020-08-27,2075
2020-08-28,2114
2020-08-29,2192
2020-08-30,2232
2020-08-31,2273
2020-09-01,2314
2020-09-02,2539
2020-09-03,2394
2020-09-04,2425
2020-09-05,2456
2020-09-06,2512
2020-09-07,2698
2020-09-08,2719
2020-09-09,2829
2020-09-10,2880
2020-09-11,3093
2020-09-12,2962
2020-09-13,2984
2020-09-14,2992
2020-09-15,3049
2020-09-16,3118
2020-09-17,3108
2020-09-18,3225
2020-09-19,3213
2020-09-20,3261
2020-09-21,3387
2020-09-22,3362
2020-09-23,3511
2020-09-24,3527
2020-09-25,3595
2020-09-26,3633
2020-09-27,3604
2020-09-28,3678
2020-09-29,3768
2020-09-30,3792
2020-10-01,3799
2020-10-02,3828
2020-10-03,3820
2020-10-04,3950
2020-10-05,3978
2020-10-06,4007
2020-10-07,3997
2020-10-08,4043
2020-10-09,4092
2020-10-10,4200
2020-10-11,4237
2020-10-12,4287
2020-10-13,4294
2020-10-14,4316
2020-10-15,4278
2020-10-16,4346
2020-10-17,4386
2020-10-18,4387
2020-10-19,4392
2020-10-20,4451
2020-10-21,4573
2020-10-22,4611
2020-10-23,4696
2020-10-24,4850
2020-10-25,4863
2020-10-26,5038
2020-10-27,4952
2020-10-28,5037
2020-10-29,4981
2020-10-30,4981
2020-10-31,4969
2020-11-01,5119
2020-11-02,4922
2020-11-03,4854
2020-11-04,4816
2020-11-05,4713
2020-11-06,4666
2020-11-07,4593
2020-11-08,4608
2020-11-09,4577
2020-11-10,4494
2020-11-11,4418
2020-11-12,4397
2020-11-13,4381
2020-11-14,4346
2020-11-15,4365
2020-11-16,4322
2020-11-17,4379
2020-11-18,4267
2020-11-19,4292
2020-11-20,4187
2020-11-21,4132
2020-11-22,4245
2020-11-23,4166
2020-11-24,4148
2020-11-25,4039
2020-11-26,3960
2020-11-27,4120
2020-11-28,4021
2020-11-29,4013
2020-11-30,4062
2020-12-01,3946
2020-12-02,3983
2020-12-03,3916
2020-12-04,3929
2020-12-05,3757
2020-12-06,3735
2020-12-07,3723
2020-12-08,3715
2020-12-09,3688
2020-12-10,3655
2020-12-11,3620
2020-12-12,3594
2020-12-13,3537
2020-12-14,3478
2020-12-15,3475
2020-12-16,3443
2020-12-17,3471
2020-12-18,3434
2020-12-19,3452
2020-12-20,3462
2020-12-21,3367
2020-12-22,3399
2020-12-23,3390
2020-12-26,3262
2020-12-27,3313
2020-12-28,3319
2020-12-29,3345
2020-12-30,3440
2021-01-02,3438
2021-01-03,3433
2021-01-04,3502
2021-01-05,3460
2021-01-06,3460
2021-01-07,3559
2021-01-08,3559
2021-01-09,3597
2021-01-10,3612
2021-01-11,3606
2021-01-12,3619
2021-01-13,3619
2021-01-14,3634
2021-01-15,3578
2021-01-16,3578
2021-01-17,3547
2021-01-18,3564
2021-01-19,3562
2021-01-20,3562
2021-01-21,3616
2021-01-22,3616
2021-01-23,3618
2021-01-24,3619
2021-01-25,3619
2021-01-26,3614
2021-01-27,3614
2021-01-28,3607
2021-01-29,3628
2021-01-30,3624
2021-01-31,3617
2021-02-01,3554
2021-02-02,3586
2021-02-03,3571
2021-02-04,3570
2021-02-05,3550
2021-02-06,3550
2021-02-07,3550
2021-02-08,3526
2021-02-09,3553
2021-02-10,3561
2021-02-11,3541
2021-02-12,3538
2021-02-13,3514
2021-02-14,3547
2021-02-15,3538
2021-02-16,3581
2021-02-17,3573
2021-02-19,3608
2021-02-20,3605
2021-02-21,3605
2021-02-22,3550
2021-02-23,3529
2021-02-24,3504
2021-02-25,3467
2021-02-26,3475
2021-02-28,3505
2021-03-01,3505
2021-03-03,3521
2021-03-04,3489
2021-03-05,3485
2021-03-06,3475
2021-03-07,3467
2021-03-08,3484
2021-03-09,3525
2021-03-10,3491
2021-03-11,3438
2021-03-12,3417
2021-03-13,3454
2021-03-14,3479
2021-03-15,3469
2021-03-16,3469
2021-03-17,3485
2021-03-18,3522
2021-03-19,3534
2021-03-20,3534
2021-03-21,3534
2021-03-22,3530
