dates,cumulativecount_vaccine_covid_19_administered
2021-02-26,50357
2021-02-27,52325
2021-02-28,53465
2021-03-01,55673
2021-03-02,122214
2021-03-03,191926
2021-03-04,263150
2021-03-05,334741
2021-03-06,353363
2021-03-07,355881
2021-03-08,424232
2021-03-09,488978
2021-03-10,544320
2021-03-11,590210
2021-03-12,629765
2021-03-13,634422
2021-03-14,636313
2021-03-15,650798
2021-03-16,671680
2021-03-17,693429
2021-03-18,714736
2021-03-19,733746
2021-03-20,736255
2021-03-21,737520
2021-03-22,743059
2021-03-23,765805
2021-03-24,796872
2021-03-25,832446
2021-03-26,860163
2021-03-27,863048
2021-03-28,864185
2021-03-29,892426
2021-03-30,924008
2021-03-31,953407
2021-04-01,999498
2021-04-02,1047447
2021-04-03,1058021
2021-04-04,1059560
2021-04-05,1098358
2021-04-06,1145113
2021-04-07,1194751
2021-04-08,1245002
2021-04-09,1289870
2021-04-10,1302157
2021-04-11,1303855
2021-04-12,1345411
2021-04-13,1392364
2021-04-14,1440688
2021-04-15,1535907
2021-04-16,1641438
2021-04-17,1672687
2021-04-18,1678810
2021-04-19,1802940
2021-04-20,1935808
2021-04-21,2070713
2021-04-22,2223238
2021-04-23,2404847
2021-04-24,2477547
2021-04-25,2485750
2021-04-26,2651358
2021-04-27,2851481
2021-04-28,3105255
2021-04-29,3398591
2021-04-30,3707969
2021-05-01,3757936
2021-05-02,3761718
2021-05-03,3880814
2021-05-04,3989645
2021-05-05,4023271
2021-05-06,4157188
2021-05-07,4285118
2021-05-08,4327600
2021-05-09,4334199
2021-05-10,4428007
2021-05-11,4519777
2021-05-12,4611466
2021-05-13,4701168
2021-05-14,4795474
2021-05-15,4829727
2021-05-16,4837101
2021-05-17,4952973
2021-05-18,5108932
2021-05-19,5206194
2021-05-20,5431135
2021-05-21,5672962
2021-05-22,5716079
2021-05-23,5720375
2021-05-24,5898177
2021-05-25,6072067
2021-05-26,6229612
2021-05-27,6947629
2021-05-28,7559286
2021-05-29,7735098
2021-05-30,7742053
2021-05-31,8157320
2021-06-01,8753045
2021-06-02,9160473
2021-06-03,9532430
2021-06-04,9934144
2021-06-05,10079107
2021-06-06,10083912
2021-06-07,10999889
2021-06-08,11772996
2021-06-09,12392172
2021-06-10,13196355
2021-06-11,14060612
2021-06-12,14457197
2021-06-13,14487421
2021-06-14,15343790
2021-06-15,16088588
2021-06-16,16763126
2021-06-17,17311443
2021-06-18,17948137
2021-06-19,18184066
2021-06-20,18187621
2021-06-21,18351270
2021-06-22,18525247
2021-06-23,18690657
2021-06-24,18846196
2021-06-25,19009752
2021-06-26,19047380
2021-06-27,19050317
2021-06-28,19210078
2021-06-29,19374157
2021-06-30,19528530
2021-07-01,19656844
2021-07-02,19786359
2021-07-03,19807668
2021-07-04,19810340
2021-07-05,19945128
2021-07-06,20078420
2021-07-07,20206639
2021-07-08,20355091
2021-07-09,20565991
2021-07-10,20620963
2021-07-11,20624381
2021-07-12,20752526
2021-07-13,20973975
2021-07-14,21211687
2021-07-15,21480868
2021-07-16,21803528
2021-07-17,21877402
2021-07-18,21882169
2021-07-19,22116804
2021-07-20,22332134
2021-07-21,22515179
2021-07-22,22719169
2021-07-23,22929554
2021-07-24,22972834
2021-07-25,22976534
2021-07-26,23664308
2021-07-27,24098552
2021-07-28,24624789
2021-07-29,25019518
2021-07-30,25580635
2021-07-31,25812578
2021-08-01,25842962
2021-08-02,26359541
2021-08-03,26690807
2021-08-04,26970690
2021-08-05,27294969
2021-08-06,27710934
2021-08-07,27871300
2021-08-08,27903526
2021-08-09,28517450
2021-08-10,28953907
2021-08-11,29298585
2021-08-12,30176957
2021-08-13,31044211
2021-08-14,31372097
2021-08-15,31397602
2021-08-16,32328839
2021-08-17,33552634
2021-08-18,34399086
2021-08-19,35200396
2021-08-20,36227454
2021-08-21,36718238
2021-08-22,36762084
2021-08-23,37867166
2021-08-24,38870103
2021-08-25,39717231
2021-08-26,40789895
2021-08-27,41938627
2021-08-28,42466267
2021-08-29,42497290
2021-08-30,43478752
2021-08-31,44243068
2021-09-01,44941181
2021-09-02,45610898
2021-09-03,46528701
2021-09-04,46900736
2021-09-05,46916025
2021-09-06,48286973
2021-09-07,49273180
2021-09-08,49956003
2021-09-09,50678442
2021-09-10,51740455
2021-09-11,52273189
2021-09-12,52318895
