dates,incrementalcount_vaccine_covid_19_administered
2021-02-27,1968
2021-02-28,1140
2021-03-01,2208
2021-03-02,66541
2021-03-03,69712
2021-03-04,71224
2021-03-05,71591
2021-03-06,18622
2021-03-07,2518
2021-03-08,68351
2021-03-09,64746
2021-03-10,55342
2021-03-11,45890
2021-03-12,39555
2021-03-13,4657
2021-03-14,1891
2021-03-15,14485
2021-03-16,20882
2021-03-17,21749
2021-03-18,21307
2021-03-19,19010
2021-03-20,2509
2021-03-21,1265
2021-03-22,5539
2021-03-23,22746
2021-03-24,31067
2021-03-25,35574
2021-03-26,27717
2021-03-27,2885
2021-03-28,1137
2021-03-29,28241
2021-03-30,31582
2021-03-31,29399
2021-04-01,46091
2021-04-02,47949
2021-04-03,10574
2021-04-04,1539
2021-04-05,38798
2021-04-06,46755
2021-04-07,49638
2021-04-08,50251
2021-04-09,44868
2021-04-10,12287
2021-04-11,1698
2021-04-12,41556
2021-04-13,46953
2021-04-14,48324
2021-04-15,95219
2021-04-16,105531
2021-04-17,31249
2021-04-18,6123
2021-04-19,124130
2021-04-20,132868
2021-04-21,134905
2021-04-22,152525
2021-04-23,181609
2021-04-24,72700
2021-04-25,8203
2021-04-26,165608
2021-04-27,200123
2021-04-28,253774
2021-04-29,293336
2021-04-30,309378
2021-05-01,49967
2021-05-02,3782
2021-05-03,119096
2021-05-04,108831
2021-05-05,33626
2021-05-06,133917
2021-05-07,127930
2021-05-08,42482
2021-05-09,6599
2021-05-10,93808
2021-05-11,91770
2021-05-12,91689
2021-05-13,89702
2021-05-14,94306
2021-05-15,34253
2021-05-16,7374
2021-05-17,115872
2021-05-18,155959
2021-05-19,97262
2021-05-20,224941
2021-05-21,241827
2021-05-22,43117
2021-05-23,4296
2021-05-24,177802
2021-05-25,173890
2021-05-26,157545
2021-05-27,718017
2021-05-28,611657
2021-05-29,175812
2021-05-30,6955
2021-05-31,415267
2021-06-01,595725
2021-06-02,407428
2021-06-03,371957
2021-06-04,401714
2021-06-05,144963
2021-06-06,4805
2021-06-07,915977
2021-06-08,773107
2021-06-09,619176
2021-06-10,804183
2021-06-11,864257
2021-06-12,396585
2021-06-13,30224
2021-06-14,856369
2021-06-15,744798
2021-06-16,674538
2021-06-17,548317
2021-06-18,636694
2021-06-19,235929
2021-06-20,3555
2021-06-21,163649
2021-06-22,173977
2021-06-23,165410
2021-06-24,155539
2021-06-25,163556
2021-06-26,37628
2021-06-27,2937
2021-06-28,159761
2021-06-29,164079
2021-06-30,154373
2021-07-01,128314
2021-07-02,129515
2021-07-03,21309
2021-07-04,2672
2021-07-05,134788
2021-07-06,133292
2021-07-07,128219
2021-07-08,148452
2021-07-09,210900
