dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,-31
2020-02-17,-17
2020-02-18,-5
2020-02-19,14
2020-02-20,7
2020-02-21,-10
2020-02-22,-32
2020-02-23,-12
2020-02-24,6
2020-02-25,-38
2020-02-26,5
2020-02-27,1
2020-02-28,-38
2020-02-29,-13
2020-03-01,-17
2020-03-02,10
2020-03-03,2
2020-03-04,-7
2020-03-05,-2
2020-03-06,1
2020-03-07,-16
2020-03-08,34
2020-03-09,16
2020-03-10,-32
2020-03-11,23
2020-03-12,19
2020-03-13,2
2020-03-14,4
2020-03-15,-3
2020-03-16,23
2020-03-17,12
2020-03-18,47
2020-03-19,-18
2020-03-20,17
2020-03-21,31
2020-03-22,52
2020-03-23,47
2020-03-24,40
2020-03-25,61
2020-03-26,3
2020-03-27,4
2020-03-28,16
2020-03-29,51
2020-03-30,60
2020-03-31,54
2020-04-01,44
2020-04-02,44
2020-04-03,36
2020-04-04,25
2020-04-05,46
2020-04-06,48
2020-04-07,40
2020-04-08,47
2020-04-09,31
2020-04-10,22
2020-04-11,17
2020-04-12,8
2020-04-13,45
2020-04-14,51
2020-04-15,124
2020-04-16,33
2020-04-17,-19
2020-04-18,40
2020-04-19,-20
2020-04-20,19
2020-04-21,6
2020-04-22,6
2020-04-23,10
2020-04-24,10
2020-04-25,21
2020-04-26,56
2020-04-27,40
2020-04-28,41
2020-04-29,62
2020-04-30,158
2020-05-01,123
2020-05-02,60
2020-05-03,39
2020-05-04,95
2020-05-05,114
2020-05-06,48
2020-05-07,36
2020-05-08,19
2020-05-09,-36
2020-05-10,34
2020-05-11,44
2020-05-12,35
2020-05-13,58
2020-05-14,42
2020-05-15,-23
2020-05-16,26
2020-05-17,56
2020-05-18,12
2020-05-19,14
2020-05-20,59
2020-05-21,44
2020-05-22,34
2020-05-23,55
2020-05-24,42
2020-05-25,57
2020-05-26,32
2020-05-27,64
2020-05-28,43
2020-05-29,39
2020-05-30,47
2020-05-31,44
2020-06-01,56
2020-06-02,29
2020-06-03,54
2020-06-04,35
2020-06-05,37
2020-06-06,49
2020-06-07,47
2020-06-08,49
2020-06-09,36
2020-06-10,26
2020-06-11,30
2020-06-12,25
2020-06-13,13
2020-06-14,28
2020-06-15,55
2020-06-16,43
2020-06-17,52
2020-06-18,18
2020-06-19,36
2020-06-20,44
2020-06-21,43
2020-06-22,49
2020-06-23,41
2020-06-24,-2
2020-06-25,4
2020-06-26,34
2020-06-27,41
2020-06-28,43
2020-06-29,18
2020-06-30,8
2020-07-01,56
2020-07-02,41
2020-07-03,23
2020-07-04,44
2020-07-05,49
2020-07-06,48
2020-07-07,43
2020-07-08,55
2020-07-09,32
2020-07-10,18
2020-07-11,41
2020-07-12,12
2020-07-13,-14
2020-07-14,28
2020-07-15,55
2020-07-16,46
2020-07-17,40
2020-07-18,48
2020-07-19,13
2020-07-20,40
2020-07-21,45
2020-07-22,16
2020-07-23,-21
2020-07-24,13
2020-07-25,36
2020-07-26,54
2020-07-27,26
2020-07-28,27
2020-07-29,22
2020-07-30,43
2020-07-31,49
2020-08-01,29
2020-08-02,24
2020-08-03,69
2020-08-04,62
2020-08-05,52
2020-08-06,36
2020-08-07,24
2020-08-08,-9
2020-08-09,-6
2020-08-10,12
2020-08-11,25
2020-08-12,52
2020-08-13,47
2020-08-14,42
2020-08-15,30
2020-08-16,58
2020-08-17,98
2020-08-18,38
2020-08-19,45
2020-08-20,30
2020-08-21,21
2020-08-22,0
2020-08-23,20
2020-08-24,41
2020-08-25,24
2020-08-26,2
2020-08-27,-3
2020-08-28,2
2020-08-29,-13
2020-08-30,2
2020-08-31,39
2020-09-01,27
2020-09-02,-19
2020-09-03,15
2020-09-04,31
2020-09-05,15
2020-09-06,-6
2020-09-07,-25
2020-09-08,42
2020-09-09,32
2020-09-10,40
2020-09-11,10
2020-09-12,2
2020-09-13,55
2020-09-14,52
2020-09-15,43
2020-09-16,31
2020-09-17,24
2020-09-18,31
2020-09-19,37
2020-09-20,51
2020-09-21,52
2020-09-22,40
2020-09-23,42
2020-09-24,30
2020-09-25,24
2020-09-26,28
2020-09-27,45
2020-09-28,49
2020-09-29,44
2020-09-30,83
2020-10-01,120
2020-10-02,112
2020-10-03,53
2020-10-04,32
2020-10-05,45
2020-10-06,41
2020-10-07,52
2020-10-08,43
2020-10-09,97
2020-10-10,52
2020-10-11,58
2020-10-12,57
2020-10-13,45
2020-10-14,53
2020-10-15,41
2020-10-16,28
2020-10-17,44
2020-10-18,59
2020-10-19,60
2020-10-20,51
2020-10-21,46
2020-10-22,34
2020-10-23,29
2020-10-24,40
2020-10-25,67
2020-10-26,59
2020-10-27,49
2020-10-28,54
2020-10-29,38
2020-10-30,35
2020-10-31,50
2020-11-01,2
2020-11-02,46
2020-11-03,18
2020-11-04,31
2020-11-05,28
2020-11-06,20
2020-11-07,35
2020-11-08,40
2020-11-09,26
