dates,cumulativecount_vaccine_covid_19_administered
2021-01-10,0
2021-01-16,1665
2021-01-23,2932
2021-01-30,4897
2021-02-06,9095
2021-02-09,10000
2021-02-15,13155
2021-02-22,17073
2021-02-27,20705
2021-03-01,21387
2021-03-03,23939
2021-03-10,27727
2021-03-15,30481
2021-03-22,34204
2021-03-27,37788
2021-04-04,41152
2021-04-10,45761
2021-04-19,52337
2021-04-26,55904
2021-05-02,58193
2021-05-12,63994
2021-05-17,66564
2021-05-24,68822
2021-05-31,71114
2021-06-05,73702
2021-06-07,74852
2021-06-14,76860
2021-06-25,78413
2021-06-29,80722
2021-07-03,81845
2021-07-16,82050
2021-07-23,82468
2021-07-30,82870
2021-08-06,82976
2021-08-13,83297
2021-08-20,84022
2021-08-27,84748
2021-09-03,85415
2021-09-10,85914
2021-09-17,86194
2021-09-24,86676
2021-10-01,87215
2021-10-08,87723
2021-10-15,88417
2021-10-22,89029
2021-10-29,92770
2021-11-05,101341
2021-12-10,106520
2021-12-17,110329
2021-12-29,112695
2022-01-05,114241
2022-01-14,115425
2022-01-19,115624
2022-01-28,120535
2022-02-04,121792
2022-02-11,123082
2022-02-18,123728
2022-02-25,124342
2022-03-04,125085
2022-03-11,125925
2022-03-18,126461
2022-03-25,127090
2022-04-01,128243
2022-04-08,131184
2022-04-22,131441
2022-05-13,131573
2022-05-20,131612
2022-07-08,132042
