dates,cumulativecount_vaccine_covid_19_administered
2020-12-27,965
2020-12-28,2066
2020-12-29,2778
2020-12-30,5666
2020-12-31,10289
2021-01-01,11656
2021-01-02,13242
2021-01-03,13596
2021-01-04,25508
2021-01-05,41609
2021-01-06,58554
2021-01-07,76400
2021-01-08,92706
2021-01-09,102301
2021-01-10,108294
2021-01-11,125190
2021-01-12,140447
2021-01-13,154268
2021-01-14,168089
2021-01-15,184146
2021-01-16,196567
2021-01-17,204662
2021-01-18,234899
2021-01-19,269706
2021-01-20,308044
2021-01-21,347756
2021-01-22,385596
2021-01-23,418545
2021-01-24,445945
2021-01-25,484291
2021-01-26,528038
2021-01-27,570364
2021-01-28,609056
2021-01-29,646660
2021-01-30,672056
2021-01-31,691075
2021-02-01,720844
2021-02-02,748392
2021-02-03,771862
2021-02-04,794455
2021-02-05,821212
2021-02-06,840472
2021-02-07,855982
2021-02-08,891008
2021-02-09,929815
2021-02-10,970627
2021-02-11,1009081
2021-02-12,1048456
2021-02-13,1083755
2021-02-14,1113634
2021-02-15,1150771
2021-02-16,1188673
2021-02-17,1231992
2021-02-18,1271812
2021-02-19,1309940
2021-02-20,1342864
2021-02-21,1370808
2021-02-22,1400673
2021-02-23,1430017
2021-02-24,1458234
2021-02-25,1478492
2021-02-26,1497617
2021-02-27,1513321
2021-02-28,1524457
2021-03-01,1556606
2021-03-02,1594764
2021-03-03,1633449
2021-03-04,1677187
2021-03-05,1724540
2021-03-06,1773178
2021-03-07,1818362
2021-03-08,1861820
2021-03-09,1910020
2021-03-10,1961422
2021-03-11,2011333
2021-03-12,2060719
2021-03-13,2109441
2021-03-14,2152140
2021-03-15,2201716
2021-03-16,2261700
2021-03-17,2315981
2021-03-18,2367906
2021-03-19,2417767
2021-03-20,2468671
2021-03-21,2513088
2021-03-22,2560284
2021-03-23,2618346
2021-03-24,2677454
2021-03-25,2736340
2021-03-26,2791471
2021-03-27,2850018
2021-03-28,2904731
2021-03-29,2957189
2021-03-30,3021607
2021-03-31,3079868
2021-04-01,3137483
2021-04-02,3195452
2021-04-03,3250877
2021-04-04,3299212
2021-04-05,3350582
2021-04-06,3405531
2021-04-07,3460870
2021-04-08,3517693
2021-04-09,3571982
2021-04-10,3633921
2021-04-11,3690909
2021-04-12,3753790
2021-04-13,3830380
2021-04-14,3910500
2021-04-15,3990556
2021-04-16,4070190
2021-04-17,4151368
2021-04-18,4223290
2021-04-19,4298557
2021-04-20,4387441
2021-04-21,4479219
2021-04-22,4566596
2021-04-23,4656996
2021-04-24,4746675
2021-04-25,4823779
2021-04-26,4904588
2021-04-27,4989235
2021-04-28,5073025
2021-04-29,5153416
2021-04-30,5232028
2021-05-01,5292045
2021-05-02,5333318
2021-05-03,5399885
2021-05-04,5485489
2021-05-05,5579843
2021-05-06,5680297
2021-05-07,5772798
2021-05-08,5883431
2021-05-09,5987368
2021-05-10,6086828
2021-05-11,6192672
2021-05-12,6297426
2021-05-13,6400659
2021-05-14,6510973
2021-05-15,6629994
2021-05-16,6731656
2021-05-17,6826312
2021-05-18,6923265
2021-05-19,7017682
2021-05-20,7105641
2021-05-21,7190616
2021-05-22,7266067
2021-05-23,7320132
2021-05-24,7377747
2021-05-25,7446567
2021-05-26,7517689
2021-05-27,7585067
2021-05-28,7654544
2021-05-29,7731473
2021-05-30,7800566
2021-05-31,7864699
2021-06-01,7917467
2021-06-02,7973139
2021-06-03,8033752
2021-06-04,8101759
2021-06-05,8172014
2021-06-06,8230116
2021-06-07,8279521
2021-06-08,8328988
2021-06-09,8374861
2021-06-10,8416415
2021-06-11,8457643
2021-06-12,8496891
2021-06-13,8528338
2021-06-14,8559404
2021-06-15,8591729
2021-06-16,8623806
2021-06-17,8652808
2021-06-18,8682121
2021-06-19,8707600
2021-06-20,8727945
2021-06-21,8747985
2021-06-22,8771735
2021-06-23,8797821
2021-06-24,8823420
2021-06-25,8849148
2021-06-26,8871691
2021-06-27,8894234
2021-06-28,8913454
2021-06-29,8934018
2021-06-30,8954818
2021-07-01,8973815
2021-07-02,8994342
2021-07-03,9014869
2021-07-04,9026760
2021-07-05,9043215
2021-07-06,9059920
2021-07-07,9076995
2021-07-08,9093306
2021-07-10,9118629
2021-07-11,9136729
2021-07-12,9148811
2021-07-13,9163419
2021-07-14,9178455
2021-07-15,9193271
2021-07-16,9208472
2021-07-17,9220087
2021-07-18,9228150
2021-07-19,9241392
2021-07-20,9258063
2021-07-21,9273241
2021-07-22,9289238
2021-07-23,9305740
2021-07-24,9317852
2021-07-25,9325839
2021-07-26,9340211
2021-07-27,9356115
2021-07-28,9371721
2021-07-29,9386533
2021-07-30,9402396
2021-07-31,9413547
2021-08-01,9420877
2021-08-02,9433305
2021-08-03,9448700
2021-08-04,9463960
2021-08-05,9479255
2021-08-06,9494553
2021-08-07,9504679
2021-08-08,9511550
2021-08-09,9518421
2021-08-10,9527454
2021-08-11,9541532
2021-08-12,9555169
2021-08-13,9569926
2021-08-14,9579458
2021-08-15,9585012
2021-08-16,9596801
2021-08-17,9610245
2021-08-18,9624206
2021-08-19,9637172
2021-08-20,9650406
2021-08-21,9659566
2021-08-22,9665209
2021-08-23,9676899
2021-08-24,9690308
2021-08-25,9703797
2021-08-26,9717092
2021-08-27,9730455
2021-08-28,9739150
2021-08-29,9744770
2021-08-30,9755425
2021-08-31,9767531
2021-09-01,9778548
2021-09-02,9789397
2021-09-03,9800229
2021-09-04,9806905
2021-09-05,9810927
2021-09-06,9819017
2021-09-07,9827984
2021-09-08,9837452
2021-09-09,9846480
2021-09-10,9856663
2021-09-11,9863879
2021-09-12,9868450
2021-09-13,9876490
2021-09-14,9886543
2021-09-15,9897046
2021-09-16,9908235
2021-09-17,9921602
2021-09-18,9931786
2021-09-19,9939162
2021-09-20,9951188
2021-09-21,9966870
2021-09-22,9983732
2021-09-23,10002146
2021-09-24,10022127
2021-09-25,10038861
2021-09-26,10049874
2021-09-27,10067860
2021-09-28,10110672
2021-09-29,10171767
2021-09-30,10233640
2021-10-01,10295476
2021-10-02,10341041
2021-10-03,10371528
2021-10-04,10424425
2021-10-05,10484905
2021-10-06,10540816
2021-10-07,10603439
2021-10-08,10670691
2021-10-09,10723506
2021-10-10,10758900
2021-10-11,10810621
2021-10-12,10869030
2021-10-13,10929156
2021-10-14,10997009
2021-10-15,11070386
2021-10-16,11129705
2021-10-17,11171271
2021-10-18,11233327
2021-10-19,11302068
2021-10-20,11381627
2021-10-21,11481003
2021-10-22,11609017
2021-10-23,11736326
2021-10-24,11846865
2021-10-25,11974813
2021-10-26,12125452
2021-10-27,12276387
2021-10-28,12402879
2021-10-29,12522686
2021-10-30,12611562
2021-10-31,12676731
2021-11-01,12756911
2021-11-02,12835332
2021-11-03,12917830
2021-11-04,13000444
2021-11-05,13090373
2021-11-06,13161544
2021-11-07,13218245
2021-11-08,13288145
2021-11-09,13356019
2021-11-10,13427624
2021-11-11,13509775
2021-11-12,13607486
2021-11-13,13700291
2021-11-14,13780918
2021-11-15,13871760
2021-11-16,13970171
2021-11-17,14054680
2021-11-18,14143558
2021-11-19,14234034
2021-11-20,14313204
2021-11-21,14370933
2021-11-22,14436023
2021-11-23,14502562
2021-11-24,14568733
2021-11-25,14633906
2021-11-26,14704474
2021-11-27,14766479
2021-11-28,14813465
2021-11-29,14868793
2021-11-30,14910355
2021-12-01,14935192
2021-12-02,14980192
2021-12-03,15035366
2021-12-04,15079161
2021-12-05,15111895
2021-12-06,15157189
2021-12-07,15197332
2021-12-08,15231255
2021-12-09,15270021
2021-12-10,15315420
2021-12-11,15353937
2021-12-12,15380319
2021-12-13,15413022
2021-12-14,15448199
2021-12-15,15482791
2021-12-16,15515416
2021-12-17,15551604
2021-12-18,15579924
2021-12-19,15600803
2021-12-20,15630621
2021-12-21,15658705
2021-12-22,15683688
2021-12-23,15705974
2021-12-24,15719411
2021-12-25,15720896
2021-12-26,15724114
2021-12-27,15745511
2021-12-28,15771186
2021-12-29,15796781
2021-12-30,15816487
2021-12-31,15824909
2022-01-01,15825626
2022-01-02,15830772
2022-01-03,15856687
2022-01-04,15887687
2022-01-05,15920447
2022-01-06,15950969
2022-01-07,15983827
2022-01-08,16024810
2022-01-09,16039660
2022-01-10,16065053
2022-01-11,16090958
2022-01-12,16115653
2022-01-13,16136632
2022-01-14,16161475
2022-01-15,16178998
2022-01-16,16188698
2022-01-17,16205661
2022-01-18,16222341
2022-01-19,16239058
2022-01-20,16254595
2022-01-21,16271662
2022-01-22,16288370
2022-01-23,16292476
2022-01-24,16305409
2022-01-25,16322725
2022-01-26,16341598
2022-01-27,16361802
2022-01-28,16384935
2022-01-29,16404068
2022-01-30,16415359
2022-01-31,16432047
2022-02-01,16449116
2022-02-02,16465301
2022-02-03,16479884
2022-02-04,16496535
2022-02-05,16509541
2022-02-06,16516932
2022-02-07,16527803
2022-02-08,16539272
2022-02-09,16550114
2022-02-10,16560705
2022-02-11,16572070
2022-02-12,16580212
2022-02-13,16585057
2022-02-14,16591748
2022-02-15,16599286
2022-02-16,16606721
2022-02-17,16614395
2022-02-18,16622974
2022-02-19,16630029
2022-02-20,16633918
2022-02-21,16639982
2022-02-22,16646327
2022-02-23,16652457
2022-02-24,16658651
2022-02-25,16665233
2022-02-26,16670100
2022-02-27,16673252
2022-02-28,16677784
2022-03-01,16682309
2022-03-02,16686341
2022-03-03,16690807
2022-03-04,16695626
2022-03-05,16699247
2022-03-06,16701125
2022-03-07,16704114
2022-03-08,16707166
2022-03-09,16709785
2022-03-10,16712425
2022-03-11,16715398
2022-03-12,16717558
2022-03-13,16718766
2022-03-14,16719974
2022-03-15,16721182
2022-03-16,16722390
2022-03-17,16723598
2022-03-18,16724806
2022-03-19,16726014
2022-03-20,16727222
2022-03-21,16728430
2022-03-22,16729638
2022-03-23,16730846
2022-03-24,16732054
2022-03-25,16733262
2022-03-26,16734470
2022-03-27,16735678
2022-03-28,16736886
2022-03-29,16738094
2022-03-30,16739302
2022-03-31,16740510
2022-04-01,16741718
2022-04-02,16742926
2022-04-03,16744134
2022-04-04,16745342
2022-04-05,16746550
2022-04-06,16747758
2022-04-07,16748966
2022-04-08,16750174
2022-04-09,16751382
2022-04-10,16752590
2022-04-11,16753798
2022-04-12,16755006
2022-04-13,16756214
2022-04-14,16757422
2022-04-15,16758630
2022-04-16,16759838
2022-04-17,16761046
2022-04-18,16762254
2022-04-19,16763462
2022-04-20,16764670
2022-04-21,16765878
2022-04-22,16767086
2022-04-23,16768294
2022-04-24,16769502
2022-04-25,16770710
2022-04-26,16771918
2022-04-27,16773126
2022-04-28,16774334
2022-04-29,16775542
2022-04-30,16776750
2022-05-01,16777958
2022-05-02,16779166
2022-05-03,16780374
2022-05-04,16781582
2022-05-05,16782790
2022-05-06,16783998
2022-05-07,16785206
2022-05-08,16786414
2022-05-09,16787622
2022-05-10,16788830
2022-05-11,16790038
2022-05-12,16791246
2022-05-13,16792454
2022-05-14,16793662
2022-05-15,16794870
2022-05-16,16796078
2022-05-17,16797286
2022-05-18,16798494
2022-05-19,16799702
2022-05-20,16800910
2022-05-21,16802118
2022-05-22,16803326
2022-05-23,16804534
2022-05-24,16805742
2022-05-25,16806950
2022-05-26,16808158
2022-05-27,16809366
2022-05-28,16810574
2022-05-29,16811782
2022-05-30,16812990
2022-05-31,16814198
2022-06-01,16815406
2022-06-02,16816614
2022-06-03,16817822
2022-06-04,16819030
2022-06-05,16820238
2022-06-06,16821446
2022-06-07,16822654
2022-06-08,16823862
2022-06-09,16825070
2022-06-10,16826278
2022-06-11,16827486
