dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,2
2020-03-24,2
2020-03-25,4
2020-03-26,9
2020-03-27,6
2020-03-28,3
2020-03-29,11
2020-03-30,6
2020-03-31,22
2020-04-01,17
2020-04-02,10
2020-04-03,23
2020-04-04,18
2020-04-05,13
2020-04-06,5
2020-04-07,25
2020-04-08,21
2020-04-09,23
2020-04-10,28
2020-04-11,22
2020-04-12,21
2020-04-13,23
2020-04-14,17
2020-04-15,20
2020-04-16,21
2020-04-17,20
2020-04-18,19
2020-04-19,10
2020-04-20,30
2020-04-21,27
2020-04-22,20
2020-04-23,26
2020-04-24,21
2020-04-25,22
2020-04-26,34
2020-04-27,18
2020-04-28,27
2020-04-29,17
2020-04-30,30
2020-05-01,24
2020-05-02,27
2020-05-03,27
2020-05-04,19
2020-05-05,28
2020-05-06,23
2020-05-07,23
2020-05-08,24
2020-05-09,35
2020-05-10,16
2020-05-11,22
2020-05-12,21
2020-05-13,20
2020-05-14,34
2020-05-15,17
2020-05-16,17
2020-05-17,24
2020-05-18,13
2020-05-19,13
2020-05-20,17
2020-05-21,10
2020-05-22,9
2020-05-23,10
2020-05-24,10
2020-05-25,9
2020-05-26,17
2020-05-27,14
2020-05-28,7
2020-05-29,12
2020-05-30,13
2020-05-31,11
2020-06-01,7
2020-06-02,10
2020-06-03,12
2020-06-04,8
2020-06-05,9
2020-06-06,11
2020-06-07,2
2020-06-08,15
2020-06-09,6
2020-06-10,15
2020-06-11,6
2020-06-12,9
2020-06-13,11
2020-06-14,14
2020-06-15,16
2020-06-16,17
2020-06-17,10
2020-06-18,14
2020-06-19,22
2020-06-20,11
2020-06-21,16
2020-06-22,12
2020-06-23,11
2020-06-24,16
2020-06-25,16
2020-06-26,10
2020-06-27,14
2020-06-28,10
2020-06-29,23
2020-06-30,22
2020-07-01,17
2020-07-02,16
2020-07-03,20
2020-07-04,21
2020-07-05,23
2020-07-06,19
2020-07-07,18
2020-07-08,31
2020-07-09,18
2020-07-10,17
2020-07-11,13
2020-07-12,24
2020-07-13,13
2020-07-14,17
2020-07-15,30
2020-07-16,21
2020-07-17,19
2020-07-18,17
2020-07-19,21
2020-07-20,17
2020-07-21,12
2020-07-22,36
2020-07-23,27
2020-07-24,25
2020-07-25,24
2020-07-26,15
2020-07-27,22
2020-07-28,19
2020-07-29,33
2020-07-30,30
2020-07-31,35
2020-08-01,39
2020-08-02,36
2020-08-03,34
2020-08-04,19
2020-08-05,48
2020-08-06,41
2020-08-07,45
2020-08-08,50
2020-08-09,43
2020-08-10,41
2020-08-11,29
2020-08-12,35
2020-08-13,43
2020-08-14,53
2020-08-15,44
2020-08-16,50
2020-08-17,37
2020-08-18,38
2020-08-19,45
2020-08-20,32
2020-08-21,48
2020-08-22,42
2020-08-23,37
2020-08-24,39
2020-08-25,37
2020-08-26,58
2020-08-27,54
2020-08-28,38
2020-08-29,48
2020-08-30,32
2020-08-31,39
2020-09-01,43
2020-09-02,60
2020-09-03,40
2020-09-04,44
2020-09-05,47
2020-09-06,38
2020-09-07,43
2020-09-08,33
2020-09-09,41
2020-09-10,51
2020-09-11,47
2020-09-12,35
2020-09-13,27
2020-09-14,36
2020-09-15,22
2020-09-16,51
2020-09-17,49
2020-09-18,27
2020-09-19,48
2020-09-20,42
2020-09-21,33
2020-09-22,23
2020-09-23,45
2020-09-24,47
2020-09-25,41
2020-09-26,42
2020-09-27,54
2020-09-28,31
2020-09-29,30
2020-09-30,44
2020-10-01,33
2020-10-02,37
2020-10-03,53
2020-10-04,32
2020-10-05,56
2020-10-06,45
2020-10-07,73
2020-10-08,82
2020-10-09,44
2020-10-10,52
2020-10-11,59
2020-10-12,53
2020-10-13,56
2020-10-14,68
2020-10-15,66
2020-10-16,73
2020-10-17,75
2020-10-18,63
2020-10-19,60
2020-10-20,59
2020-10-21,65
2020-10-22,69
2020-10-23,98
2020-10-24,82
2020-10-25,73
2020-10-26,73
2020-10-27,79
2020-10-28,104
2020-10-29,107
2020-10-30,83
2020-10-31,103
2020-11-01,101
2020-11-02,99
2020-11-03,86
2020-11-04,120
2020-11-05,146
2020-11-06,121
2020-11-07,123
2020-11-08,130
2020-11-09,86
2020-11-10,130
2020-11-11,177
2020-11-12,203
2020-11-13,121
2020-11-14,174
2020-11-15,129
2020-11-16,113
2020-11-17,149
2020-11-18,186
2020-11-19,168
2020-11-20,167
2020-11-21,160
2020-11-22,160
2020-11-23,131
2020-11-24,130
2020-11-25,196
2020-11-26,168
2020-11-27,171
2020-11-28,172
2020-11-29,161
2020-11-30,148
2020-12-01,138
2020-12-02,199
2020-12-03,135
2020-12-04,211
2020-12-05,176
2020-12-06,134
2020-12-07,134
2020-12-08,127
2020-12-09,213
2020-12-10,161
2020-12-11,127
2020-12-12,168
2020-12-13,148
2020-12-14,121
2020-12-15,109
2020-12-16,204
2020-12-17,164
2020-12-18,107
2020-12-19,188
2020-12-20,139
2020-12-21,98
2020-12-22,87
2020-12-23,155
2020-12-24,130
2020-12-25,146
2020-12-26,111
2020-12-27,85
2020-12-28,122
2020-12-29,104
2020-12-30,135
2020-12-31,127
2021-01-01,171
2021-01-02,74
2021-01-03,78
2021-01-04,60
2021-01-05,78
2021-01-06,121
2021-01-07,121
2021-01-08,111
2021-01-09,96
2021-01-10,86
2021-01-11,62
2021-01-12,71
2021-01-13,156
2021-01-14,88
2021-01-15,66
2021-01-16,63
2021-01-17,66
2021-01-18,57
2021-01-19,50
2021-01-20,98
2021-01-21,116
2021-01-22,69
2021-01-23,74
2021-01-24,94
2021-01-25,54
2021-01-26,65
2021-01-27,97
2021-01-28,77
2021-01-29,90
2021-01-30,91
2021-01-31,68
2021-02-01,71
2021-02-02,67
2021-02-03,111
2021-02-04,87
2021-02-05,75
2021-02-06,73
2021-02-07,61
2021-02-08,72
2021-02-09,80
2021-02-10,95
2021-02-11,79
2021-02-12,65
2021-02-13,77
2021-02-14,48
2021-02-15,41
2021-02-16,79
2021-02-17,81
2021-02-18,62
2021-02-19,71
2021-02-20,79
2021-02-21,57
2021-02-22,52
2021-02-23,47
2021-02-24,119
2021-02-25,73
2021-02-26,81
2021-02-27,66
2021-02-28,54
2021-03-01,63
2021-03-02,53
2021-03-03,106
2021-03-04,77
2021-03-05,98
2021-03-06,101
2021-03-07,69
2021-03-08,46
2021-03-09,63
2021-03-10,93
2021-03-11,100
2021-03-12,96
2021-03-13,108
2021-03-14,79
2021-03-15,44
2021-03-16,82
2021-03-17,133
2021-03-18,89
2021-03-19,90
2021-03-20,143
2021-03-21,112
2021-03-22,76
2021-03-23,60
2021-03-24,174
2021-03-25,137
2021-03-26,140
2021-03-27,116
2021-03-28,162
2021-03-29,117
2021-03-30,120
2021-03-31,175
2021-04-01,129
2021-04-02,136
2021-04-03,145
2021-04-04,154
2021-04-05,97
2021-04-06,120
2021-04-07,196
2021-04-08,175
2021-04-09,172
2021-04-10,134
2021-04-11,139
2021-04-12,129
2021-04-13,113
2021-04-14,193
2021-04-15,164
2021-04-16,195
2021-04-17,137
2021-04-18,135
2021-04-19,160
2021-04-20,149
2021-04-21,237
2021-04-22,175
2021-04-23,150
2021-04-24,170
2021-04-25,154
2021-04-26,127
2021-04-27,117
2021-04-28,172
2021-04-29,150
2021-04-30,138
2021-05-01,138
2021-05-02,85
2021-05-03,88
2021-05-04,98
2021-05-05,94
2021-05-06,142
2021-05-07,94
2021-05-08,89
2021-05-09,104
2021-05-10,63
2021-05-11,68
2021-05-12,101
2021-05-13,98
2021-05-14,75
2021-05-15,105
2021-05-16,72
2021-05-17,38
2021-05-18,48
2021-05-19,91
2021-05-20,54
2021-05-21,61
2021-05-22,49
2021-05-23,59
2021-05-24,56
2021-05-25,36
2021-05-26,63
2021-05-27,52
2021-05-28,39
2021-05-29,43
2021-05-30,73
2021-05-31,29
2021-06-01,36
2021-06-02,41
2021-06-03,62
2021-06-04,84
2021-06-05,113
2021-06-06,113
2021-06-07,90
2021-06-08,63
2021-06-09,277
2021-06-10,228
2021-06-11,148
2021-06-12,150
2021-06-13,123
2021-06-14,30
2021-06-15,27
2021-06-16,96
2021-06-17,71
2021-06-18,87
2021-06-19,97
2021-06-20,96
2021-06-21,18
2021-06-22,65
2021-06-23,74
2021-06-24,161
2021-06-25,145
2021-06-26,140
2021-06-27,266
2021-06-28,76
2021-06-29,58
2021-06-30,294
2021-07-01,181
2021-07-02,75
2021-07-03,37
2021-07-04,27
2021-07-05,3
2021-07-06,45
2021-07-07,48
2021-07-08,77
2021-07-09,70
2021-07-10,29
2021-07-11,19
2021-07-12,1
2021-07-13,2
2021-07-14,14
2021-07-15,9
2021-07-16,3
2021-07-17,5
2021-07-18,2
2021-07-19,1
2021-07-20,1
2021-07-21,4
2021-07-22,2
2021-07-23,4
2021-07-24,2
2021-07-25,1
2021-07-26,1
2021-07-27,2
2021-07-28,3
2021-07-29,1
2021-07-30,1
2021-07-31,3
2021-08-01,3
2021-08-02,5
2021-08-03,5
2021-08-04,6
2021-08-05,1
2021-08-06,2
2021-08-07,5
2021-08-08,8
2021-08-09,3
2021-08-10,3
2021-08-11,4
2021-08-12,8
2021-08-13,3
2021-08-14,3
2021-08-15,5
2021-08-16,6
