dates,count_medicalconditionincident_covid_19_patienthospitalized
2021-03-01,476
2021-03-02,429
2021-03-03,1795
2021-03-04,6664
2021-03-05,5455
2021-03-06,5469
2021-03-07,7144
2021-03-08,8532
2021-03-09,10203
2021-03-10,10411
2021-03-11,10544
2021-03-12,10519
2021-03-13,10836
2021-03-14,11238
2021-03-15,11262
2021-03-16,11484
2021-03-17,11671
2021-03-18,11745
2021-03-19,11718
2021-03-20,11996
2021-03-21,12317
2021-03-22,12499
2021-03-23,12426
2021-03-24,12458
2021-03-25,12668
2021-03-26,12473
2021-03-27,12884
2021-03-28,13342
2021-03-29,13427
2021-03-30,13427
2021-03-31,13433
2021-04-01,13655
2021-04-02,13586
2021-04-03,13896
2021-04-04,14360
2021-04-05,14230
2021-04-06,14093
2021-04-07,14040
2021-04-08,13933
2021-04-09,14510
2021-04-10,13679
2021-04-11,14057
2021-04-12,13847
2021-04-13,13555
2021-04-14,13221
2021-04-15,12985
2021-04-16,12397
2021-04-17,12449
2021-04-18,12993
2021-04-19,11975
2021-04-20,11628
2021-04-21,11235
2021-04-22,10967
2021-04-23,10342
2021-04-24,10378
2021-04-25,10512
2021-04-26,9922
2021-04-27,9447
2021-04-28,8970
2021-04-29,8322
2021-04-30,8164
2021-05-01,8143
2021-05-02,8160
2021-05-03,8247
2021-05-04,7888
2021-05-05,7422
2021-05-06,7045
2021-05-07,6595
2021-05-08,6561
2021-05-09,6599
2021-05-10,6256
2021-05-11,5807
2021-05-12,5519
2021-05-13,5354
2021-05-14,4963
2021-05-15,4935
2021-05-16,5052
2021-05-17,4754
2021-05-18,4492
2021-05-19,4211
2021-05-20,3989
2021-05-21,3719
2021-05-22,3662
2021-05-23,3653
2021-05-24,3398
2021-05-25,3139
2021-05-26,2902
2021-05-27,2720
2021-05-28,2495
2021-05-29,2432
2021-05-30,2412
2021-05-31,2222
2021-06-01,2154
2021-06-02,1990
2021-06-03,1890
2021-06-04,1756
2021-06-05,1745
2021-06-06,1738
2021-06-07,1592
2021-06-08,1504
2021-06-09,1409
2021-06-10,1337
2021-06-11,1252
2021-06-12,1238
2021-06-13,1224
2021-06-14,1102
2021-06-15,1050
2021-06-16,1009
2021-06-17,952
2021-06-18,862
2021-06-19,843
2021-06-20,823
2021-06-21,793
2021-06-22,747
2021-06-23,666
2021-06-24,645
2021-06-25,587
2021-06-26,586
2021-06-27,589
2021-06-28,559
2021-06-29,507
2021-06-30,486
2021-07-01,476
2021-07-02,459
2021-07-03,459
2021-07-04,461
2021-07-05,452
2021-07-06,438
2021-07-07,420
2021-07-08,372
2021-07-09,352
2021-07-10,345
2021-07-11,351
2021-07-12,349
2021-07-13,351
2021-07-14,339
2021-07-15,309
2021-07-16,291
2021-07-17,307
2021-07-18,321
2021-07-19,296
2021-07-20,310
2021-07-21,305
2021-07-22,329
2021-07-23,331
2021-07-24,351
2021-07-25,368
2021-07-26,389
2021-07-27,414
2021-07-28,436
2021-07-29,462
2021-07-30,455
2021-07-31,463
2021-08-01,485
2021-08-02,493
2021-08-03,508
2021-08-04,541
2021-08-05,580
2021-08-06,597
2021-08-07,631
2021-08-08,675
2021-08-09,716
2021-08-10,761
2021-08-11,803
2021-08-12,839
2021-08-13,869
2021-08-14,913
2021-08-15,994
2021-08-16,1082
2021-08-17,1139
2021-08-18,1221
2021-08-19,1243
2021-08-20,1304
2021-08-21,1325
2021-08-22,1436
2021-08-23,1535
2021-08-24,1625
2021-08-25,1719
2021-08-26,1826
2021-08-27,1878
2021-08-28,2002
2021-08-29,2195
2021-08-30,2364
2021-08-31,2516
2021-09-01,2702
2021-09-02,2831
2021-09-03,2946
2021-09-04,3120
2021-09-05,3398
2021-09-06,3587
2021-09-07,3798
2021-09-08,4044
2021-09-09,4362
2021-09-10,4515
2021-09-11,4879
2021-09-12,5350
2021-09-13,5679
2021-09-14,5932
2021-09-15,6334
2021-09-16,6981
2021-09-17,7234
2021-09-18,7644
2021-09-19,8140
2021-09-20,8591
2021-09-21,8928
2021-09-22,9334
2021-09-23,9778
2021-09-24,10094
2021-09-25,10610
2021-09-26,11290
2021-09-27,11688
2021-09-28,11981
2021-09-29,12425
2021-09-30,12858
2021-10-01,12997
2021-10-02,15455
2021-10-03,14414
2021-10-04,14663
2021-10-05,14830
2021-10-06,15206
2021-10-07,15730
2021-10-08,15815
2021-10-09,16444
2021-10-10,17245
2021-10-11,17405
2021-10-12,17701
