dates,incrementalcount_vaccine_covid_19_administered
2020-12-28,1101
2020-12-29,712
2020-12-30,2888
2020-12-31,4623
2021-01-01,1367
2021-01-02,1586
2021-01-03,354
2021-01-04,11912
2021-01-05,16101
2021-01-06,16945
2021-01-07,17846
2021-01-08,16306
2021-01-09,9595
2021-01-10,5993
2021-01-11,16896
2021-01-12,15257
2021-01-13,13821
2021-01-14,13821
2021-01-15,16057
2021-01-16,12421
2021-01-17,8095
2021-01-18,30237
2021-01-19,34807
2021-01-20,38338
2021-01-21,39712
2021-01-22,37840
2021-01-23,32949
2021-01-24,27400
2021-01-25,38346
2021-01-26,43747
2021-01-27,42326
2021-01-28,38692
2021-01-29,37604
2021-01-30,25396
2021-01-31,19019
2021-02-01,29769
2021-02-02,27548
2021-02-03,23470
2021-02-04,22593
2021-02-05,26757
2021-02-06,19260
2021-02-07,15510
2021-02-08,35026
2021-02-09,38807
2021-02-10,40812
2021-02-11,38454
2021-02-12,39375
2021-02-13,35299
2021-02-14,29879
2021-02-15,37137
2021-02-16,37902
2021-02-17,43319
2021-02-18,39820
2021-02-19,38128
2021-02-20,32924
2021-02-21,27944
2021-02-22,29865
2021-02-23,29344
2021-02-24,28217
2021-02-25,20258
2021-02-26,19125
2021-02-27,15704
2021-02-28,11136
2021-03-01,32149
2021-03-02,38158
2021-03-03,38685
2021-03-04,43738
2021-03-05,47353
2021-03-06,48638
2021-03-07,45184
2021-03-08,43458
2021-03-09,48200
2021-03-10,51402
2021-03-11,49911
2021-03-12,49386
2021-03-13,48722
2021-03-14,42699
2021-03-15,49576
2021-03-16,59984
2021-03-17,54281
2021-03-18,51925
2021-03-19,49861
2021-03-20,50904
2021-03-21,44417
2021-03-22,47196
2021-03-23,58062
2021-03-24,59108
2021-03-25,58886
2021-03-26,55131
2021-03-27,58547
2021-03-28,54713
2021-03-29,52458
2021-03-30,64418
2021-03-31,58261
2021-04-01,57615
2021-04-02,57969
2021-04-03,55425
2021-04-04,48335
2021-04-05,51370
2021-04-06,54949
2021-04-07,55339
2021-04-08,56823
2021-04-09,54289
2021-04-10,61939
2021-04-11,56988
2021-04-12,62881
2021-04-13,76590
2021-04-14,80120
2021-04-15,80056
2021-04-16,79634
2021-04-17,81178
2021-04-18,71922
2021-04-19,75267
2021-04-20,88884
2021-04-21,91778
2021-04-22,87377
2021-04-23,90400
2021-04-24,89679
2021-04-25,77104
2021-04-26,80809
2021-04-27,84647
2021-04-28,83790
2021-04-29,80391
2021-04-30,78612
2021-05-01,60017
2021-05-02,41273
2021-05-03,66567
2021-05-04,85604
2021-05-05,94354
2021-05-06,100454
2021-05-07,92501
2021-05-08,110633
2021-05-09,103937
2021-05-10,99460
2021-05-11,105844
2021-05-12,104754
2021-05-13,103233
2021-05-14,110314
2021-05-15,119021
2021-05-16,101662
2021-05-17,94656
2021-05-18,96953
2021-05-19,94417
2021-05-20,87959
2021-05-21,84975
2021-05-22,75451
2021-05-23,54065
2021-05-24,57615
2021-05-25,68820
2021-05-26,71122
2021-05-27,67378
2021-05-28,69477
2021-05-29,76929
2021-05-30,69093
2021-05-31,64133
2021-06-01,52768
2021-06-02,55672
2021-06-03,60613
2021-06-04,68007
2021-06-05,70255
2021-06-06,58102
2021-06-07,49405
2021-06-08,49467
2021-06-09,45873
2021-06-10,41554
2021-06-11,41228
2021-06-12,39248
2021-06-13,31447
2021-06-14,31066
2021-06-15,32325
2021-06-16,32077
2021-06-17,29002
2021-06-18,29313
2021-06-19,25479
2021-06-20,20345
2021-06-21,20040
2021-06-22,23750
2021-06-23,26086
2021-06-24,25599
2021-06-25,25728
2021-06-26,22543
2021-06-27,22543
2021-06-28,19220
2021-06-29,20564
2021-06-30,20800
2021-07-01,18997
2021-07-02,20527
2021-07-03,20527
2021-07-04,11891
2021-07-05,16455
2021-07-06,16705
2021-07-07,17075
2021-07-08,16311
2021-07-11,18100
2021-07-12,12082
2021-07-13,14608
2021-07-14,15036
2021-07-15,14816
2021-07-16,15201
