dates,covid19mobilitytrend_transporthub
2020-02-15,5
2020-02-16,10
2020-02-17,7
2020-02-18,6
2020-02-19,5
2020-02-20,2
2020-02-21,9
2020-02-22,5
2020-02-23,7
2020-02-24,3
2020-02-25,6
2020-02-26,6
2020-02-27,-1
2020-02-28,7
2020-02-29,4
2020-03-01,14
2020-03-02,4
2020-03-03,3
2020-03-04,5
2020-03-05,1
2020-03-06,11
2020-03-07,9
2020-03-08,6
2020-03-09,-1
2020-03-10,-2
2020-03-11,-9
2020-03-12,-16
2020-03-13,-18
2020-03-14,-22
2020-03-15,-32
2020-03-16,-36
2020-03-17,-40
2020-03-18,-40
2020-03-19,-44
2020-03-20,-42
2020-03-21,-43
2020-03-22,-55
2020-03-23,-61
2020-03-24,-60
2020-03-25,-66
2020-03-26,-68
2020-03-27,-65
2020-03-28,-67
2020-03-29,-72
2020-03-30,-65
2020-03-31,-68
2020-04-01,-66
2020-04-02,-66
2020-04-03,-63
2020-04-04,-65
2020-04-05,-72
2020-04-06,-64
2020-04-07,-64
2020-04-08,-63
2020-04-09,-63
2020-04-10,-59
2020-04-11,-59
2020-04-12,-68
2020-04-13,-62
2020-04-14,-62
2020-04-15,-58
2020-04-16,-58
2020-04-17,-67
2020-04-18,-65
2020-04-19,-83
2020-04-20,-85
2020-04-21,-69
2020-04-22,-63
2020-04-23,-62
2020-04-24,-60
2020-04-25,-60
2020-04-26,-66
2020-04-27,-59
2020-04-28,-59
2020-04-29,-58
2020-04-30,-58
2020-05-01,-70
2020-05-02,-60
2020-05-03,-68
2020-05-04,-60
2020-05-05,-57
2020-05-06,-58
2020-05-07,-58
2020-05-08,-53
2020-05-09,-50
2020-05-10,-55
2020-05-11,-53
2020-05-12,-53
2020-05-13,-50
2020-05-14,-51
2020-05-15,-35
2020-05-16,-27
2020-05-17,-34
2020-05-18,-35
2020-05-19,-35
2020-05-20,-36
2020-05-21,-34
2020-05-22,-30
2020-05-23,-20
2020-05-24,-34
2020-05-25,-34
2020-05-26,-35
2020-05-27,-32
2020-05-28,-32
2020-05-29,-31
2020-05-30,-24
2020-05-31,-24
2020-06-01,-39
2020-06-02,-30
2020-06-03,-23
2020-06-04,-23
2020-06-05,-20
2020-06-06,-16
2020-06-07,-22
2020-06-08,-42
2020-06-09,-27
2020-06-10,-24
2020-06-11,-27
2020-06-12,-21
2020-06-13,-17
2020-06-14,-23
2020-06-15,-25
2020-06-16,-22
2020-06-17,-22
2020-06-18,-24
2020-06-19,-20
2020-06-20,-15
2020-06-21,-19
2020-06-22,-24
2020-06-23,-24
2020-06-24,-16
2020-06-25,-20
2020-06-26,-17
2020-06-27,-12
2020-06-28,-11
2020-06-29,-21
2020-06-30,-22
2020-07-01,-19
2020-07-02,-21
2020-07-03,-17
2020-07-04,-16
2020-07-05,-11
2020-07-06,-21
2020-07-07,-25
2020-07-08,-17
2020-07-09,-19
2020-07-10,-14
2020-07-11,-11
2020-07-12,-13
2020-07-13,-20
2020-07-14,-17
2020-07-15,-16
2020-07-16,-18
2020-07-17,-16
2020-07-18,-14
2020-07-19,-17
2020-07-20,-20
2020-07-21,-21
2020-07-22,-20
2020-07-23,-21
2020-07-24,-18
2020-07-25,-14
2020-07-26,-12
2020-07-27,-23
2020-07-28,-23
2020-07-29,-22
2020-07-30,-25
2020-07-31,-21
2020-08-01,-14
2020-08-02,-12
2020-08-03,-24
2020-08-04,-24
2020-08-05,-23
2020-08-06,-22
2020-08-07,-22
2020-08-08,-16
2020-08-09,-13
2020-08-10,-24
2020-08-11,-24
2020-08-12,-23
2020-08-13,-22
2020-08-14,-17
2020-08-15,-14
2020-08-16,-13
2020-08-17,-22
2020-08-18,-23
2020-08-19,-24
2020-08-20,-24
2020-08-21,-19
2020-08-22,-14
2020-08-23,-12
2020-08-24,-25
2020-08-25,-25
2020-08-26,-21
2020-08-27,-23
2020-08-28,-19
2020-08-29,-11
2020-08-30,-12
2020-08-31,-23
2020-09-01,-22
2020-09-02,-21
2020-09-03,-23
2020-09-04,-23
2020-09-05,-13
2020-09-06,-10
2020-09-07,-22
2020-09-08,-17
2020-09-09,-19
2020-09-10,-19
2020-09-11,-14
2020-09-12,-9
2020-09-13,-6
2020-09-14,-13
2020-09-15,-15
2020-09-16,-14
2020-09-17,-17
2020-09-18,-12
2020-09-19,-12
2020-09-20,-9
2020-09-21,-18
2020-09-22,-16
2020-09-23,-14
2020-09-24,-16
2020-09-25,-15
2020-09-26,-17
2020-09-27,-3
2020-09-28,-24
2020-09-29,-24
2020-09-30,-16
2020-10-01,-17
2020-10-02,-7
2020-10-03,-8
2020-10-04,-5
2020-10-05,-18
2020-10-06,-16
2020-10-07,-13
2020-10-08,-21
2020-10-09,-15
2020-10-10,-14
2020-10-11,-11
2020-10-12,-18
2020-10-13,-24
2020-10-14,-13
2020-10-15,-17
2020-10-16,-12
2020-10-17,-16
2020-10-18,-17
2020-10-19,-22
2020-10-20,-24
2020-10-21,-22
2020-10-22,-22
2020-10-23,-18
2020-10-24,-18
2020-10-25,-22
2020-10-26,-26
2020-10-27,-25
2020-10-28,-26
2020-10-29,-28
2020-10-30,-26
2020-10-31,-27
2020-11-01,-22
2020-11-02,-31
2020-11-03,-32
2020-11-04,-29
2020-11-05,-31
2020-11-06,-26
2020-11-07,-22
2020-11-08,-21
2020-11-09,-38
2020-11-10,-38
2020-11-11,-35
2020-11-12,-36
2020-11-13,-29
2020-11-14,-25
2020-11-15,-25
2020-11-16,-36
2020-11-17,-36
2020-11-18,-36
2020-11-19,-36
2020-11-20,-33
2020-11-21,-32
2020-11-22,-35
2020-11-23,-38
2020-11-24,-38
2020-11-25,-36
2020-11-26,-36
2020-11-27,-31
2020-11-28,-31
2020-11-29,-36
2020-11-30,-54
2020-12-01,-55
2020-12-02,-36
2020-12-03,-36
2020-12-04,-29
2020-12-05,-24
2020-12-06,-26
2020-12-07,-40
2020-12-08,-39
2020-12-09,-37
2020-12-10,-36
2020-12-11,-32
2020-12-12,-32
2020-12-13,-31
2020-12-14,-34
2020-12-15,-31
2020-12-16,-29
2020-12-17,-29
2020-12-18,-25
2020-12-19,-21
2020-12-20,-21
2020-12-21,-29
2020-12-22,-29
2020-12-23,-28
2020-12-24,-44
2020-12-25,-73
2020-12-26,-56
2020-12-27,-41
2020-12-28,-40
2020-12-29,-37
2020-12-30,-37
2020-12-31,-54
2021-01-01,-75
2021-01-02,-44
2021-01-03,-37
2021-01-04,-41
2021-01-05,-41
2021-01-06,-34
2021-01-07,-38
2021-01-08,-40
2021-01-09,-35
2021-01-10,-39
2021-01-11,-41
2021-01-12,-42
2021-01-13,-40
2021-01-14,-41
2021-01-15,-37
2021-01-16,-38
2021-01-17,-42
2021-01-18,-44
2021-01-19,-44
2021-01-20,-41
2021-01-21,-39
2021-01-22,-36
2021-01-23,-32
2021-01-24,-34
2021-01-25,-43
2021-01-26,-42
2021-01-27,-41
2021-01-28,-41
2021-01-29,-35
2021-01-30,-29
2021-01-31,-36
2021-02-01,-39
2021-02-02,-36
2021-02-03,-35
2021-02-04,-34
2021-02-05,-30
2021-02-06,-31
2021-02-07,-36
