dates,incrementalcount_vaccine_covid_19_administered
2021-02-22,2769
2021-02-23,4125
2021-02-24,9715
2021-02-25,6881
2021-02-26,6490
2021-02-27,1894
2021-02-28,2736
2021-03-01,7277
2021-03-02,9163
2021-03-03,9939
2021-03-04,10858
2021-03-05,5073
2021-03-06,4405
2021-03-07,5024
2021-03-08,8539
2021-03-09,13420
2021-03-10,16672
2021-03-11,10109
2021-03-12,24185
2021-03-13,3257
2021-03-14,2230
2021-03-15,17656
2021-03-16,21120
2021-03-17,22500
2021-03-18,14697
2021-03-19,13077
2021-03-20,2951
2021-03-21,25178
2021-03-22,30542
2021-03-23,46000
2021-03-24,49908
2021-03-25,51745
2021-03-26,46310
2021-03-27,17724
2021-03-28,17572
2021-03-29,55764
2021-03-30,72826
2021-03-31,73979
2021-04-01,79283
2021-04-02,4446
2021-04-03,15123
2021-04-04,1127
2021-04-05,10674
2021-04-06,65351
2021-04-07,75880
2021-04-08,81297
2021-04-09,61355
2021-04-10,27702
2021-04-11,11734
2021-04-12,56379
2021-04-13,60991
2021-04-14,63633
2021-04-15,61272
2021-04-16,53981
2021-04-17,22354
2021-04-18,89644
2021-04-19,66730
2021-04-20,64821
2021-04-21,67591
2021-04-22,69903
2021-04-23,58446
2021-04-24,20030
2021-04-25,3408
2021-04-26,31852
2021-04-27,60207
2021-04-28,82741
2021-04-29,67259
2021-04-30,55300
2021-05-01,19230
2021-05-02,6541
2021-05-03,56354
2021-05-04,79345
2021-05-05,77215
2021-05-06,81002
2021-05-07,73194
2021-05-08,26613
2021-05-09,8883
2021-05-10,72886
2021-05-11,76379
2021-05-12,82284
2021-05-13,85874
2021-05-14,76153
2021-05-15,32387
2021-05-16,10953
2021-05-17,83187
2021-05-18,95530
2021-05-19,92874
2021-05-20,101146
2021-05-21,89621
2021-05-22,37469
2021-05-23,13089
2021-05-24,77569
2021-05-25,104658
2021-05-26,111388
2021-05-27,124871
2021-05-28,121610
2021-05-29,59750
2021-05-30,30701
2021-05-31,119139
2021-06-01,138705
2021-06-02,141259
2021-06-03,143659
2021-06-04,141245
2021-06-05,88745
2021-06-06,60061
2021-06-07,127564
2021-06-08,140885
2021-06-09,142808
2021-06-10,153338
2021-06-11,132916
2021-06-12,60822
