dates,covid19mobilitytrend_park
2020-02-15,-2
2020-02-16,9
2020-02-17,-6
2020-02-18,-13
2020-02-19,-6
2020-02-20,5
2020-02-21,-1
2020-02-22,10
2020-02-23,9
2020-02-24,-10
2020-02-25,-8
2020-02-26,-5
2020-02-27,-2
2020-02-28,0
2020-02-29,18
2020-03-01,20
2020-03-02,-1
2020-03-03,-14
2020-03-04,-15
2020-03-05,-19
2020-03-06,-6
2020-03-07,10
2020-03-08,14
2020-03-09,5
2020-03-10,-11
2020-03-11,-2
2020-03-12,2
2020-03-13,-8
2020-03-14,-15
2020-03-15,-8
2020-03-16,-18
2020-03-17,-21
2020-03-18,-15
2020-03-19,-9
2020-03-20,-12
2020-03-21,-9
2020-03-22,-11
2020-03-23,-27
2020-03-24,-30
2020-03-25,-33
2020-03-26,-23
2020-03-27,-30
2020-03-28,-34
2020-03-29,-35
2020-03-30,-35
2020-03-31,-35
2020-04-01,-36
2020-04-02,-42
2020-04-03,-41
2020-04-04,-52
2020-04-05,-43
2020-04-06,-35
2020-04-07,-39
2020-04-08,-38
2020-04-09,-31
2020-04-10,-43
2020-04-11,-51
2020-04-12,-42
2020-04-13,-18
2020-04-14,-35
2020-04-15,-31
2020-04-16,-27
2020-04-17,-33
2020-04-18,-42
2020-04-19,-35
2020-04-20,-35
2020-04-21,-31
2020-04-22,-28
2020-04-23,-26
2020-04-24,-27
2020-04-25,-30
2020-04-26,-34
2020-04-27,-27
2020-04-28,-37
2020-04-29,-41
2020-04-30,-43
2020-05-01,-42
2020-05-02,-38
2020-05-03,-20
2020-05-04,-24
2020-05-05,-33
2020-05-06,-30
2020-05-07,-25
2020-05-08,-23
2020-05-09,-32
2020-05-10,-16
2020-05-11,-26
2020-05-12,-30
2020-05-13,-28
2020-05-14,-24
2020-05-15,-26
2020-05-16,-14
2020-05-17,0
2020-05-18,-25
2020-05-19,-27
2020-05-20,-27
2020-05-21,-33
2020-05-22,-33
2020-05-23,-32
2020-05-24,-23
2020-05-25,-30
2020-05-26,-27
2020-05-27,-21
2020-05-28,-14
2020-05-29,-25
2020-05-30,-7
2020-05-31,-7
2020-06-01,-24
2020-06-02,-33
2020-06-03,-20
2020-06-04,-13
2020-06-05,-13
2020-06-06,2
2020-06-07,1
2020-06-08,17
2020-06-09,-24
2020-06-10,-32
2020-06-11,-14
2020-06-12,-23
2020-06-13,-14
2020-06-14,-18
2020-06-15,-18
2020-06-16,-20
2020-06-17,-22
2020-06-18,-12
2020-06-19,-16
2020-06-20,-8
2020-06-21,-13
2020-06-22,-26
2020-06-23,-22
2020-06-24,-17
2020-06-25,-9
2020-06-26,-14
2020-06-27,-7
2020-06-28,-8
2020-06-29,-14
2020-06-30,-15
2020-07-01,-6
2020-07-02,-1
2020-07-03,-14
2020-07-04,-4
2020-07-05,6
2020-07-06,-8
2020-07-07,-11
2020-07-08,-4
2020-07-09,-1
2020-07-10,-11
2020-07-11,-17
2020-07-12,-7
2020-07-13,-16
2020-07-14,-28
2020-07-15,-14
2020-07-16,-9
2020-07-17,-15
2020-07-18,-4
2020-07-19,2
2020-07-20,-14
2020-07-21,-21
2020-07-22,-18
2020-07-23,-14
2020-07-24,-17
2020-07-25,-15
2020-07-26,-30
2020-07-27,-34
2020-07-28,-26
2020-07-29,-12
2020-07-30,-7
2020-07-31,-12
2020-08-01,7
2020-08-02,9
2020-08-03,-20
2020-08-04,-22
2020-08-05,-16
2020-08-06,-10
2020-08-07,-38
2020-08-08,-21
2020-08-09,-22
2020-08-10,-27
2020-08-11,-24
2020-08-12,-19
2020-08-13,-5
2020-08-14,-15
2020-08-15,-9
2020-08-16,-5
2020-08-17,-18
2020-08-18,-22
2020-08-19,-22
2020-08-20,-15
2020-08-21,-20
2020-08-22,-18
2020-08-23,-11
2020-08-24,-17
2020-08-25,-18
2020-08-26,-11
2020-08-27,-5
2020-08-28,-9
2020-08-29,10
2020-08-30,6
2020-08-31,-16
2020-09-01,-17
2020-09-02,-13
2020-09-03,-4
2020-09-04,-15
2020-09-05,7
2020-09-06,5
2020-09-07,-13
2020-09-08,-18
2020-09-09,-22
2020-09-10,-3
2020-09-11,-8
2020-09-12,2
2020-09-13,13
2020-09-14,-1
2020-09-15,-4
2020-09-16,0
2020-09-17,-2
2020-09-18,-8
2020-09-19,7
2020-09-20,-1
2020-09-21,-3
2020-09-22,-14
2020-09-23,-12
2020-09-24,-5
2020-09-25,-24
2020-09-26,-11
2020-09-27,9
2020-09-28,1
2020-09-29,-9
2020-09-30,-14
2020-10-01,7
2020-10-02,6
2020-10-03,16
2020-10-04,19
2020-10-05,17
2020-10-06,-21
2020-10-07,-22
2020-10-08,-13
2020-10-09,-9
2020-10-10,11
2020-10-11,12
2020-10-12,-10
2020-10-13,-16
2020-10-14,-10
2020-10-15,-10
2020-10-16,-17
2020-10-17,-5
2020-10-18,-6
2020-10-19,-13
2020-10-20,-14
2020-10-21,-9
2020-10-22,-1
2020-10-23,0
2020-10-24,-27
2020-10-25,-21
2020-10-26,-27
2020-10-27,-27
2020-10-28,-17
2020-10-29,-15
2020-10-30,-13
2020-10-31,-17
2020-11-01,-10
2020-11-02,-8
2020-11-03,-1
2020-11-04,-21
2020-11-05,-25
2020-11-06,-14
2020-11-07,-4
2020-11-08,5
2020-11-09,-15
2020-11-10,-16
2020-11-11,-18
2020-11-12,-11
2020-11-13,-19
2020-11-14,2
2020-11-15,6
2020-11-16,-17
2020-11-17,-21
2020-11-18,-14
2020-11-19,-13
2020-11-20,-15
2020-11-21,0
2020-11-22,-7
2020-11-23,-25
2020-11-24,-20
2020-11-25,-13
2020-11-26,-8
2020-11-27,-12
2020-11-28,-5
2020-11-29,-16
2020-11-30,-18
2020-12-01,-25
2020-12-02,-17
2020-12-03,-9
2020-12-04,-8
2020-12-05,-11
2020-12-06,-6
2020-12-07,-22
2020-12-08,-20
2020-12-09,-11
2020-12-10,-11
2020-12-11,-13
2020-12-12,-6
2020-12-13,-12
2020-12-14,-22
2020-12-15,-26
2020-12-16,-20
2020-12-17,-15
2020-12-18,-16
2020-12-19,-15
2020-12-20,-8
2020-12-21,-18
2020-12-22,-20
2020-12-23,-5
2020-12-24,-3
2020-12-25,-9
2020-12-26,-10
2020-12-27,12
2020-12-28,26
2020-12-29,7
2020-12-30,10
2020-12-31,28
2021-01-01,9
2021-01-02,-8
2021-01-03,-7
2021-01-04,-11
2021-01-05,-6
2021-01-06,-4
2021-01-07,3
2021-01-08,-8
2021-01-09,-3
2021-01-10,4
2021-01-11,-8
2021-01-12,-6
2021-01-13,-2
2021-01-14,2
2021-01-15,-12
2021-01-16,-3
2021-01-17,8
2021-01-18,-12
2021-01-19,-15
2021-01-20,-8
2021-01-21,1
2021-01-22,-4
2021-01-23,10
2021-01-24,10
2021-01-25,3
2021-01-26,22
2021-01-27,-22
2021-01-28,-20
2021-01-29,-33
2021-01-30,-10
2021-01-31,-11
2021-02-01,-23
2021-02-02,-30
2021-02-03,-17
2021-02-04,-14
2021-02-05,-22
2021-02-06,-16
2021-02-07,-8
2021-02-08,-21
2021-02-09,-19
2021-02-10,-15
2021-02-11,-11
2021-02-12,-16
2021-02-13,-27
2021-02-14,-6
2021-02-15,-23
2021-02-16,-29
2021-02-17,-25
2021-02-18,-18
2021-02-19,-17
2021-02-20,0
2021-02-21,-3
2021-02-22,-20
2021-02-23,-26
2021-02-24,-22
2021-02-25,-17
2021-02-26,-12
2021-02-27,-4
2021-02-28,6
2021-03-01,-22
2021-03-02,-25
2021-03-03,-22
2021-03-04,-13
2021-03-05,-13
2021-03-06,6
2021-03-07,12
2021-03-08,-15
2021-03-09,-23
2021-03-10,-17
2021-03-11,-15
2021-03-12,-16
2021-03-13,-6
2021-03-14,-18
2021-03-15,-20
2021-03-16,-28
2021-03-17,-26
2021-03-18,-21
2021-03-19,-19
2021-03-20,-20
2021-03-21,-36
2021-03-22,-40
2021-03-23,-41
2021-03-24,-24
2021-03-25,-16
2021-03-26,-15
2021-03-27,-5
2021-03-28,1
2021-03-29,-21
2021-03-30,-25
2021-03-31,-19
2021-04-01,-7
2021-04-02,32
2021-04-03,11
2021-04-04,11
2021-04-05,16
2021-04-06,-21
2021-04-07,-14
2021-04-08,1
2021-04-09,-10
2021-04-10,-5
2021-04-11,-14
2021-04-12,-16
2021-04-13,-17
2021-04-14,-11
2021-04-15,-4
2021-04-16,-14
2021-04-17,-6
2021-04-18,-2
2021-04-19,-20
2021-04-20,-27
2021-04-21,-18
2021-04-22,-14
2021-04-23,-17
2021-04-24,-3
2021-04-25,7
2021-04-26,-9
2021-04-27,-22
2021-04-28,-18
2021-04-29,-12
2021-04-30,-18
2021-05-01,1
2021-05-02,-2
2021-05-03,-12
2021-05-04,-36
2021-05-05,-32
2021-05-06,-22
2021-05-07,-20
2021-05-08,-1
2021-05-09,1
2021-05-10,-24
2021-05-11,-28
2021-05-12,-23
2021-05-13,-15
2021-05-14,-20
2021-05-15,-7
2021-05-16,-5
2021-05-17,-23
2021-05-18,-24
2021-05-19,-19
2021-05-20,-12
2021-05-21,-18
2021-05-22,3
2021-05-23,-3
2021-05-24,-26
2021-05-25,-28
2021-05-26,-16
2021-05-27,-16
2021-05-28,-26
2021-05-29,-15
2021-05-30,-14
2021-05-31,-22
2021-06-01,-27
2021-06-02,-18
2021-06-03,-25
2021-06-04,-26
2021-06-05,-6
2021-06-06,-5
2021-06-07,-20
2021-06-08,-37
2021-06-09,-39
2021-06-10,-32
2021-06-11,-24
2021-06-12,-7
2021-06-13,5
2021-06-14,0
2021-06-15,-30
2021-06-16,-23
2021-06-17,-17
2021-06-18,-26
2021-06-19,-16
2021-06-20,-18
2021-06-21,-25
2021-06-22,-28
2021-06-23,-26
2021-06-24,-20
2021-06-25,-29
2021-06-26,-17
2021-06-27,-14
2021-06-28,-21
2021-06-29,-32
2021-06-30,-31
2021-07-01,-22
2021-07-02,-29
2021-07-03,-21
2021-07-04,-14
2021-07-05,-16
2021-07-06,-20
2021-07-07,-13
2021-07-08,-7
2021-07-09,-32
2021-07-10,-20
2021-07-11,-13
2021-07-12,-25
2021-07-13,-25
2021-07-14,-30
2021-07-15,-16
2021-07-16,-33
2021-07-17,-28
2021-07-18,-12
2021-07-19,-28
2021-07-20,-39
2021-07-21,-29
2021-07-22,-19
2021-07-23,-34
2021-07-24,-22
2021-07-25,-24
2021-07-26,-29
2021-07-27,-28
2021-07-28,-26
2021-07-29,-14
2021-07-30,-22
2021-07-31,-14
2021-08-01,-15
2021-08-02,-24
2021-08-03,-31
2021-08-04,-27
2021-08-05,-18
2021-08-06,-25
2021-08-07,-21
2021-08-08,-24
2021-08-09,-26
2021-08-10,-27
2021-08-11,-25
2021-08-12,-14
2021-08-13,-16
2021-08-14,-4
2021-08-15,-1
2021-08-16,-26
2021-08-17,-28
