dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-08,420
2020-03-09,1155
2020-03-10,663
2020-03-11,1187
2020-03-12,4635
2020-03-13,1829
2020-03-14,3811
2020-03-15,2071
2020-03-16,22003
2020-03-17,6487
2020-03-18,7017
2020-03-19,45267
2020-03-20,7443
2020-03-21,11720
2020-03-22,10089
2020-03-23,11045
2020-03-24,13030
2020-03-25,11768
2020-03-26,11503
2020-03-27,12869
2020-03-28,17261
2020-03-29,13445
2020-03-30,9433
2020-03-31,11982
2020-04-01,11889
2020-04-02,10280
2020-04-03,10749
2020-04-04,9610
2020-04-05,9783
2020-04-06,5519
2020-04-07,8038
2020-04-08,8670
2020-04-09,10767
2020-04-10,8215
2020-04-11,12358
2020-04-12,3236
2020-04-13,8196
2020-04-14,4357
2020-04-15,4781
2020-04-16,8626
2020-04-17,11527
2020-04-18,14980
2020-04-19,14589
2020-04-20,10635
2020-04-21,8373
2020-04-22,12430
2020-04-23,14128
2020-04-24,15705
2020-04-25,11887
2020-04-26,12193
2020-04-27,10613
2020-04-28,13616
2020-04-29,13731
2020-04-30,19231
2020-05-01,25227
2020-05-02,22715
2020-05-03,21524
2020-05-04,17107
2020-05-05,14542
2020-05-06,23900
2020-05-07,33893
2020-05-08,34701
2020-05-09,38206
2020-05-10,32416
2020-05-11,27247
2020-05-12,22808
2020-05-13,31098
2020-05-14,34274
2020-05-15,40517
2020-05-16,31836
2020-05-17,26474
2020-05-18,20742
2020-05-19,24287
2020-05-20,25884
2020-05-21,25821
2020-05-22,32855
2020-05-23,21679
2020-05-24,32273
2020-05-25,19304
2020-05-26,44465
2020-05-27,49388
2020-05-28,30265
2020-05-29,30348
2020-05-30,33326
2020-05-31,25829
2020-06-01,17824
2020-06-02,18276
2020-06-03,22461
2020-06-04,33419
2020-06-05,31817
2020-06-06,11585
2020-06-07,26887
2020-06-08,16225
2020-06-09,17170
2020-06-10,29455
2020-06-11,31472
2020-06-12,34215
2020-06-13,37226
2020-06-14,29800
2020-06-15,15970
2020-06-16,18448
2020-06-17,35160
2020-06-18,41495
2020-06-19,42708
2020-06-20,35173
2020-06-21,35946
2020-06-22,66525
2020-06-23,24972
2020-06-24,47603
2020-06-25,51917
2020-06-26,49498
2020-06-27,54222
2020-06-28,43114
2020-06-29,36520
2020-06-30,40287
2020-07-01,49941
2020-07-02,57859
2020-07-03,54078
2020-07-04,50176
2020-07-05,45399
2020-07-06,43865
2020-07-07,43807
2020-07-08,55299
2020-07-09,54425
2020-07-10,59437
2020-07-11,53397
2020-07-12,51823
2020-07-13,42300
2020-07-14,44449
2020-07-15,59904
2020-07-16,65575
2020-07-17,62748
2020-07-18,66094
2020-07-19,59905
2020-07-20,57962
2020-07-21,56310
2020-07-22,59794
2020-07-23,69308
2020-07-24,75584
2020-07-25,64084
2020-07-26,75619
2020-07-27,51966
2020-07-28,44971
2020-07-29,66188
2020-07-30,64853
2020-07-31,75203
2020-08-01,68919
2020-08-02,57158
2020-08-03,65529
2020-08-04,51706
2020-08-05,70464
2020-08-06,80008
2020-08-07,91937
2020-08-08,40197
2020-08-09,93191
2020-08-10,61132
2020-08-11,61626
2020-08-12,61172
2020-08-13,68441
2020-08-14,70629
2020-08-15,63370
2020-08-16,53774
2020-08-17,38539
2020-08-18,44516
2020-08-19,59882
2020-08-20,68336
2020-08-21,71149
2020-08-22,67697
2020-08-23,58910
2020-08-24,51447
2020-08-25,56675
2020-08-26,71703
2020-08-27,86268
2020-08-28,79556
2020-08-29,67555
2020-08-30,48438
2020-08-31,46224
2020-09-01,41379
2020-09-02,63963
2020-09-03,136194
2020-09-04,70961
2020-09-05,63838
2020-09-06,66560
2020-09-07,36086
2020-09-08,36963
2020-09-09,58936
2020-09-10,60098
2020-09-11,78722
2020-09-12,48002
2020-09-13,39935
2020-09-14,30946
2020-09-15,29616
