dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-03-31,426
2020-04-01,441
2020-04-02,415
2020-04-03,457
2020-04-04,490
2020-04-05,457
2020-04-06,305
2020-04-07,263
2020-04-08,262
2020-04-09,247
2020-04-10,240
2020-04-11,239
2020-04-12,227
2020-04-13,230
2020-04-14,214
2020-04-15,201
2020-04-16,192
2020-04-17,184
2020-04-18,177
2020-04-19,170
2020-04-20,167
2020-04-21,161
2020-04-22,152
2020-04-23,138
2020-04-24,129
2020-04-25,115
2020-04-26,113
2020-04-27,109
2020-04-28,93
2020-04-29,89
2020-04-30,83
2020-05-01,79
2020-05-02,75
2020-05-03,70
2020-05-04,66
2020-05-05,62
2020-05-06,58
2020-05-07,56
2020-05-08,51
2020-05-09,43
2020-05-10,49
2020-05-11,47
2020-05-12,50
2020-05-13,51
2020-05-14,46
2020-05-15,49
2020-05-16,50
2020-05-17,45
2020-05-18,47
2020-05-19,43
2020-05-20,41
2020-05-21,39
2020-05-22,35
2020-05-23,33
2020-05-24,31
2020-05-25,30
2020-05-26,30
2020-05-27,29
2020-05-28,23
2020-05-29,22
2020-05-30,20
2020-05-31,20
2020-06-01,26
2020-06-02,25
2020-06-03,22
2020-06-04,21
2020-06-05,21
2020-06-06,18
2020-06-07,19
2020-06-08,18
2020-06-09,20
2020-06-10,18
2020-06-11,17
2020-06-12,16
2020-06-13,16
2020-06-14,17
2020-06-15,17
2020-06-16,16
2020-06-17,14
2020-06-18,15
2020-06-19,17
2020-06-20,16
2020-06-21,18
2020-06-22,19
2020-06-23,16
2020-06-24,16
2020-06-25,12
2020-06-26,12
2020-06-27,11
2020-06-28,15
2020-06-29,14
2020-06-30,18
2020-07-01,24
2020-07-02,27
2020-07-03,29
2020-07-04,30
2020-07-05,34
2020-07-06,39
2020-07-07,46
2020-07-08,45
2020-07-09,54
2020-07-10,55
2020-07-11,67
2020-07-12,92
2020-07-13,90
2020-07-14,111
2020-07-15,114
2020-07-16,126
2020-07-17,115
2020-07-18,135
2020-07-19,156
2020-07-20,182
2020-07-21,214
2020-07-22,211
2020-07-23,217
2020-07-24,239
2020-07-25,241
2020-07-26,259
2020-07-27,275
2020-07-28,323
2020-07-29,330
2020-07-30,366
2020-07-31,401
2020-08-01,408
2020-08-02,439
2020-08-03,483
2020-08-04,566
2020-08-05,600
2020-08-06,632
2020-08-07,659
2020-08-08,658
2020-08-09,664
2020-08-10,673
2020-08-11,686
2020-08-12,686
2020-08-13,679
2020-08-14,681
2020-08-15,680
2020-08-16,674
2020-08-17,682
2020-08-18,694
2020-08-19,644
2020-08-20,647
2020-08-21,631
2020-08-22,604
2020-08-23,659
2020-08-24,644
2020-08-25,603
2020-08-26,558
2020-08-27,543
2020-08-28,510
2020-08-29,501
2020-08-30,481
2020-08-31,450
2020-09-01,432
2020-09-02,391
2020-09-03,357
2020-09-04,326
2020-09-05,310
2020-09-06,294
2020-09-07,263
2020-09-08,221
2020-09-09,195
2020-09-10,162
2020-09-11,151
2020-09-12,137
2020-09-13,141
2020-09-14,139
2020-09-15,126
2020-09-16,117
2020-09-17,108
2020-09-18,106
2020-09-19,109
2020-09-20,107
2020-09-21,100
2020-09-22,89
2020-09-23,81
2020-09-24,71
2020-09-25,68
2020-09-26,65
2020-09-27,62
2020-09-28,60
2020-09-29,55
2020-09-30,50
2020-10-01,51
2020-10-02,49
2020-10-03,46
2020-10-04,46
2020-10-05,37
2020-10-06,32
2020-10-07,31
2020-10-08,28
2020-10-09,31
2020-10-10,31
2020-10-11,32
2020-10-12,31
2020-10-13,28
2020-10-14,26
2020-10-15,20
2020-10-16,18
2020-10-17,16
2020-10-18,17
2020-10-19,17
2020-10-20,16
2020-10-21,16
2020-10-22,20
2020-10-23,18
2020-10-24,17
2020-10-25,17
2020-10-26,15
2020-10-27,13
2020-10-28,19
2020-10-29,20
2020-10-30,17
2020-10-31,17
2020-11-01,16
2020-11-02,15
2020-11-03,20
2020-11-04,21
2020-11-05,20
2020-11-06,19
2020-11-07,19
2020-11-08,20
2020-11-09,20
2020-11-10,22
2020-11-11,22
2020-11-12,22
2020-11-13,21
2020-11-14,22
2020-11-15,24
2020-11-16,23
2020-11-17,22
2020-11-18,26
2020-11-19,23
2020-11-20,25
2020-11-21,22
2020-11-22,21
2020-11-23,25
2020-11-24,24
2020-11-25,24
2020-11-26,22
2020-11-27,21
2020-11-28,21
2020-11-29,22
2020-11-30,21
2020-12-01,21
2020-12-02,26
2020-12-03,27
2020-12-04,28
2020-12-05,29
2020-12-06,33
2020-12-07,37
2020-12-08,32
2020-12-09,38
2020-12-10,38
2020-12-11,37
2020-12-12,34
2020-12-13,28
2020-12-14,31
2020-12-15,28
2020-12-16,29
2020-12-17,24
2020-12-18,25
2020-12-19,26
2020-12-20,23
2020-12-21,22
2020-12-22,20
2020-12-23,21
2020-12-24,24
2020-12-25,23
2020-12-26,25
2020-12-27,19
2020-12-28,24
2020-12-29,19
2020-12-30,22
2020-12-31,19
2021-01-01,25
2021-01-02,26
2021-01-03,26
2021-01-04,32
2021-01-05,36
2021-01-06,38
2021-01-07,41
2021-01-08,40
2021-01-09,41
2021-01-10,45
2021-01-11,47
2021-01-12,44
2021-01-13,46
2021-01-14,51
2021-01-15,47
2021-01-16,38
2021-01-17,34
2021-01-18,32
2021-01-19,36
2021-01-20,32
2021-01-21,34
2021-01-22,32
2021-01-23,26
2021-01-24,25
2021-01-25,28
2021-01-26,21
2021-01-27,21
2021-01-28,20
2021-01-29,14
2021-01-30,14
2021-01-31,10
2021-02-01,9
2021-02-02,9
2021-02-03,10
2021-02-04,9
2021-02-05,9
2021-02-06,11
2021-02-07,10
2021-02-08,11
2021-02-09,12
2021-02-10,11
2021-02-11,12
2021-02-12,11
2021-02-13,14
2021-02-14,14
2021-02-15,12
2021-02-16,11
2021-02-17,12
2021-02-18,10
2021-02-19,10
2021-02-20,10
2021-02-21,11
2021-02-22,11
2021-02-23,12
2021-02-24,13
2021-02-25,17
2021-02-26,21
2021-02-27,19
2021-02-28,17
2021-03-01,24
2021-03-02,20
2021-03-03,27
2021-03-04,24
2021-03-05,27
2021-03-06,29
2021-03-07,29
2021-03-08,29
2021-03-09,42
2021-03-10,46
2021-03-11,44
2021-03-12,48
2021-03-13,41
2021-03-14,37
2021-03-15,43
2021-03-16,47
2021-03-17,46
2021-03-18,63
2021-03-19,64
2021-03-20,60
2021-03-21,64
2021-03-22,66
2021-03-23,72
2021-03-24,71
2021-03-25,73
2021-03-26,75
2021-03-27,77
2021-03-28,78
2021-03-29,83
2021-03-30,76
2021-03-31,87
2021-04-01,86
2021-04-02,78
2021-04-03,81
2021-04-04,84
2021-04-05,79
2021-04-06,82
2021-04-07,76
2021-04-08,76
2021-04-09,69
2021-04-10,65
2021-04-11,62
2021-04-12,63
2021-04-13,59
2021-04-14,50
2021-04-15,46
2021-04-16,44
2021-04-17,44
2021-04-18,47
2021-04-19,48
2021-04-20,47
2021-04-21,47
2021-04-22,61
2021-04-23,67
2021-04-24,68
2021-04-25,73
2021-04-26,71
2021-04-27,75
2021-04-28,69
2021-04-29,72
2021-04-30,74
2021-05-01,63
2021-05-02,57
2021-05-03,60
2021-05-04,54
2021-05-05,46
2021-05-06,38
2021-05-07,38
2021-05-08,36
2021-05-09,31
2021-05-10,29
2021-05-11,31
2021-05-12,27
2021-05-13,24
2021-05-14,23
2021-05-15,19
2021-05-16,21
2021-05-17,23
2021-05-18,23
2021-05-19,21
2021-05-20,17
2021-05-21,20
2021-05-22,17
2021-05-23,17
2021-05-24,18
2021-05-25,19
2021-05-26,17
2021-05-27,18
2021-05-28,17
2021-05-29,19
2021-05-30,21
2021-05-31,17
2021-06-01,21
2021-06-02,22
2021-06-03,19
2021-06-04,17
2021-06-05,16
2021-06-06,17
2021-06-07,19
2021-06-08,13
2021-06-09,16
2021-06-10,16
2021-06-11,15
2021-06-12,16
2021-06-13,25
2021-06-14,25
2021-06-15,27
2021-06-16,29
2021-06-17,32
2021-06-18,36
2021-06-19,35
2021-06-20,36
2021-06-21,37
2021-06-22,43
