dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-05,189790
2020-04-08,220975
2020-04-09,231393
2020-04-10,242568
2020-04-11,251703
2020-04-12,263388
2020-04-14,287359
2020-04-15,299204
2020-04-16,310340
2020-04-17,319879
2020-04-18,330137
2020-04-19,341662
2020-04-20,353012
2020-04-21,365723
2020-04-23,389507
2020-04-24,399927
2020-04-25,410075
2020-04-26,421313
2020-04-27,432329
2020-04-29,453386
2020-04-30,463295
2020-05-01,475023
2020-05-02,484541
2020-05-03,496273
2020-05-04,508288
2020-05-05,519543
2020-05-06,531275
2020-05-07,544792
2020-05-08,558899
2020-05-10,586699
2020-05-12,615477
2020-05-13,629534
2020-05-14,643772
2020-05-15,658604
2020-05-16,672679
2020-05-17,686935
2020-05-18,701640
2020-05-19,716176
2020-05-20,731213
2020-05-21,746045
2020-05-22,763913
2020-05-23,781286
2020-05-24,800519
2020-05-25,818917
2020-05-26,837090
2020-05-27,856546
2020-05-29,896571
2020-05-30,915998
2020-05-31,935894
2020-06-01,955865
2020-06-02,975936
2020-06-03,997009
2020-06-04,1019362
2020-06-05,1040289
2020-06-06,1060126
2020-06-07,1084857
2020-06-09,1128601
2020-06-10,1151032
2020-06-12,1196947
2020-06-13,1219400
2020-06-14,1244074
2020-06-15,1269194
2020-06-16,1293609
2020-06-17,1319920
2020-06-18,1344599
2020-06-19,1370718
2020-06-20,1395675
2020-06-21,1422407
2020-06-22,1449420
2020-06-23,1475331
2020-06-24,1502525
2020-06-25,1530437
2020-06-26,1557872
2020-06-27,1583542
2020-06-28,1610869
2020-06-29,1639078
2020-07-01,1693242
2020-07-03,1744958
2020-07-04,1769520
2020-07-05,1794727
2020-07-06,1820003
2020-07-07,1846793
2020-07-08,1872391
2020-07-09,1897803
2020-07-10,1922501
2020-07-11,1947114
2020-07-12,1972207
2020-07-13,1997967
2020-07-14,2023079
2020-07-15,2048049
2020-07-16,2073791
2020-07-17,2098985
2020-07-18,2123518
2020-07-19,2148999
2020-07-20,2175217
2020-07-21,2201958
2020-07-22,2228277
2020-07-23,2254123
2020-07-24,2278384
2020-07-28,2380122
2020-07-29,2405862
2020-07-31,2456909
2020-08-01,2482553
2020-08-02,2508418
2020-08-03,2534658
2020-08-04,2560374
2020-08-05,2587083
2020-08-07,2637575
2020-08-08,2661965
2020-08-09,2686498
2020-08-10,2711817
2020-08-11,2736514
2020-08-12,2763225
2020-08-14,2812488
2020-08-15,2836252
2020-08-16,2861825
2020-08-17,2887938
2020-08-18,2914049
2020-08-19,2939840
2020-08-20,2963741
2020-08-22,3011310
2020-08-23,3036711
2020-08-24,3062422
2020-08-25,3088313
2020-08-26,3113806
2020-08-27,3138782
2020-08-28,3161894
2020-08-30,3207269
2020-08-31,3231110
2020-09-01,3256122
2020-09-02,3281961
2020-09-03,3307383
2020-09-05,3355152
2020-09-07,3406055
2020-09-08,3431646
2020-09-09,3457743
2020-09-11,3507938
2020-09-12,3532874
2020-09-13,3559565
2020-09-14,3586848
2020-09-16,3641581
2020-09-19,3719210
2020-09-21,3773300
2020-09-22,3800619
2020-09-23,3828330
2020-09-26,3879640
2020-09-28,3959783
2020-09-29,3986720
2020-09-30,4014821
2020-10-02,4067861
2020-10-06,4115445
2020-10-07,4207631
2020-10-11,4312514
2020-10-12,4340831
