dates,incrementalcount_vaccine_covid_19_administered
2021-02-09,3000
2021-04-20,71691
2021-04-29,63837
2021-04-30,65532
2021-08-30,881127
2021-09-13,1706088
2021-11-28,171719
2022-01-14,291523
2022-01-15,297814
2022-01-16,413144
2022-01-17,428796
2022-01-18,377677
2022-01-19,437118
2022-01-20,471038
2022-01-23,387571
2022-01-24,381881
2022-01-29,333091
2022-01-30,572775
2022-01-31,585041
2022-02-01,523012
2022-02-02,621109
2022-02-03,790844
2022-02-04,312012
2022-02-05,355426
2022-02-06,459976
2022-02-07,440974
2022-02-08,374998
2022-02-09,394864
2022-02-10,386706
2022-02-11,248320
2022-02-12,223768
2022-02-13,325588
2022-02-14,326923
2022-02-15,211092
2022-02-16,159482
2022-02-19,264547
2022-02-20,319378
2022-02-21,311827
2022-02-22,288813
2022-02-23,453121
2022-02-26,168537
2022-02-27,144412
2022-02-28,376418
2022-03-01,197887
2022-03-02,114949
2022-03-03,175437
2022-03-06,347157
2022-03-07,347770
2022-03-08,258259
2022-03-09,300916
2022-03-10,288712
2022-03-20,111157
2022-03-28,353561
2022-03-29,136875
2022-03-30,92086
2022-04-04,86319
2022-04-05,118252
2022-04-06,81892
2022-04-09,54205
2022-04-10,94205
2022-04-11,91541
2022-04-12,97109
2022-04-13,57270
2022-04-18,71817
2022-04-23,9867
2022-04-24,31225
2022-04-25,56840
2022-04-26,46059
2022-05-03,22967
2022-05-04,5632
2022-05-07,33410
2022-05-08,62643
2022-05-09,44335
2022-05-10,65062
2022-05-11,65688
2022-05-15,36635
2022-05-19,30140
2022-05-20,8497
2022-05-21,33984
2022-05-22,37490
2022-05-23,30756
2022-05-24,35442
2022-05-25,31765
