dates,covid19mobilitytrend_localbusiness
2020-02-15,-6
2020-02-16,-5
2020-02-17,-3
2020-02-18,-2
2020-02-19,-1
2020-02-20,-1
2020-02-21,3
2020-02-22,8
2020-02-23,-19
2020-02-24,-63
2020-02-25,-67
2020-02-26,-66
2020-02-27,-43
2020-02-28,-39
2020-02-29,-35
2020-03-01,-34
2020-03-02,-25
2020-03-03,-17
2020-03-04,-14
2020-03-05,-11
2020-03-06,-11
2020-03-07,-5
2020-03-08,-3
2020-03-09,-14
2020-03-10,-28
2020-03-11,-47
2020-03-12,-49
2020-03-13,-49
2020-03-14,-48
2020-03-15,-46
2020-03-16,-13
2020-03-17,-15
2020-03-18,-12
2020-03-19,-22
2020-03-20,-21
2020-03-21,-17
2020-03-22,-16
2020-03-23,-14
2020-03-24,-19
2020-03-25,-21
2020-03-26,-20
2020-03-27,-19
2020-03-28,-17
2020-03-29,-16
2020-03-30,-17
2020-03-31,-15
2020-04-01,-12
2020-04-02,-10
2020-04-03,-12
2020-04-04,-10
2020-04-05,-12
2020-04-06,-13
2020-04-07,-12
2020-04-08,-10
2020-04-09,-12
2020-04-10,-12
2020-04-11,-8
2020-04-12,-13
2020-04-13,-11
2020-04-14,-17
2020-04-15,-16
2020-04-16,-9
2020-04-17,-10
2020-04-18,-10
2020-04-19,-16
2020-04-20,-5
2020-04-21,-7
2020-04-22,-11
2020-04-23,-10
2020-04-24,-11
2020-04-25,-6
2020-04-26,-3
2020-04-27,-4
2020-04-28,-3
2020-04-29,-4
2020-04-30,1
2020-05-01,1
2020-05-02,2
2020-05-03,3
2020-05-04,2
2020-05-05,4
2020-05-06,3
2020-05-07,1
2020-05-08,5
2020-05-09,2
2020-05-10,4
2020-05-11,6
2020-05-12,10
2020-05-13,6
2020-05-14,5
2020-05-15,-5
2020-05-16,-1
2020-05-17,11
2020-05-18,11
2020-05-19,10
2020-05-20,9
2020-05-21,11
2020-05-22,6
2020-05-23,11
2020-05-24,11
2020-05-25,12
2020-05-26,8
2020-05-27,11
2020-05-28,8
2020-05-29,9
2020-05-30,18
2020-05-31,28
2020-06-01,-4
2020-06-02,9
2020-06-03,13
2020-06-04,17
2020-06-05,-6
2020-06-06,7
2020-06-07,12
2020-06-08,10
2020-06-09,14
2020-06-10,16
2020-06-11,14
2020-06-12,9
2020-06-13,13
2020-06-14,14
2020-06-15,15
2020-06-16,17
2020-06-17,17
2020-06-18,15
2020-06-19,11
2020-06-20,14
2020-06-21,15
2020-06-22,21
2020-06-23,21
2020-06-24,-5
2020-06-25,14
2020-06-26,14
2020-06-27,11
2020-06-28,12
2020-06-29,15
2020-06-30,18
2020-07-01,21
2020-07-02,23
2020-07-03,19
2020-07-04,21
2020-07-05,23
2020-07-06,26
2020-07-07,30
2020-07-08,30
2020-07-09,35
2020-07-10,35
