dates,covid19mobilitytrend_park
2020-02-15,-18
2020-02-16,2
2020-02-17,-8
2020-02-18,-6
2020-02-19,-12
2020-02-20,1
2020-02-21,-9
2020-02-22,-16
2020-02-23,-22
2020-02-24,-35
2020-02-25,-37
2020-02-26,-40
2020-02-27,-30
2020-02-28,-32
2020-02-29,-24
2020-03-01,-20
2020-03-02,-22
2020-03-03,-16
2020-03-04,-14
2020-03-05,-9
2020-03-06,-9
2020-03-07,-8
2020-03-08,-3
2020-03-09,-13
2020-03-10,-32
2020-03-11,-40
2020-03-12,-41
2020-03-13,-41
2020-03-14,-26
2020-03-15,-18
2020-03-16,-17
2020-03-17,-18
2020-03-18,-22
2020-03-19,-22
2020-03-20,-24
2020-03-21,-13
2020-03-22,8
2020-03-23,-2
2020-03-24,-13
2020-03-25,-24
2020-03-26,-25
2020-03-27,-24
2020-03-28,-8
2020-03-29,5
2020-03-30,-13
2020-03-31,-13
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,23
2020-04-05,21
2020-04-06,-11
2020-04-07,-9
2020-04-08,0
2020-04-09,1
2020-04-10,-2
2020-04-11,14
2020-04-12,5
2020-04-13,-5
2020-04-14,-12
2020-04-15,-16
2020-04-16,-4
2020-04-17,-2
2020-04-18,2
2020-04-19,-17
2020-04-20,-10
2020-04-21,-10
2020-04-22,-9
2020-04-23,2
2020-04-24,-1
2020-04-25,11
2020-04-26,40
2020-04-27,18
2020-04-28,23
2020-04-29,21
2020-04-30,28
2020-05-01,23
2020-05-02,13
2020-05-03,43
2020-05-04,20
2020-05-05,30
2020-05-06,13
2020-05-07,18
2020-05-08,12
2020-05-09,5
2020-05-10,16
2020-05-11,24
2020-05-12,37
2020-05-13,36
2020-05-14,35
2020-05-15,-6
2020-05-16,-4
2020-05-17,29
2020-05-18,41
2020-05-19,45
2020-05-20,32
2020-05-21,30
2020-05-22,19
2020-05-23,43
2020-05-24,44
2020-05-25,33
2020-05-26,37
2020-05-27,44
2020-05-28,32
2020-05-29,20
2020-05-30,25
2020-05-31,57
2020-06-01,49
2020-06-02,30
