dates,incrementalcount_medicaltest_conditioncovid_19
2020-11-12,644
2020-11-13,1030
2020-11-14,820
2020-11-15,814
2020-11-16,1818
2020-11-17,1762
2020-11-18,1643
2020-11-19,1390
2020-11-20,3625
2020-11-21,1681
2020-11-22,1305
2020-11-23,3011
2020-11-24,4335
2020-11-25,3011
2020-11-26,4176
2020-11-27,18031
2020-11-28,11929
2020-11-29,9513
2020-11-30,10308
2020-12-01,12116
2020-12-02,12015
2020-12-03,16530
2020-12-04,19680
2020-12-05,20240
2020-12-06,14019
2020-12-07,23341
2020-12-08,27488
2020-12-09,24024
2020-12-10,21470
2020-12-11,20633
2020-12-12,17529
2020-12-13,14987
2020-12-14,8574
2020-12-15,10949
2020-12-16,12711
2020-12-17,10559
2020-12-18,9070
2020-12-19,11191
2020-12-20,8416
2020-12-21,5961
2020-12-22,12357
2020-12-23,4134
2020-12-24,11800
2020-12-25,8863
2020-12-26,14227
2020-12-27,14646
2020-12-28,8894
2020-12-29,14035
2021-01-01,17764
2021-01-02,11152
2021-01-03,5807
2021-01-04,13621
2021-01-05,11581
2021-01-06,16377
2021-01-07,12200
2021-01-08,14225
2021-01-09,13773
2021-01-10,22993
2021-01-11,14216
2021-01-12,15849
2021-01-13,16975
2021-01-14,15899
2021-01-15,16854
2021-01-16,18487
2021-01-17,15342
2021-01-18,9115
2021-01-19,17646
2021-01-20,13318
2021-01-21,12940
2021-01-24,12848
2021-01-25,7065
2021-01-26,12039
2021-01-27,12703
2021-01-28,15202
2021-01-29,12885
2021-01-30,14495
2021-01-31,11202
2021-02-01,5433
2021-02-02,9415
2021-02-03,15897
2021-02-04,16960
2021-02-05,14283
2021-02-06,20853
2021-02-07,14978
2021-02-08,12252
2021-02-09,18871
2021-02-10,25245
2021-02-11,57833
2021-02-12,30468
2021-02-13,30287
2021-02-14,38450
2021-02-15,28851
2021-02-16,37530
2021-02-17,38409
2021-02-18,40217
2021-02-19,47110
2021-02-20,43667
2021-02-21,44018
2021-02-22,36903
2021-02-23,42920
2021-02-24,26058
2021-02-25,16777
2021-02-26,9927
2021-02-27,15155
2021-02-28,9958
2021-03-01,20554
2021-03-02,13108
2021-03-03,17529
2021-03-04,19507
2021-03-05,13206
2021-03-06,24803
2021-03-07,21626
2021-03-08,13269
2021-03-09,6465
2021-03-10,11170
2021-03-11,21585
2021-03-12,19341
2021-03-13,19318
2021-03-14,17894
2021-03-15,9410
2021-03-16,11185
2021-03-17,16800
2021-03-18,17044
2021-03-19,7438
2021-03-20,15293
2021-03-21,19569
2021-03-24,12605
2021-03-25,13456
2021-03-26,14936
2021-03-27,17000
2021-03-28,13057
2021-03-29,13614
2021-03-30,14218
2021-03-31,10652
2021-04-01,20489
2021-04-02,11876
2021-04-03,17537
2021-04-04,12235
2021-04-05,9804
2021-04-06,13424
2021-04-07,17644
2021-04-08,11643
2021-04-09,12787
2021-04-10,18705
2021-04-11,57220
2021-04-12,33591
2021-04-13,13100
2021-04-19,12463
2021-04-20,10431
2021-04-21,15442
2021-04-22,14434
2021-04-23,10109
2021-04-24,13694
2021-04-25,13058
2021-04-26,8644
2021-04-27,10573
2021-04-28,12715
2021-04-29,11145
2021-04-30,11069
2021-05-01,13011
2021-05-02,8522
2021-05-03,7832
2021-05-04,8448
2021-05-05,9477
2021-05-06,9253
2021-05-07,8485
2021-05-08,9908
2021-05-09,7421
2021-05-10,5250
2021-05-11,7594
2021-05-12,7500
2021-05-13,7703
2021-05-14,7419
2021-05-15,6829
2021-05-16,4764
2021-05-17,5918
2021-05-18,7791
2021-05-19,9023
2021-05-20,8133
2021-05-21,6885
2021-05-22,9015
2021-05-23,7788
2021-05-24,5849
2021-05-25,8016
2021-05-26,7881
2021-05-27,6237
2021-05-28,7339
2021-05-29,8612
2021-05-30,7837
2021-05-31,5989
2021-06-01,8618
2021-06-02,7102
2021-06-03,9401
2021-06-04,11032
2021-06-05,10772
2021-06-06,7501
2021-06-07,6248
2021-06-08,9631
2021-06-09,8500
2021-06-10,9596
2021-06-11,10653
2021-06-12,11521
2021-06-13,10963
2021-06-14,10790
2021-06-15,11557
2021-06-16,13673
2021-06-17,11540
2021-06-18,11758
2021-06-19,12865
2021-06-20,10600
2021-06-21,11273
2021-06-22,11765
2021-06-23,11681
2021-06-24,13162
2021-06-25,13522
2021-06-26,11903
2021-06-27,10439
2021-06-30,22525
2021-07-01,8973
2021-07-02,9485
2021-07-03,9877
2021-07-04,8834
2021-07-05,8699
2021-07-06,9591
2021-07-07,9666
2021-07-08,8906
2021-07-09,12539
2021-07-10,10475
2021-07-11,10469
2021-08-28,8220
2021-08-29,6213
2021-08-30,4373
2021-08-31,5817
2021-09-25,10533
2021-09-26,8033
2021-09-27,7456
2021-09-28,10395
2021-09-29,9864
2021-09-30,11384
2021-10-06,9102
2021-10-07,9900
2021-10-08,9837
2021-10-09,9641
2021-10-10,6316
2021-10-11,6313
2021-10-12,8904
2021-10-13,9782
2021-10-14,9682
2021-10-15,9967
2021-10-19,10085
2021-10-20,10020
2021-10-21,9432
2021-10-22,9221
2021-10-25,5304
2021-10-26,7002
2021-10-27,9347
2021-10-28,9221
2021-10-29,8619
2021-11-02,8068
2021-11-03,8387
2021-11-04,8014
2021-11-05,8124
2021-11-10,8072
2021-11-11,7042
2021-11-12,7215
2021-11-16,6762
2021-11-19,6899
2021-11-24,6298
2021-11-25,7033
2021-11-30,6382
2021-12-01,5901
2021-12-02,6193
2021-12-03,1777881
2021-12-11,8303
2021-12-14,8680
2021-12-15,7970
2021-12-16,9102
2021-12-17,8650
2021-12-18,8696
2021-12-19,4518
2021-12-20,3804
2021-12-21,8259
2021-12-24,7131
2021-12-25,6329
2021-12-26,4409
2021-12-27,3953
2021-12-30,4575
2021-12-31,5895
2022-01-22,23894
2022-01-31,9499
2022-02-03,4026
2022-02-04,6082
2022-02-22,10836
2022-02-25,8566
2022-02-26,8273
2022-03-03,8178
2022-03-04,6849
2022-03-05,6650
2022-03-06,4878
2022-03-07,4870
2022-03-08,7008
2022-03-14,4017
2022-03-29,4118
