dates,incrementalcount_vaccine_covid_19_administered
2021-02-26,1814
2021-02-27,1882
2021-03-10,9470
2021-03-11,17819
2021-03-12,19224
2021-03-13,16528
2021-03-14,15983
2021-03-15,18294
2021-03-16,8155
2021-03-17,13187
2021-03-18,31899
2021-03-19,18434
2021-03-20,14152
2021-03-21,5157
2021-03-24,33535
2021-03-30,11039
2021-03-31,10258
2021-04-01,10896
2021-04-02,12428
2021-04-03,13068
2021-04-04,39615
2021-04-05,38009
2021-04-06,52564
2021-04-09,29307
2021-04-28,73541
2021-04-29,58091
2021-04-30,69957
2021-05-01,87919
2021-05-02,102054
2021-05-03,133930
2021-05-04,128975
2021-05-05,94937
2021-05-06,189916
2021-05-07,140503
2021-05-08,67770
2021-05-09,58753
2021-05-10,57733
2021-05-11,38755
2021-05-12,37365
2021-05-13,25619
2021-05-14,25219
2021-05-15,13489
2021-05-16,10747
2021-05-17,21942
2021-05-18,24312
2021-05-19,27111
2021-05-20,27232
2021-05-21,33377
2021-05-22,24685
2021-05-23,23601
2021-05-24,59451
2021-05-25,65969
2021-05-26,57901
2021-05-27,84688
2021-05-28,154668
2021-05-31,81137
2021-06-01,17767
2021-06-02,51336
2021-06-03,71458
2021-06-04,52482
2021-06-05,22761
2021-06-06,16796
2021-06-07,39093
2021-06-08,44428
2021-06-11,20101
2021-06-12,5923
2021-06-13,3794
2021-06-14,14499
2021-06-15,13017
2021-06-18,11411
2021-06-23,12069
2021-06-28,37260
2021-07-01,20796
2021-07-02,21769
2021-07-07,13727
2021-07-08,8605
2021-07-15,10349
2021-07-18,4664
2021-07-19,19831
2021-07-20,21716
2021-07-21,26338
2021-07-22,25907
2021-07-23,22799
2021-07-26,22510
2021-07-27,20221
2021-07-28,16088
2021-08-02,9628
2021-08-03,1525
2021-08-04,12476
2021-08-05,6599
2021-08-06,6175
2021-08-07,1370
2021-08-08,1136
2021-08-09,5989
2021-08-10,4634
2021-08-11,6405
2021-08-12,6725
2021-08-13,8204
2021-08-14,2829
2021-08-15,420
2021-08-16,4554
2021-08-19,6275
2021-08-20,16995
2021-08-21,2744
2021-08-22,1954
2021-08-23,9003
2021-08-24,7000
2021-08-25,7253
2021-08-26,5264
2021-08-29,1064
2021-08-30,6515
2021-08-31,5760
2021-09-01,3853
2021-09-02,3394
2021-09-03,3194
2021-09-04,1763
2021-09-05,708
2021-09-06,2507
2021-09-07,3074
2021-09-08,2916
2021-09-09,1149
2021-09-14,2111
2021-09-15,1645
2021-09-16,1343
2021-09-17,1986
2021-09-20,1415
2021-09-21,1123
2021-09-22,1200
2021-09-23,1020
2021-09-24,1166
2021-09-27,1278
2021-09-28,1029
2021-09-29,1075
2021-09-30,1093
2021-10-01,643
2021-10-02,482
2021-10-03,93
2021-10-04,923
2021-10-05,705
2021-10-06,711
2021-10-07,546
2021-10-11,548
2021-10-12,602
2021-10-13,787
2021-10-14,588
2021-10-15,526
2021-10-18,477
2021-10-19,472
2021-10-20,410
2021-11-06,154
2021-11-11,602
2021-11-12,1460
2021-11-15,776
2021-11-16,780
2021-11-19,633
2021-11-22,617
2021-11-23,660
2021-11-24,837
2021-11-25,798
2021-11-28,276
2021-11-29,901
2021-12-02,932
2021-12-03,739
2021-12-04,488
2021-12-05,245
2021-12-06,843
2021-12-09,366
2021-12-12,295
2021-12-13,125
2021-12-14,772
2021-12-15,827202
2021-12-23,7304
2021-12-24,9286
2021-12-25,8762
2021-12-28,6639
2021-12-29,5429
2022-01-01,5738
2022-01-02,1781
2022-01-05,3517
2022-01-06,3867
2022-01-07,4865
2022-01-08,4842
2022-01-09,2108
2022-01-10,929
2022-01-11,4617
2022-01-12,5838
2022-01-13,6890
2022-01-14,2394
2022-01-17,1530
2022-01-18,7169
2022-01-19,4853
2022-01-20,4514
2022-01-21,5053
2022-01-22,4522
2022-01-23,1690
2022-01-24,690
2022-01-25,3641
2022-01-26,2633
2022-01-27,2680
2022-01-28,2175
2022-01-29,2104
2022-01-30,396
2022-01-31,260
2022-02-01,1253
2022-02-10,1265
2022-02-11,1573
2022-02-14,213
2022-02-15,1175
2022-02-16,673
2022-02-25,766
2022-02-26,995
2022-03-03,678
2022-03-04,640
2022-03-08,605
2022-03-11,532
2022-03-12,344
2022-03-16,603
2022-03-24,392
2022-03-25,358
2022-03-26,319
2022-04-06,288
2022-04-13,324
2022-04-14,382
2022-04-22,940
2022-04-29,1100
