dates,cumulativecount_vaccine_covid_19_administered
2020-12-28,447
2020-12-29,1077
2020-12-30,1722
2020-12-31,2339
2021-01-01,2603
2021-01-02,3149
2021-01-03,3869
2021-01-04,10327
2021-01-05,16631
2021-01-06,20616
2021-01-07,26445
2021-01-08,35272
2021-01-09,40427
2021-01-10,44645
2021-01-11,50045
2021-01-12,56475
2021-01-13,64932
2021-01-14,70960
2021-01-15,75412
2021-01-16,80391
2021-01-18,85898
2021-01-19,94454
2021-01-20,109831
2021-01-21,125928
2021-01-22,143877
2021-01-23,160101
2021-01-25,179951
2021-01-26,197755
2021-01-27,216040
2021-01-28,234285
2021-01-29,253363
2021-01-30,271287
2021-02-01,293817
2021-02-02,315628
2021-02-03,338122
2021-02-04,359723
2021-02-05,380136
2021-02-06,397857
2021-02-08,417565
2021-02-09,437872
2021-02-10,459535
2021-02-11,482416
2021-02-12,506038
2021-02-13,526369
2021-02-15,554745
2021-02-16,575766
2021-02-17,603667
2021-02-18,634037
2021-02-19,664347
2021-02-20,693436
2021-02-21,697245
2021-02-22,730410
2021-02-23,762624
2021-02-24,794347
2021-02-25,826370
2021-02-26,857306
2021-02-27,885821
2021-03-01,921189
2021-03-02,957139
2021-03-03,991409
2021-03-04,1024711
2021-03-05,1059304
2021-03-06,1091749
2021-03-08,1126060
2021-03-09,1158386
2021-03-10,1190723
2021-03-11,1222393
2021-03-12,1254087
2021-03-13,1283472
2021-03-15,1285437
2021-03-16,1316554
2021-03-17,1345735
2021-03-18,1375828
2021-03-19,1407064
2021-03-20,1436491
2021-03-22,1469020
2021-03-23,1503487
2021-03-24,1536957
2021-03-25,1537104
2021-03-26,1572726
2021-03-27,1604238
2021-03-29,1635676
2021-03-30,1668956
2021-03-31,1699807
2021-04-01,1739051
2021-04-02,1777502
2021-04-03,1830362
2021-04-05,1886370
2021-04-06,1946339
2021-04-07,2003644
2021-04-08,2058750
2021-04-09,2114222
2021-04-10,2169353
2021-04-12,2225878
2021-04-13,2280934
2021-04-14,2334557
2021-04-15,2387148
2021-04-16,2440210
2021-04-17,2491857
2021-04-19,2546154
2021-04-20,2600998
2021-04-21,2652448
2021-04-22,2708780
2021-04-23,2765367
2021-04-24,2821625
2021-04-26,2883199
2021-04-27,2945058
2021-04-28,3009488
2021-04-29,3075698
2021-04-30,3097693
2021-05-01,3115339
2021-05-03,3136791
2021-05-04,3201212
2021-05-05,3309765
2021-05-06,3424441
2021-05-07,3535148
2021-05-08,3647616
2021-05-10,3760640
2021-05-11,3868356
2021-05-12,3973336
2021-05-13,4079168
2021-05-14,4185347
2021-05-15,4292541
2021-05-17,4405618
2021-05-18,4513979
2021-05-19,4615746
2021-05-20,4716739
2021-05-21,4814981
2021-05-22,4913334
2021-05-24,5012666
2021-05-25,5107830
2021-05-26,5206825
2021-05-27,5305355
2021-05-28,5402105
2021-05-29,5498042
2021-05-31,5597624
2021-06-01,5691818
2021-06-02,5791280
2021-06-03,5888281
2021-06-04,5986480
2021-06-05,6084963
2021-06-06,6156375
2021-06-07,6258951
2021-06-08,6361417
2021-06-09,6463465
2021-06-10,6564056
2021-06-11,6665626
2021-06-12,6770033
2021-06-13,6835783
2021-06-14,6938959
2021-06-15,7041432
2021-06-16,7142822
2021-06-17,7244517
2021-06-18,7345346
2021-06-19,7446861
2021-06-20,7508584
2021-06-21,7510968
2021-06-22,7616421
2021-06-23,7722093
2021-06-24,7822697
2021-06-25,7925253
2021-06-26,8028343
2021-06-27,8098959
2021-06-28,8202338
2021-06-29,8299173
2021-06-30,8391535
2021-07-01,8475823
2021-07-02,8559280
2021-07-03,8641748
2021-07-04,8710475
2021-07-05,8802118
2021-07-06,8884422
2021-07-07,8966023
2021-07-08,9050766
2021-07-09,9138465
2021-07-10,9228699
2021-07-11,9233521
2021-07-12,9325449
2021-07-13,9409245
2021-07-14,9485402
2021-07-15,9560592
2021-07-16,9637701
2021-07-17,9717834
2021-07-18,9723233
2021-07-19,9807851
2021-07-20,9880514
2021-07-21,9950017
2021-07-22,10025958
2021-07-23,10093195
2021-07-24,10160738
2021-07-25,10162629
2021-07-26,10237691
2021-07-27,10304614
2021-07-28,10362660
2021-07-29,10417610
2021-07-30,10475917
2021-07-31,10536457
2021-08-01,10538744
2021-08-02,10588397
2021-08-03,10634825
2021-08-04,10676924
2021-08-05,10718787
2021-08-06,10761438
2021-08-07,10806193
2021-08-08,10807733
2021-08-09,10843911
2021-08-10,10875211
2021-08-11,10906296
2021-08-12,10936531
2021-08-13,10965338
2021-08-14,10988409
2021-08-15,10988838
2021-08-16,11018447
2021-08-17,11047575
2021-08-18,11076656
2021-08-19,11101460
2021-08-20,11128403
2021-08-21,11153817
2021-08-22,11154395
