dates,covid19mobilitytrend_localbusiness
2020-02-15,-2
2020-02-16,7
2020-02-17,8
2020-02-18,1
2020-02-19,5
2020-02-20,8
2020-02-21,-4
2020-02-22,-5
2020-02-23,7
2020-02-24,5
2020-02-25,1
2020-02-26,2
2020-02-27,3
2020-02-28,0
2020-02-29,2
2020-03-01,22
2020-03-02,11
2020-03-03,-4
2020-03-04,-3
2020-03-05,0
2020-03-06,-2
2020-03-07,-4
2020-03-08,-4
2020-03-09,-10
2020-03-10,-6
2020-03-11,-6
2020-03-12,-12
2020-03-13,-25
2020-03-14,-54
2020-03-15,-69
2020-03-16,-53
2020-03-17,-54
2020-03-18,-64
2020-03-19,-65
2020-03-20,-67
2020-03-21,-72
2020-03-22,-72
2020-03-23,-77
2020-03-24,-76
2020-03-25,-86
2020-03-26,-78
2020-03-27,-79
2020-03-28,-80
2020-03-29,-80
2020-03-30,-66
2020-03-31,-71
2020-04-01,-73
2020-04-02,-72
2020-04-03,-78
2020-04-04,-84
2020-04-05,-85
2020-04-06,-73
2020-04-07,-75
2020-04-08,-72
2020-04-09,-71
2020-04-10,-72
2020-04-11,-75
2020-04-12,-74
2020-04-13,-64
2020-04-14,-68
2020-04-15,-68
2020-04-16,-68
2020-04-17,-75
2020-04-18,-78
2020-04-19,-85
2020-04-20,-82
2020-04-21,-75
2020-04-22,-74
2020-04-23,-72
2020-04-24,-72
2020-04-25,-74
2020-04-26,-73
2020-04-27,-63
2020-04-28,-65
2020-04-29,-64
2020-04-30,-60
2020-05-01,-76
2020-05-02,-72
2020-05-03,-71
2020-05-04,-43
2020-05-05,-46
2020-05-06,-47
2020-05-07,-48
2020-05-08,-49
2020-05-09,-54
2020-05-10,-52
2020-05-11,-28
2020-05-12,-32
2020-05-13,-34
2020-05-14,-32
2020-05-15,-38
2020-05-16,-44
2020-05-17,-52
2020-05-18,-26
2020-05-19,-30
2020-05-20,-28
2020-05-21,-32
2020-05-22,-34
2020-05-23,-38
2020-05-24,-46
2020-05-25,-13
2020-05-26,-29
2020-05-27,-24
2020-05-28,-21
2020-05-29,-21
2020-05-30,-22
2020-05-31,-30
2020-06-01,-15
2020-06-02,-16
2020-06-03,-16
2020-06-04,-11
2020-06-05,-14
2020-06-06,-21
2020-06-07,-11
2020-06-08,-5
2020-06-09,-15
2020-06-10,-12
2020-06-11,-8
2020-06-12,-12
2020-06-13,-16
2020-06-14,-15
