dates,incrementalcount_vaccine_covid_19_administered
2020-12-29,630
2020-12-30,645
2020-12-31,617
2021-01-01,264
2021-01-02,546
2021-01-03,720
2021-01-04,6458
2021-01-05,6304
2021-01-06,3985
2021-01-07,5829
2021-01-08,8827
2021-01-09,5155
2021-01-10,4218
2021-01-11,5400
2021-01-12,6430
2021-01-13,8457
2021-01-14,6028
2021-01-15,4452
2021-01-16,4979
2021-01-19,8556
2021-01-20,15377
2021-01-21,16097
2021-01-22,17949
2021-01-23,16224
2021-01-26,17804
2021-01-27,18285
2021-01-28,18245
2021-01-29,19078
2021-01-30,17924
2021-02-02,21811
2021-02-03,22494
2021-02-04,21601
2021-02-05,20413
2021-02-06,17721
2021-02-09,20307
2021-02-10,21663
2021-02-11,22881
2021-02-12,23622
2021-02-13,20331
2021-02-16,21021
2021-02-17,27901
2021-02-18,30370
2021-02-19,30310
2021-02-20,29089
2021-02-21,3809
2021-02-22,33165
2021-02-23,32214
2021-02-24,31723
2021-02-25,32023
2021-02-26,30936
2021-02-27,28515
2021-03-02,35950
2021-03-03,34270
2021-03-04,33302
2021-03-05,34593
2021-03-06,32445
2021-03-09,32326
2021-03-10,32337
2021-03-11,31670
2021-03-12,31694
2021-03-13,29385
2021-03-16,31117
2021-03-17,29181
2021-03-18,30093
2021-03-19,31236
2021-03-20,29427
2021-03-23,34467
2021-03-24,33470
2021-03-25,147
2021-03-26,35622
2021-03-27,31512
2021-03-30,33280
2021-03-31,30851
2021-04-01,39244
2021-04-02,38451
2021-04-03,52860
2021-04-06,59969
2021-04-07,57305
2021-04-08,55106
2021-04-09,55472
2021-04-10,55131
2021-04-13,55056
2021-04-14,53623
2021-04-15,52591
2021-04-16,53062
2021-04-17,51647
2021-04-20,54844
2021-04-21,51450
2021-04-22,56332
2021-04-23,56587
2021-04-24,56258
2021-04-27,61859
2021-04-28,64430
2021-04-29,66210
2021-04-30,21995
2021-05-01,17646
2021-05-04,64421
2021-05-05,108553
2021-05-06,114676
2021-05-07,110707
