dates,covid19mobilitytrend_transporthub
2020-02-15,-3
2020-02-16,8
2020-02-17,10
2020-02-18,-27
2020-02-19,8
2020-02-20,4
2020-02-21,1
2020-02-22,-6
2020-02-23,6
2020-02-24,8
2020-02-25,5
2020-02-26,5
2020-02-27,7
2020-02-28,8
2020-02-29,1
2020-03-01,-1
2020-03-02,-14
2020-03-03,5
2020-03-04,0
2020-03-05,4
2020-03-06,-1
2020-03-07,-6
2020-03-08,-7
2020-03-09,-10
2020-03-10,-5
2020-03-11,-13
2020-03-12,-17
2020-03-13,-26
2020-03-14,-35
2020-03-15,-48
2020-03-16,-51
2020-03-17,-52
2020-03-18,-59
2020-03-19,-60
2020-03-20,-61
2020-03-21,-61
2020-03-22,-63
2020-03-23,-74
2020-03-24,-73
2020-03-25,-86
2020-03-26,-76
2020-03-27,-77
2020-03-28,-74
2020-03-29,-76
2020-03-30,-68
2020-03-31,-70
2020-04-01,-72
2020-04-02,-70
2020-04-03,-73
2020-04-04,-78
2020-04-05,-80
2020-04-06,-72
2020-04-07,-72
2020-04-08,-69
2020-04-09,-67
2020-04-10,-66
2020-04-11,-65
2020-04-12,-67
2020-04-13,-64
2020-04-14,-65
2020-04-15,-65
2020-04-16,-61
2020-04-17,-69
2020-04-18,-67
2020-04-19,-78
2020-04-20,-78
2020-04-21,-68
2020-04-22,-69
2020-04-23,-66
2020-04-24,-64
2020-04-25,-59
2020-04-26,-61
2020-04-27,-59
2020-04-28,-58
2020-04-29,-58
2020-04-30,-55
2020-05-01,-70
2020-05-02,-57
2020-05-03,-59
2020-05-04,-43
2020-05-05,-42
2020-05-06,-41
2020-05-07,-42
2020-05-08,-40
2020-05-09,-34
2020-05-10,-33
2020-05-11,-32
2020-05-12,-32
2020-05-13,-32
2020-05-14,-32
2020-05-15,-33
2020-05-16,-28
2020-05-17,-35
2020-05-18,-24
2020-05-19,-26
2020-05-20,-25
2020-05-21,-27
2020-05-22,-26
2020-05-23,-21
2020-05-24,-18
2020-05-25,-22
2020-05-26,-32
2020-05-27,-28
2020-05-28,-26
2020-05-29,-23
2020-05-30,-15
2020-05-31,-17
2020-06-01,-19
2020-06-02,-17
2020-06-03,-18
2020-06-04,-12
2020-06-05,-11
2020-06-06,-13
2020-06-07,-14
2020-06-08,-22
2020-06-09,-16
2020-06-10,-17
2020-06-11,-16
2020-06-12,-18
2020-06-13,-17
2020-06-14,-15
2020-06-15,-15
2020-06-16,-16
2020-06-17,-17
2020-06-18,-16
2020-06-19,-17
2020-06-20,-15
2020-06-21,-13
2020-06-22,-21
2020-06-23,-17
2020-06-24,-17
2020-06-25,-13
2020-06-26,-12
2020-06-27,-10
2020-06-28,-9
2020-06-29,-10
2020-06-30,-11
2020-07-01,-9
2020-07-02,-7
2020-07-03,-7
2020-07-04,-6
2020-07-05,-2
2020-07-06,-5
2020-07-07,-7
2020-07-08,-7
2020-07-09,-4
2020-07-10,-10
2020-07-11,-6
2020-07-12,0
2020-07-13,-7
2020-07-14,-10
2020-07-15,-8
2020-07-16,-5
2020-07-17,-6
2020-07-18,-3
2020-07-19,6
2020-07-20,-3
