dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-03,570
2020-03-12,2180
2020-03-13,2700
2020-03-14,3400
2020-03-15,4000
2020-03-16,4320
2020-03-18,6000
2020-03-20,7172
2020-03-21,7830
2020-03-22,8006
2020-03-23,8644
2020-03-24,9071
2020-03-25,10495
2020-03-27,13477
2020-03-28,14363
2020-03-29,15151
2020-03-30,15961
2020-03-31,16732
2020-04-01,17350
2020-04-02,18844
2020-04-03,22437
2020-04-04,23333
2020-04-05,25453
2020-04-06,26193
2020-04-07,28584
2020-04-08,32528
2020-04-09,33634
2020-04-10,35432
2020-04-11,37344
2020-04-12,42261
2020-04-13,43431
2020-04-15,47389
2020-04-16,49390
2020-04-17,51645
2020-04-18,53290
2020-04-20,54344
2020-04-21,55666
2020-04-22,56992
2020-04-23,59241
2020-04-24,61407
2020-04-25,63087
2020-04-26,64608
2020-04-27,66094
2020-04-28,69833
2020-04-29,72130
2020-04-30,75170
2020-05-01,77251
2020-05-02,78207
2020-05-03,79332
2020-05-04,80951
2020-05-05,83750
2020-05-06,87052
2020-05-07,90043
2020-05-08,94291
2020-05-09,97384
2020-05-10,98877
2020-05-11,99363
2020-05-12,106054
2020-05-13,112042
2020-05-14,116233
2020-05-15,120015
2020-05-16,126283
2020-05-17,128525
2020-05-18,131684
2020-05-19,136001
2020-05-20,139445
2020-05-21,144078
2020-05-22,147958
2020-05-23,152998
2020-05-24,153963
2020-05-25,155037
2020-05-26,160991
2020-05-27,166245
2020-05-28,170467
2020-05-29,174844
2020-05-30,178316
2020-05-31,180518
2020-06-01,182423
2020-06-02,185590
2020-06-04,193929
2020-06-08,229519
2020-06-09,231759
2020-06-11,237276
2020-06-12,243867
2020-06-13,247452
2020-06-14,250923
2020-06-15,254854
2020-06-16,259736
2020-06-17,264930
2020-06-18,270338
2020-06-19,274711
2020-06-20,278895
2020-06-21,283146
2020-06-22,285989
2020-06-23,291187
2020-06-25,291840
2020-06-26,295851
2020-06-27,301144
2020-06-28,305137
2020-06-29,308392
2020-06-30,312775
2020-07-01,315982
2020-07-02,320427
2020-07-03,325451
2020-07-04,331703
2020-07-05,337154
2020-07-06,340328
2020-07-07,349084
2020-07-08,355190
2020-07-09,358725
2020-07-10,363412
2020-07-11,371167
2020-07-12,373932
2020-07-13,382452
2020-07-14,386307
2020-07-15,391773
