dates,cumulativecount_vaccine_covid_19_administered
2021-05-09,18555
2021-05-29,104070
2021-06-07,196234
2021-06-10,221380
2021-06-16,235855
2021-06-20,251385
2021-06-27,268753
2021-07-12,297405
2021-07-27,311483
2021-09-12,322934
2021-10-11,460159
2021-10-28,534590
2021-11-01,547019
2022-01-17,695355
2022-01-20,713432
2022-01-26,732786
2022-01-31,744060
2022-02-07,758480
2022-02-13,768104
2022-02-17,772574
2022-03-06,784792
2022-03-16,807502
2022-04-06,814569
2022-04-19,821853
2022-05-11,828687
2022-05-21,836455
2022-05-25,838621
2022-06-07,859241
2022-06-19,864544
2022-07-04,874886
2022-08-02,880609
2022-08-31,898257
2022-09-28,1065395
2022-10-20,1139242
2022-10-30,1145868
2022-11-08,1149321
2022-12-18,1238962
2023-01-03,1242982
2023-02-23,1255304
2023-02-28,1256288
2023-03-19,1258021
2023-04-04,1275258
