dates,covid19mobilitytrend_park
2020-02-15,-1
2020-02-16,-2
2020-02-17,2
2020-02-18,1
2020-02-19,-3
2020-02-20,4
2020-02-21,2
2020-02-22,1
2020-02-23,1
2020-02-24,1
2020-02-25,2
2020-02-26,1
2020-02-27,4
2020-02-28,3
2020-02-29,2
2020-03-01,-5
2020-03-02,2
2020-03-03,1
2020-03-04,5
2020-03-05,4
2020-03-06,5
2020-03-07,1
2020-03-08,-1
2020-03-09,-1
2020-03-10,1
2020-03-11,1
2020-03-12,-1
2020-03-13,-1
2020-03-14,0
2020-03-15,-1
2020-03-16,-4
2020-03-17,-1
2020-03-18,-2
2020-03-19,-2
2020-03-20,-4
2020-03-21,-3
2020-03-22,-6
2020-03-23,-6
2020-03-24,-8
2020-03-25,-7
2020-03-26,-9
2020-03-27,-13
2020-03-28,-8
2020-03-29,-9
2020-03-30,-8
2020-03-31,-7
2020-04-01,-10
2020-04-02,-9
2020-04-03,-11
2020-04-04,-5
2020-04-05,-6
2020-04-06,-7
2020-04-07,-3
2020-04-08,-8
2020-04-09,-7
2020-04-10,-15
2020-04-11,-8
2020-04-12,-11
2020-04-13,-8
2020-04-14,-8
2020-04-15,-9
2020-04-16,-10
2020-04-17,-10
2020-04-18,-8
2020-04-19,-9
2020-04-20,-9
2020-04-21,-12
2020-04-22,-9
2020-04-23,-13
2020-04-24,-29
2020-04-25,-18
2020-04-26,-18
2020-04-27,-19
2020-04-28,-13
2020-04-29,-13
2020-04-30,-16
2020-05-01,-20
2020-05-02,-17
2020-05-03,-20
2020-05-04,-17
2020-05-05,-14
2020-05-06,-12
2020-05-07,-14
2020-05-08,-11
2020-05-09,-8
2020-05-10,-11
2020-05-11,-8
2020-05-12,-7
2020-05-13,-9
2020-05-14,-8
2020-05-15,-5
2020-05-16,-2
2020-05-17,-11
2020-05-18,-6
2020-05-19,-8
2020-05-20,-6
2020-05-21,-6
2020-05-22,-3
2020-05-23,-4
2020-05-24,-13
2020-05-25,-17
2020-05-26,-16
2020-05-27,-20
2020-05-28,-22
2020-05-29,-20
2020-05-30,-15
2020-05-31,-16
2020-06-01,-11
2020-06-02,-15
2020-06-03,-16
2020-06-04,-16
2020-06-05,-15
2020-06-06,-10
2020-06-07,-12
2020-06-08,-14
2020-06-09,-11
2020-06-10,-12
2020-06-11,-11
2020-06-12,-14
2020-06-13,-4
2020-06-14,-10
2020-06-15,-6
2020-06-16,-8
2020-06-17,-7
2020-06-18,-11
2020-06-19,-13
2020-06-20,-6
2020-06-21,-11
2020-06-22,-3
2020-06-23,-5
2020-06-24,-8
2020-06-25,-4
2020-06-26,-9
2020-06-27,-6
2020-06-28,-8
2020-06-29,-8
2020-06-30,-6
2020-07-01,-7
2020-07-02,-8
2020-07-03,-8
2020-07-04,-3
2020-07-05,1
2020-07-06,-3
2020-07-07,-3
2020-07-08,-4
2020-07-09,-1
2020-07-10,-1
2020-07-11,1
2020-07-12,-1
2020-07-13,1
2020-07-14,-1
2020-07-15,-4
2020-07-16,1
2020-07-17,-1
2020-07-18,4
2020-07-19,4
2020-07-20,4
2020-07-21,-5
2020-07-22,-5
2020-07-23,5
2020-07-24,3
2020-07-25,12
2020-07-26,4
2020-07-27,13
2020-07-28,17
2020-07-29,10
2020-07-30,-6
2020-07-31,13
2020-08-01,17
2020-08-02,14
2020-08-03,17
2020-08-04,17
2020-08-05,7
2020-08-06,4
2020-08-07,9
2020-08-08,10
2020-08-09,5
2020-08-10,7
2020-08-11,10
2020-08-12,9
2020-08-13,10
2020-08-14,11
2020-08-15,13
2020-08-16,11
2020-09-11,46
2020-09-12,12
2020-09-13,42
2020-09-14,45
2020-09-15,51
2020-09-16,44
2020-09-17,37
2020-09-18,31
2020-09-19,7
2020-09-20,37
2020-09-21,39
2020-09-22,40
2020-09-23,32
2020-09-24,31
2020-09-25,25
2020-09-26,3
2020-09-27,31
2020-09-28,40
2020-09-29,37
2020-09-30,26
2020-10-01,28
2020-10-02,23
2020-10-03,-3
2020-10-04,32
2020-10-05,34
2020-10-06,32
2020-10-07,28
2020-10-08,28
2020-10-09,19
2020-10-10,-3
2020-10-11,31
2020-10-12,31
2020-10-13,32
2020-10-14,24
2020-10-15,32
2020-10-16,25
2020-10-17,2
2020-10-18,32
2020-10-19,38
2020-10-20,35
2020-10-21,30
2020-10-22,38
2020-10-23,33
2020-10-24,7
2020-10-25,41
2020-10-26,45
2020-10-27,43
2020-10-28,36
2020-10-29,40
2020-10-30,26
2020-10-31,0
2020-11-01,32
2020-11-02,39
2020-11-03,33
2020-11-04,33
2020-11-05,37
2020-11-06,30
2020-11-07,1
2020-11-08,29
2020-11-09,34
2020-11-10,37
2020-11-11,36
2020-11-12,36
2020-11-13,23
2020-11-14,3
2020-11-15,38
2020-11-16,35
2020-11-17,37
2020-11-18,30
2020-11-19,39
2020-11-20,28
2020-11-21,7
2020-11-22,36
2020-11-23,37
2020-11-24,40
2020-11-25,33
2020-11-26,38
2020-11-27,30
2020-11-28,7
2020-11-29,42
2020-11-30,41
2020-12-01,39
2020-12-02,41
2020-12-03,43
