dates,covid19mobilitytrend_localbusiness
2020-02-15,3
2020-02-16,4
2020-02-17,6
2020-02-18,4
2020-02-19,2
2020-02-20,3
2020-02-21,0
2020-02-22,5
2020-02-23,7
2020-02-24,7
2020-02-25,7
2020-02-26,5
2020-02-27,5
2020-02-28,4
2020-02-29,8
2020-03-01,1
2020-03-02,7
2020-03-03,3
2020-03-04,2
2020-03-05,4
2020-03-06,0
2020-03-07,1
2020-03-08,3
2020-03-09,2
2020-03-10,1
2020-03-11,-1
2020-03-12,-1
2020-03-13,-3
2020-03-14,-1
2020-03-15,1
2020-03-16,0
2020-03-17,-3
2020-03-18,-1
2020-03-19,-4
2020-03-20,-5
2020-03-21,-1
2020-03-22,-5
2020-03-23,-6
2020-03-24,-10
2020-03-25,-14
2020-03-26,-13
2020-03-27,-14
2020-03-28,-8
2020-03-29,-8
2020-03-30,-8
2020-03-31,-9
2020-04-01,-11
2020-04-02,-16
2020-04-03,-13
2020-04-04,-6
2020-04-05,-5
2020-04-06,-5
2020-04-07,-5
2020-04-08,-10
2020-04-09,-11
2020-04-10,-14
2020-04-11,-9
2020-04-12,-9
2020-04-13,-8
2020-04-14,-11
2020-04-15,-10
2020-04-16,-8
2020-04-17,-8
2020-04-18,-3
2020-04-19,1
2020-04-20,-2
2020-04-21,-3
2020-04-22,-3
2020-04-23,-4
2020-04-24,-21
2020-04-25,-17
2020-04-26,-15
2020-04-27,-15
2020-04-28,-10
2020-04-29,-10
2020-04-30,-16
2020-05-01,-12
2020-05-02,-15
2020-05-03,-14
2020-05-04,-14
2020-05-05,-12
2020-05-06,-9
2020-05-07,-11
2020-05-08,0
2020-05-09,-6
2020-05-10,-6
2020-05-11,-4
2020-05-12,-5
2020-05-13,-9
2020-05-14,-7
2020-05-15,8
2020-05-16,0
2020-05-17,-4
2020-05-18,-2
2020-05-19,-4
2020-05-20,-3
2020-05-21,-3
2020-05-22,14
2020-05-23,0
2020-05-24,-21
2020-05-25,-31
2020-05-26,-33
2020-05-27,-34
2020-05-28,-31
2020-05-29,-24
2020-05-30,-20
2020-05-31,-16
2020-06-01,-15
2020-06-02,-20
2020-06-03,-19
2020-06-04,-19
2020-06-05,-15
2020-06-06,-10
2020-06-07,-9
2020-06-08,-9
2020-06-09,-11
2020-06-10,-14
2020-06-11,-12
2020-06-12,-12
2020-06-13,-6
2020-06-14,-3
2020-06-15,-4
2020-06-16,-6
2020-06-17,-7
2020-06-18,-11
2020-06-19,-13
2020-06-20,-6
2020-06-21,-5
2020-06-22,-2
2020-06-23,-4
2020-06-24,-6
2020-06-25,-4
2020-06-26,-9
2020-06-27,-4
2020-06-28,-2
2020-06-29,-2
2020-06-30,-2
2020-07-01,-5
2020-07-02,-5
2020-07-03,-5
2020-07-04,-1
2020-07-05,3
2020-07-06,5
2020-07-07,5
2020-07-08,-2
2020-07-09,-1
2020-07-10,-1
2020-07-11,3
2020-07-12,7
2020-07-13,9
2020-07-14,6
2020-07-15,4
2020-07-16,8
2020-07-17,5
2020-07-18,12
2020-07-19,15
2020-07-20,15
2020-07-21,1
2020-07-22,3
2020-07-23,10
2020-07-24,12
2020-07-25,20
2020-07-26,19
2020-07-27,26
2020-07-28,26
2020-07-29,26
2020-07-30,9
2020-07-31,-3
2020-08-01,-16
2020-08-02,-11
2020-08-03,-9
2020-08-04,-7
2020-08-05,-5
2020-08-06,-7
2020-08-07,1
2020-08-08,7
2020-08-09,12
2020-08-10,15
2020-08-11,13
2020-08-12,11
2020-08-13,13
2020-08-14,11
2020-08-15,17
2020-08-16,19
2020-08-17,19
2020-08-18,16
2020-08-19,15
2020-08-20,10
2020-08-21,9
2020-08-22,16
2020-08-23,21
2020-08-24,20
2020-08-25,20
2020-08-26,17
2020-08-27,18
2020-08-28,10
2020-08-29,15
2020-08-30,20
2020-08-31,18
2020-09-01,14
2020-09-02,11
2020-09-03,17
2020-09-05,22
2020-09-06,27
2020-09-07,27
2020-09-08,27
2020-09-09,24
2020-09-10,28
2020-09-11,23
2020-09-12,25
2020-09-13,29
2020-09-14,29
2020-09-15,30
2020-09-16,27
2020-09-17,21
2020-09-18,17
2020-09-19,24
2020-09-20,27
2020-09-21,23
2020-09-22,25
2020-09-23,20
2020-09-24,18
2020-09-25,14
2020-09-26,18
2020-09-27,23
2020-09-28,25
2020-09-29,22
2020-09-30,18
2020-10-01,20
2020-10-02,17
2020-10-03,21
