dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,1
2020-03-20,0
2020-03-21,0
2020-03-22,1
2020-03-23,0
2020-03-24,1
2020-03-25,0
2020-03-26,1
2020-03-27,1
2020-03-28,4
2020-03-29,13
2020-03-30,2
2020-03-31,1
2020-04-01,7
2020-04-02,3
2020-04-03,3
2020-04-04,5
2020-04-05,4
2020-04-06,11
2020-04-07,11
2020-04-08,10
2020-04-09,10
2020-04-10,3
2020-04-11,4
2020-04-12,10
2020-04-13,4
2020-04-14,7
2020-04-15,8
2020-04-16,0
2020-04-17,1
2020-04-18,3
2020-04-19,5
2020-04-20,2
2020-04-21,4
2020-04-22,2
2020-04-23,2
2020-04-24,4
2020-04-25,6
2020-04-26,3
2020-04-27,1
2020-04-28,2
2020-04-29,1
2020-04-30,3
2020-05-01,3
2020-05-02,2
2020-05-03,1
2020-05-04,2
2020-05-05,1
2020-05-06,5
2020-05-07,2
2020-05-08,2
2020-05-09,0
2020-05-10,3
2020-05-11,0
2020-05-12,2
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-16,2
2020-05-17,0
2020-05-18,2
2020-05-19,0
2020-05-20,0
2020-05-21,1
2020-05-22,1
2020-05-23,2
2020-05-24,1
2020-05-25,1
2020-05-26,1
2020-05-27,1
2020-05-28,2
2020-05-29,0
2020-05-30,0
2020-05-31,0
2020-06-01,2
2020-06-02,1
2020-06-03,0
2020-06-04,1
2020-06-05,0
2020-06-06,2
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,2
2020-06-12,1
2020-06-13,0
2020-06-14,1
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,1
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,1
2020-06-24,0
2020-06-25,0
2020-06-26,2
2020-06-27,1
2020-06-28,1
2020-06-29,2
2020-06-30,1
2020-07-01,4
2020-07-02,3
2020-07-03,0
2020-07-04,1
2020-07-05,1
2020-07-06,2
2020-07-07,3
2020-07-08,2
2020-07-09,3
2020-07-10,2
2020-07-11,0
2020-07-12,1
2020-07-13,2
2020-07-14,5
2020-07-15,5
2020-07-16,2
2020-07-17,2
2020-07-18,4
2020-07-19,1
2020-07-20,5
2020-07-21,4
2020-07-22,3
2020-07-23,4
2020-07-24,5
2020-07-25,7
2020-07-26,7
2020-07-27,6
2020-07-28,8
2020-07-29,3
2020-07-30,11
2020-07-31,7
2020-08-01,12
2020-08-02,7
2020-08-03,14
2020-08-04,15
2020-08-05,19
2020-08-06,16
2020-08-07,18
2020-08-08,14
2020-08-09,12
2020-08-10,19
2020-08-11,18
2020-08-12,18
2020-08-13,17
2020-08-14,23
2020-08-15,28
2020-08-16,27
2020-08-17,21
2020-08-18,26
2020-08-19,23
2020-08-20,33
2020-08-21,29
2020-08-22,32
2020-08-23,42
2020-08-24,41
2020-08-25,30
2020-08-26,32
2020-08-27,35
2020-08-28,29
2020-08-29,27
2020-08-30,41
2020-08-31,26
2020-09-01,33
2020-09-02,30
2020-09-03,43
2020-09-04,32
2020-09-05,37
2020-09-06,39
2020-09-07,37
2020-09-08,32
2020-09-09,33
2020-09-10,33
2020-09-11,26
2020-09-12,38
2020-09-13,33
2020-09-14,29
2020-09-15,25
2020-09-16,36
2020-09-17,34
2020-09-18,38
2020-09-19,28
2020-09-20,41
2020-09-21,40
2020-09-22,35
2020-09-23,25
2020-09-24,34
2020-09-25,29
2020-09-26,38
2020-09-27,42
2020-09-28,43
2020-09-29,28
2020-09-30,44
2020-10-01,39
2020-10-02,42
2020-10-03,35
2020-10-04,34
2020-10-05,30
2020-10-06,37
2020-10-07,39
2020-10-08,41
2020-10-09,29
2020-10-10,47
2020-10-11,44
2020-10-12,42
2020-10-13,33
2020-10-14,31
2020-10-15,49
2020-10-16,41
2020-10-17,46
2020-10-18,46
2020-10-19,60
2020-10-20,50
2020-10-21,48
2020-10-22,51
2020-10-23,52
2020-10-24,53
2020-10-25,73
2020-10-26,50
2020-10-27,46
2020-10-28,72
2020-10-29,72
2020-10-30,61
2020-10-31,66
2020-11-01,53
2020-11-02,70
2020-11-03,67
2020-11-04,64
2020-11-05,74
2020-11-06,82
2020-11-07,77
2020-11-08,68
2020-11-09,70
2020-11-10,75
2020-11-11,84
2020-11-12,69
2020-11-13,81
2020-11-14,64
2020-11-15,61
2020-11-16,66
2020-11-17,82
2020-11-18,71
2020-11-19,82
2020-11-20,81
2020-11-21,77
2020-11-22,92
2020-11-23,74
2020-11-24,60
2020-11-25,80
2020-11-26,100
2020-11-27,43
2020-11-28,80
2020-11-29,70
2020-11-30,50
2020-12-01,50
2020-12-02,57
2020-12-03,69
2020-12-04,70
2020-12-05,78
2020-12-06,73
2020-12-07,48
2020-12-08,61
2020-12-09,75
2020-12-10,50
2020-12-11,57
2020-12-12,65
2020-12-13,50
2020-12-14,47
2020-12-15,35
2020-12-16,35
2020-12-17,52
2020-12-18,38
2020-12-19,55
2020-12-20,105
2020-12-21,0
2020-12-22,48
2020-12-23,43
2020-12-24,30
2020-12-25,56
2020-12-26,44
2020-12-27,40
2020-12-28,34
2020-12-29,36
2020-12-30,32
2020-12-31,42
2021-01-01,41
2021-01-02,33
2021-01-03,37
2021-01-04,27
2021-01-05,33
2021-01-06,53
2021-01-07,43
2021-01-08,37
2021-01-09,27
2021-01-10,40
2021-01-11,24
2021-01-12,34
2021-01-13,24
2021-01-14,17
2021-01-15,26
2021-01-16,44
2021-01-17,34
2021-01-18,23
2021-01-19,31
2021-01-20,35
2021-01-21,34
2021-01-22,32
2021-01-23,33
2021-01-24,29
2021-01-25,23
2021-01-26,22
2021-01-27,22
2021-01-28,15
2021-01-29,20
2021-01-30,17
2021-01-31,22
2021-02-01,13
2021-02-02,16
2021-02-03,12
2021-02-04,22
2021-02-05,14
2021-02-06,28
2021-02-07,17
2021-02-08,13
2021-02-09,13
2021-02-10,14
2021-02-11,16
2021-02-12,12
2021-02-13,4
2021-02-14,10
2021-02-15,10
2021-02-16,17
2021-02-17,14
2021-02-18,13
2021-02-19,13
2021-02-20,7
2021-02-21,16
2021-02-22,8
2021-02-23,6
2021-02-24,5
2021-02-25,15
2021-02-26,18
2021-02-27,6
2021-02-28,10
2021-03-01,7
2021-03-02,8
2021-03-03,14
2021-03-04,8
2021-03-05,8
2021-03-06,16
2021-03-07,4
2021-03-08,3
2021-03-09,6
2021-03-10,1
2021-03-11,12
2021-03-12,10
2021-03-13,7
2021-03-14,4
2021-03-15,2
2021-03-16,5
2021-03-17,10
2021-03-18,4
2021-03-19,8
2021-03-20,3
2021-03-21,7
2021-03-22,8
2021-03-23,4
2021-03-24,2
2021-03-25,6
2021-03-26,11
2021-03-27,2
2021-03-28,5
2021-03-29,5
2021-03-30,0
2021-03-31,9
2021-04-01,6
2021-04-02,5
2021-04-03,7
2021-04-04,10
2021-04-05,7
2021-04-06,8
2021-04-07,7
2021-04-08,8
2021-04-09,2
2021-04-10,6
2021-04-11,12
2021-04-12,6
2021-04-13,9
2021-04-14,9
2021-04-15,6
2021-04-16,5
2021-04-17,7
2021-04-18,7
2021-04-19,10
2021-04-20,1
2021-04-21,7
2021-04-22,7
2021-04-23,10
2021-04-24,7
2021-04-25,7
2021-04-26,5
2021-04-27,4
2021-04-28,7
2021-04-29,6
2021-04-30,10
2021-05-01,5
2021-05-02,3
2021-05-03,3
2021-05-04,2
2021-05-05,4
2021-05-06,6
2021-05-07,5
2021-05-08,6
2021-05-09,8
2021-05-10,7
2021-05-11,8
2021-05-12,5
2021-05-13,6
2021-05-14,5
2021-05-15,3
2021-05-16,1
2021-05-17,6
2021-05-18,0
2021-05-19,6
2021-05-20,1
2021-05-21,1
2021-05-22,3
2021-05-23,6
2021-05-24,4
2021-05-25,3
2021-05-26,4
2021-05-27,3
2021-05-28,2
2021-05-29,3
2021-05-30,1
2021-05-31,3
2021-06-01,5
2021-06-02,4
2021-06-03,7
2021-06-04,6
2021-06-05,5
2021-06-06,4
2021-06-07,4
2021-06-08,5
2021-06-09,3
2021-06-10,6
2021-06-11,3
2021-06-12,2
2021-06-13,10
2021-06-14,5
2021-06-15,4
2021-06-16,2
2021-06-17,4
2021-06-18,4
2021-06-19,4
2021-06-20,8
2021-06-21,4
2021-06-22,1
2021-06-23,6
2021-06-24,3
2021-06-25,7
2021-06-26,11
2021-06-27,3
2021-06-28,5
2021-06-29,4
2021-06-30,6
2021-07-01,9
2021-07-02,4
2021-07-03,2
2021-07-04,9
2021-07-05,8
2021-07-06,4
2021-07-07,10
2021-07-08,7
2021-07-09,5
2021-07-10,5
2021-07-11,5
2021-07-12,9
2021-07-13,9
2021-07-14,15
2021-07-15,11
2021-07-16,9
2021-07-17,14
2021-07-18,9
2021-07-19,7
2021-07-20,16
2021-07-21,16
2021-07-22,20
2021-07-23,12
2021-07-24,19
2021-07-25,19
2021-07-26,23
2021-07-27,30
2021-07-28,22
2021-07-29,27
2021-07-30,27
2021-07-31,32
2021-08-01,35
2021-08-02,53
2021-08-03,48
2021-08-04,52
2021-08-05,64
2021-08-06,66
2021-08-07,72
2021-08-08,76
2021-08-09,92
2021-08-10,80
2021-08-11,69
2021-08-12,105
2021-08-13,98
2021-08-14,104
2021-08-15,112
2021-08-16,110
