dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-23,1
2020-02-24,1
2020-02-25,1
2020-02-26,2
2020-02-27,2
2020-03-03,4
2020-03-04,2
2020-03-05,7
2020-03-06,10
2020-03-07,5
2020-03-10,4
2020-03-13,4
2020-03-14,29
2020-03-17,38
2020-03-18,90
2020-03-19,53
2020-03-20,94
2020-03-21,73
2020-03-22,90
2020-03-23,159
2020-03-24,69
2020-03-25,140
2020-03-26,211
2020-03-27,562
2020-03-28,208
2020-03-29,297
2020-03-30,478
2020-03-31,149
2020-04-01,445
2020-04-02,279
2020-04-03,286
2020-04-04,411
2020-04-05,527
2020-04-06,256
2020-04-07,333
2020-04-08,315
2020-04-09,631
2020-04-10,856
2020-04-11,709
2020-04-12,656
2020-04-13,524
2020-04-14,794
2020-04-15,728
2020-04-16,1346
2020-04-17,956
2020-04-18,737
2020-04-19,1434
2020-04-20,1263
2020-04-21,1714
2020-04-22,1785
2020-04-23,2062
2020-04-24,1986
2020-04-25,1510
2020-04-26,1956
2020-04-27,1855
2020-04-28,1996
2020-04-29,1680
2020-04-30,1911
2020-05-01,2165
2020-05-02,2361
2020-05-03,2745
2020-05-04,3190
2020-05-05,4268
2020-05-06,3388
2020-05-07,3534
2020-05-08,3379
2020-05-09,3188
2020-05-10,2865
2020-05-11,3056
2020-05-12,2835
2020-05-13,4055
2020-05-14,2052
2020-05-15,3694
2020-05-16,3388
2020-05-17,4953
2020-05-18,5579
2020-05-19,4831
2020-05-20,5637
2020-05-21,6993
2020-05-22,10405
2020-05-23,10159
2020-05-24,9321
2020-05-25,9321
2020-05-26,9162
2020-05-27,9348
2020-05-28,9476
2020-05-29,9872
2020-05-30,9937
2020-05-31,9141
2020-06-01,12415
2020-06-02,13097
2020-06-03,13173
2020-06-04,13186
2020-06-05,14339
2020-06-06,14108
2020-06-07,16496
2020-06-08,16750
2020-06-09,16868
2020-06-10,16480
2020-06-11,16540
2020-06-12,16551
2020-06-13,16756
2020-06-14,16622
2020-06-15,16752
2020-06-16,16496
2020-06-17,15968
2020-06-18,17211
2020-06-19,16689
2020-06-20,16530
2020-06-21,16025
2020-06-22,18504
2020-06-23,18481
2020-06-24,16581
2020-06-27,13059
2020-06-28,12701
2020-06-29,16619
2020-06-30,18377
2020-07-01,16937
2020-07-02,17725
2020-07-03,16641
2020-07-04,15955
2020-07-05,17131
2020-07-06,18059
2020-07-07,17690
2020-07-08,17795
2020-07-09,16140
2020-07-10,13833
2020-07-11,15497
2020-07-12,14032
2020-07-13,18012
2020-07-14,18502
2020-07-15,18908
2020-07-16,19667
2020-07-17,19689
2020-07-18,17110
2020-07-19,18812
2020-07-20,18447
2020-07-21,19033
2020-07-22,19027
2020-07-23,19657
2020-07-24,19781
2020-07-25,20942
2020-07-26,20960
2020-07-27,20940
2020-07-28,20688
2020-07-29,21234
2020-07-30,21160
2020-07-31,21170
2020-08-01,21574
2020-08-02,21255
2020-08-03,21667
2020-08-04,22128
2020-08-05,22561
2020-08-06,22266
2020-08-07,21343
2020-08-08,22476
2020-08-09,22333
2020-08-10,22127
2020-08-11,22001
2020-08-12,22306
2020-08-13,22118
2020-08-14,22007
2020-08-15,22707
2020-08-16,22379
2020-08-17,21197
2020-08-18,21918
2020-08-19,21841
2020-08-20,21836
2020-08-21,22178
2020-08-22,22393
2020-08-23,21894
2020-08-24,21110
2020-08-25,22190
2020-08-26,22081
2020-08-27,22009
2020-08-28,22285
2020-08-29,22419
2020-08-30,22001
2020-08-31,21369
2020-09-01,22082
2020-09-02,22424
2020-09-03,22284
2020-09-04,22802
2020-09-05,22570
2020-09-06,23557
2020-09-07,22238
2020-09-08,23099
2020-09-09,22774
2020-09-10,22634
2020-09-11,23468
2020-09-12,23130
2020-09-13,22673
2020-09-14,21694
2020-09-15,22279
2020-09-16,21769
2020-09-19,23874
2020-09-20,22934
2020-09-21,21461
2020-09-22,23293
2020-09-23,23504
2020-09-24,23778
2020-09-25,24000
2020-09-26,24246
2020-09-27,23953
2020-09-28,22307
2020-09-29,22829
2020-09-30,22828
2020-10-01,22546
2020-10-02,22598
2020-10-03,22678
2020-10-04,22067
2020-10-05,20704
2020-10-06,21975
2020-10-07,24483
2020-10-08,25126
2020-10-09,25162
2020-10-10,25131
2020-10-11,23718
2020-10-12,20309
2020-10-13,24200
2020-10-14,24448
2020-10-15,23428
2020-10-16,23601
2020-10-17,24000
2020-10-18,22693
2020-10-19,21038
2020-10-20,23309
2020-10-21,22902
2020-10-22,23336
2020-10-23,22705
2020-10-24,22778
2020-10-25,21368
2020-10-26,20361
2020-10-27,22780
2020-10-28,22086
2020-10-29,22201
2020-10-30,20278
2020-10-31,21327
2020-11-01,21222
2020-11-02,19799
2020-11-03,20871
2020-11-04,21511
2020-11-05,20807
2020-11-06,20591
2020-11-07,19993
2020-11-08,19870
2020-11-09,19103
2020-11-10,20983
2020-11-11,21727
2020-11-12,23565
2020-11-13,23704
2020-11-14,23123
2020-11-15,22811
2020-11-16,18332
2020-11-17,23563
2020-11-18,22819
2020-11-19,22490
2020-11-20,20190
2020-11-21,22954
2020-11-22,20198
2020-11-23,17566
2020-11-24,19107
2020-11-25,20953
2020-11-26,21428
2020-11-27,22017
2020-11-28,22223
2020-11-29,19180
2020-11-30,14550
2020-12-01,20885
2020-12-02,21100
2020-12-03,21106
2020-12-04,21610
2020-12-05,20150
2020-12-06,15700
2020-12-07,11985
2020-12-08,17046
2020-12-09,19181
2020-12-10,19179
2020-12-11,19227
2020-12-12,18550
2020-12-13,15141
2020-12-14,9652
2020-12-15,16495
2020-12-16,16782
2020-12-17,17010
2020-12-18,15160
2020-12-19,17781
2020-12-20,13356
2020-12-21,7131
2020-12-22,14862
2020-12-23,15965
2020-12-24,15500
2020-12-25,15117
2020-12-26,14850
2020-12-27,10409
2020-12-28,9578
2020-12-29,17466
2020-12-30,17806
2020-12-31,17669
2021-01-01,16355
2021-01-02,13280
2021-01-03,12450
2021-01-04,7858
2021-01-05,17131
2021-01-06,16953
2021-01-07,18378
2021-01-08,17544
2021-01-09,21574
2021-01-10,15268
2021-01-11,6883
2021-01-12,10354
2021-01-13,18017
2021-01-14,19860
2021-01-15,20621
2021-01-16,19823
2021-01-17,16372
2021-01-18,7828
2021-01-19,15970
2021-01-20,15514
2021-01-21,15995
2021-01-22,15833
2021-01-23,16330
2021-01-24,9082
2021-01-25,5779
2021-01-26,12060
2021-01-27,13477
2021-01-28,641
2021-01-29,14099
2021-01-30,14415
2021-01-31,21740
2021-02-01,4970
2021-02-02,11202
2021-02-03,12651
2021-02-06,13593
2021-02-07,8346
2021-02-08,5120
2021-02-09,9378
2021-02-10,10840
2021-02-11,10456
2021-02-12,11125
2021-02-13,10958
2021-02-14,7779
2021-02-15,4367
2021-02-16,8950
2021-02-17,9601
2021-02-18,10589
2021-02-19,9886
2021-02-20,9972
2021-02-21,7788
2021-02-22,4890
2021-02-23,8507
2021-02-24,9351
2021-02-25,10478
2021-02-26,11509
2021-02-27,12003
2021-03-03,10654
2021-03-04,13020
2021-03-05,12288
2021-03-06,11672
2021-03-07,8624
2021-03-08,4184
2021-03-09,9295
2021-03-10,10968
2021-03-11,12344
2021-03-12,13082
2021-03-13,11923
2021-03-14,7605
2021-03-15,3519
2021-03-16,10809
2021-03-17,9960
2021-03-18,10285
2021-03-19,10281
2021-03-20,11678
2021-03-21,6358
2021-03-22,4429
2021-03-23,9786
2021-03-24,10064
2021-03-25,11564
2021-03-26,12072
2021-03-27,12594
2021-03-28,7945
2021-03-29,4206
2021-03-30,11935
2021-03-31,13297
2021-04-03,14348
2021-04-04,7404
2021-04-05,4027
2021-04-06,11988
2021-04-07,13782
2021-04-08,13757
2021-04-09,13298
2021-04-10,11627
2021-04-11,8998
2021-04-12,4977
2021-04-13,9620
2021-04-14,9584
2021-04-15,9817
2021-04-16,8842
2021-04-17,10027
2021-04-18,5492
2021-04-19,3587
2021-04-20,8468
2021-04-21,9411
2021-04-22,8762
2021-04-23,8942
2021-04-24,9028
2021-04-25,6670
2021-04-26,3689
2021-04-27,8532
2021-04-28,8588
2021-04-29,8994
2021-04-30,8419
2021-05-01,8007
2021-05-02,7668
2021-05-03,4331
2021-05-04,9409
2021-05-05,8983
2021-05-06,8983
2021-05-07,9213
2021-05-08,9495
2021-05-09,6535
2021-05-10,3471
2021-05-11,7955
2021-05-12,8686
2021-05-13,9139
2021-05-14,3409
2021-05-15,3692
2021-05-16,6343
2021-05-17,4021
2021-05-18,10688
2021-05-19,9749
2021-05-20,10405
2021-05-21,10363
2021-05-22,11365
2021-05-23,8290
2021-05-24,3495
2021-05-25,8847
2021-05-26,9618
2021-05-27,8935
2021-05-28,10103
2021-05-29,10021
2021-05-30,7045
2021-05-31,4434
2021-06-01,8696
2021-06-02,9459
2021-06-03,8770
2021-06-04,9891
2021-06-05,10327
2021-06-06,6680
2021-06-07,3791
2021-06-08,9897
2021-06-09,9896
2021-06-10,9189
2021-06-13,7000
2021-06-14,4489
2021-06-15,12098
2021-06-16,14646
2021-06-17,13852
2021-06-18,14043
2021-06-19,13180
2021-06-20,9017
2021-06-21,5648
2021-06-22,12544
2021-06-23,12487
2021-06-24,12423
2021-06-25,13049
2021-06-26,13271
2021-06-27,11595
2021-06-28,5097
2021-06-29,14789
2021-06-30,16397
2021-07-01,18121
2021-07-02,18175
2021-07-03,20376
2021-07-04,12536
2021-07-05,6662
2021-07-06,19469
2021-07-07,20956
2021-07-08,18422
2021-07-09,21216
2021-07-10,22939
2021-07-11,13461
2021-07-12,5773
2021-07-13,21394
2021-07-14,23516
2021-07-15,23535
2021-07-16,25037
2021-07-17,23413
2021-07-18,18132
2021-07-21,25888
2021-07-22,15334
2021-07-23,11312
2021-07-24,27932
2021-07-25,24791
2021-07-26,14696
2021-07-27,38273
2021-07-28,43058
2021-07-29,43925
2021-07-30,44405
2021-07-31,32281
2021-08-01,29514
2021-08-02,18119
2021-08-03,40678
2021-08-04,48002
2021-08-05,48203
2021-08-06,48436
