dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-2
2020-02-16,-2
2020-02-17,-3
2020-02-18,-1
2020-02-19,-2
2020-02-20,0
2020-02-21,1
2020-02-22,-1
2020-02-23,0
2020-02-24,-2
2020-02-25,-1
2020-02-26,-2
2020-02-27,0
2020-02-28,0
2020-02-29,2
2020-03-01,4
2020-03-02,3
2020-03-03,4
2020-03-04,4
2020-03-05,4
2020-03-06,3
2020-03-07,2
2020-03-08,2
2020-03-09,0
2020-03-10,1
2020-03-11,0
2020-03-12,0
2020-03-13,7
2020-03-14,3
2020-03-15,-8
2020-03-16,-1
2020-03-17,-18
2020-03-18,-30
2020-03-19,-36
2020-03-20,-28
2020-03-21,-64
2020-03-22,-68
2020-03-23,-57
2020-03-24,-60
2020-03-25,-57
2020-03-26,-56
2020-03-27,-60
2020-03-28,-68
2020-03-29,-71
2020-03-30,-59
2020-03-31,-60
2020-04-01,-57
2020-04-02,-56
2020-04-03,-57
2020-04-04,-62
2020-04-05,-66
2020-04-06,-56
2020-04-07,-55
2020-04-08,-57
2020-04-09,-56
2020-04-10,-57
2020-04-11,-62
2020-04-12,-66
2020-04-13,-55
2020-04-14,-56
2020-04-15,-57
2020-04-16,-56
2020-04-17,-58
2020-04-18,-61
2020-04-19,-63
2020-04-20,-51
2020-04-21,-52
2020-04-22,-51
2020-04-23,-49
2020-04-24,-50
2020-04-25,-61
2020-04-26,-65
2020-04-27,-57
2020-04-28,-57
2020-04-29,-56
2020-04-30,-54
2020-05-01,-57
2020-05-02,-59
2020-05-03,-64
2020-05-04,-52
2020-05-05,-52
2020-05-06,-50
2020-05-07,-50
2020-05-08,-49
2020-05-09,-54
2020-05-10,-57
2020-05-11,-48
2020-05-12,-48
2020-05-13,-52
2020-05-14,-49
2020-05-15,-47
2020-05-16,-50
2020-05-17,-53
2020-05-18,-43
2020-05-19,-44
2020-05-20,-42
2020-05-21,-40
2020-05-22,-36
2020-05-23,-37
2020-05-24,-79
2020-05-25,-66
2020-05-26,-49
2020-05-27,-43
2020-05-28,-41
2020-05-29,-39
2020-05-30,-42
2020-05-31,-47
2020-06-01,-34
2020-06-02,-35
2020-06-03,-35
2020-06-04,-34
2020-06-05,-33
2020-06-06,-37
2020-06-07,-41
2020-06-08,-32
2020-06-09,-33
2020-06-10,-32
2020-06-11,-23
2020-06-12,-23
2020-06-13,-26
2020-06-14,-30
2020-06-15,-23
2020-06-16,-22
2020-06-17,-22
2020-06-18,-22
2020-06-19,-21
2020-06-20,-25
2020-06-21,-28
2020-06-22,-20
2020-06-23,-19
2020-06-24,-19
2020-06-25,-11
2020-06-26,-11
2020-06-27,-12
2020-06-28,-16
2020-06-29,-9
2020-06-30,-5
2020-07-01,-5
2020-07-02,-3
2020-07-03,-3
2020-07-04,-6
2020-07-05,-11
2020-07-06,-4
2020-07-07,-3
2020-07-08,-4
2020-07-09,0
2020-07-10,-1
2020-07-11,-6
2020-07-12,-8
2020-07-13,-2
2020-07-14,-2
2020-07-15,-1
2020-07-16,0
2020-07-17,2
2020-07-18,-2
2020-07-19,-3
2020-07-20,5
2020-07-21,6
2020-07-22,3
2020-07-23,6
2020-07-24,5
2020-07-25,1
2020-07-26,1
2020-07-27,11
2020-07-28,17
2020-07-29,22
2020-07-30,18
2020-07-31,-46
2020-08-01,-38
2020-08-02,-28
2020-08-03,-11
2020-08-04,-7
2020-08-05,-8
2020-08-06,-5
2020-08-07,-7
2020-08-08,-14
2020-08-09,-14
2020-08-10,-2
2020-08-11,-3
2020-08-12,-4
2020-08-13,-1
2020-08-14,-7
2020-08-15,-12
2020-08-16,-13
2020-08-17,0
2020-08-18,-1
2020-08-19,-1
2020-08-20,-5
2020-08-21,-12
2020-08-22,-15
2020-08-23,-17
2020-08-24,-3
2020-08-25,-4
2020-08-26,-6
2020-08-27,-3
2020-08-28,-3
2020-08-29,-8
2020-08-30,-13
2020-08-31,-3
2020-09-01,1
2020-09-02,-1
2020-09-03,-1
2020-09-04,0
2020-09-05,-4
2020-09-06,-5
2020-09-07,-1
2020-09-08,2
2020-09-09,-1
2020-09-10,-2
2020-09-11,-2
2020-09-12,-7
2020-09-13,-10
2020-09-14,-5
2020-09-15,-4
2020-09-16,-7
2020-09-17,-6
2020-09-18,-2
2020-09-19,-4
2020-09-20,-9
2020-09-21,-1
2020-09-22,9
2020-09-23,13
2020-09-24,11
2020-09-25,16
2020-09-26,10
2020-09-27,5
2020-09-28,13
2020-09-29,17
2020-09-30,20
2020-10-01,27
2020-10-02,25
2020-10-03,22
2020-10-04,16
2020-10-05,22
