dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,1
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,2
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,3
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,1
2020-03-29,0
2020-03-30,0
2020-03-31,9
2020-04-01,2
2020-04-02,0
2020-04-03,3
2020-04-04,0
2020-04-05,0
2020-04-06,4
2020-04-07,0
2020-04-08,0
2020-04-09,11
2020-04-10,9
2020-04-11,2
2020-04-12,3
2020-04-13,8
2020-04-14,18
2020-04-15,5
2020-04-16,7
2020-04-17,8
2020-04-18,13
2020-04-19,1
2020-04-20,0
2020-04-21,11
2020-04-22,36
2020-04-23,10
2020-04-24,0
2020-04-25,6
2020-04-26,4
2020-04-27,0
2020-04-28,35
2020-04-29,27
2020-04-30,38
2020-05-01,0
2020-05-02,32
2020-05-03,27
2020-05-04,0
2020-05-05,32
2020-05-06,29
2020-05-07,0
2020-05-08,107
2020-05-09,116
2020-05-10,41
2020-05-11,0
2020-05-12,141
2020-05-13,61
2020-05-14,141
2020-05-15,100
2020-05-16,105
2020-05-17,111
2020-05-18,0
2020-05-19,112
2020-05-20,70
2020-05-21,65
2020-05-22,0
2020-05-23,161
2020-05-24,206
2020-05-25,0
2020-05-26,201
2020-05-27,103
2020-05-28,81
2020-05-29,112
2020-05-30,182
2020-05-31,42
2020-06-01,148
2020-06-02,0
2020-06-03,0
2020-06-04,99
2020-06-05,53
2020-06-06,146
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,193
2020-06-11,0
2020-06-12,169
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,570
2020-06-17,81
2020-06-18,115
2020-06-19,111
2020-06-20,0
2020-06-21,88
2020-06-22,0
2020-06-23,311
2020-06-24,110
2020-06-25,107
2020-06-26,131
2020-06-27,122
2020-06-28,0
2020-06-29,0
2020-06-30,185
2020-07-01,0
2020-07-02,0
2020-07-03,119
2020-07-04,107
2020-07-05,0
2020-07-06,0
2020-07-07,123
2020-07-08,0
2020-07-09,128
2020-07-10,0
2020-07-11,71
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,179
2020-07-17,0
2020-07-18,194
2020-07-19,0
2020-07-20,0
2020-07-21,118
2020-07-22,0
2020-07-23,155
2020-07-24,0
2020-07-25,396
2020-07-26,0
2020-07-27,0
2020-07-28,205
2020-07-29,0
2020-07-30,163
2020-07-31,0
2020-08-01,0
2020-08-02,179
2020-08-03,0
2020-08-04,115
2020-08-05,0
2020-08-06,141
2020-08-07,0
2020-08-08,136
2020-08-09,0
2020-08-10,0
2020-08-11,83
2020-08-12,0
2020-08-13,71
2020-08-14,0
2020-08-15,148
2020-08-16,0
2020-08-17,0
2020-08-18,45
2020-08-19,0
2020-08-20,49
2020-08-21,0
2020-08-22,69
2020-08-23,0
2020-08-24,0
2020-08-25,21
2020-08-26,0
2020-08-27,59
2020-08-28,0
2020-08-29,0
2020-08-30,37
2020-08-31,0
2020-09-01,28
2020-09-02,0
2020-09-03,5
2020-09-04,0
2020-09-05,63
2020-09-06,0
2020-09-07,0
2020-09-08,7
2020-09-09,0
2020-09-10,13
2020-09-11,0
2020-09-12,22
2020-09-13,0
2020-09-14,0
2020-09-15,11
2020-09-16,0
2020-09-17,24
2020-09-18,0
2020-09-19,18
2020-09-20,0
2020-09-21,0
2020-09-22,8
2020-09-23,0
2020-09-24,12
2020-09-25,0
2020-09-26,12
2020-09-27,0
2020-09-28,0
2020-09-29,24
2020-09-30,0
2020-10-01,14
2020-10-02,0
2020-10-03,31
2020-10-04,0
2020-10-05,0
2020-10-06,11
2020-10-07,0
2020-10-08,7
2020-10-09,0
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,45
2020-10-14,0
2020-10-15,9
2020-10-16,0
2020-10-17,12
2020-10-18,0
2020-10-19,0
2020-10-20,3
2020-10-21,0
2020-10-22,17
2020-10-23,0
2020-10-24,18
2020-10-25,0
2020-10-26,0
2020-10-27,18
2020-10-28,0
2020-10-29,20
2020-10-30,0
2020-10-31,0
2020-11-01,11
2020-11-02,0
2020-11-03,16
2020-11-04,0
2020-11-05,21
2020-11-06,0
2020-11-07,17
2020-11-08,0
2020-11-09,0
2020-11-10,7
2020-11-11,0
2020-11-12,19
2020-11-13,0
2020-11-14,14
2020-11-15,0
2020-11-16,0
2020-11-17,0
2020-11-18,0
2020-11-19,0
2020-11-20,54
2020-11-21,15
2020-11-22,0
2020-11-23,0
2020-11-24,19
2020-11-25,0
2020-11-26,23
2020-11-27,0
2020-11-28,18
2020-11-29,0
2020-11-30,0
2020-12-01,0
2020-12-02,0
2020-12-03,48
2020-12-04,0
2020-12-05,15
2020-12-06,0
2020-12-07,0
2020-12-08,24
2020-12-09,0
2020-12-10,22
2020-12-11,0
2020-12-12,30
2020-12-13,0
2020-12-14,0
2020-12-15,21
2020-12-16,0
2020-12-17,22
2020-12-18,0
2020-12-19,27
2020-12-20,0
2020-12-21,0
2020-12-22,20
2020-12-23,0
2020-12-24,49
2020-12-25,0
2020-12-26,28
2020-12-27,0
2020-12-28,0
2020-12-29,13
2020-12-30,0
2020-12-31,61
2021-01-01,0
2021-01-02,0
2021-01-03,0
2021-01-04,0
2021-01-05,34
2021-01-06,0
2021-01-07,36
2021-01-08,0
2021-01-09,53
2021-01-10,0
2021-01-11,0
2021-01-12,46
2021-01-13,0
2021-01-14,79
2021-01-15,0
2021-01-16,0
2021-01-17,80
2021-01-18,0
2021-01-19,120
2021-01-20,0
2021-01-21,101
2021-01-22,0
2021-01-23,158
2021-01-24,0
2021-01-25,0
2021-01-26,133
2021-01-27,0
2021-01-28,125
2021-01-29,0
2021-01-30,212
2021-01-31,0
2021-02-01,0
2021-02-02,204
2021-02-03,0
2021-02-04,177
2021-02-05,0
2021-02-06,328
2021-02-07,0
2021-02-08,0
2021-02-09,379
2021-02-10,0
2021-02-11,335
2021-02-12,0
2021-02-13,406
2021-02-14,0
2021-02-15,0
2021-02-16,288
2021-02-17,0
2021-02-18,242
2021-02-19,0
2021-02-20,446
2021-02-21,0
2021-02-22,0
2021-02-23,331
2021-02-24,0
2021-02-25,350
2021-02-26,0
2021-02-27,330
2021-02-28,0
2021-03-01,1
2021-03-02,284
2021-03-03,0
2021-03-04,405
2021-03-05,0
2021-03-06,0
2021-03-07,263
2021-03-08,108
2021-03-09,390
2021-03-10,0
2021-03-11,298
2021-03-12,0
2021-03-13,347
2021-03-14,0
2021-03-15,0
2021-03-16,285
2021-03-17,0
2021-03-18,352
2021-03-19,0
2021-03-20,0
2021-03-21,0
2021-03-22,414
2021-03-23,367
2021-03-24,0
2021-03-25,0
2021-03-26,348
2021-03-27,0
2021-03-28,0
2021-03-29,351
2021-03-30,363
2021-03-31,0
2021-04-01,410
2021-04-02,0
2021-04-03,313
2021-04-04,0
2021-04-05,0
2021-04-06,0
2021-04-07,0
2021-04-08,402
2021-04-09,0
2021-04-10,371
2021-04-11,0
2021-04-12,0
2021-04-13,335
2021-04-14,0
2021-04-15,595
2021-04-16,0
2021-04-17,292
2021-04-18,0
2021-04-19,0
2021-04-20,174
2021-04-21,0
2021-04-22,196
2021-04-23,0
2021-04-24,205
2021-04-25,0
2021-04-26,0
2021-04-27,135
2021-04-28,0
2021-04-29,0
2021-04-30,0
2021-05-01,507
2021-05-02,0
2021-05-03,0
2021-05-04,126
2021-05-05,0
2021-05-06,0
2021-05-07,0
2021-05-08,231
2021-05-09,0
2021-05-10,0
2021-05-11,133
2021-05-12,0
2021-05-13,169
2021-05-14,0
2021-05-15,65
2021-05-16,0
2021-05-17,0
2021-05-18,110
2021-05-19,0
2021-05-20,130
2021-05-21,0
2021-05-22,68
2021-05-23,0
2021-05-24,0
2021-05-25,84
2021-05-26,0
2021-05-27,61
2021-05-28,0
2021-05-29,113
2021-05-30,0
2021-05-31,0
2021-06-01,64
2021-06-02,0
2021-06-03,0
2021-06-04,0
2021-06-05,162
2021-06-06,0
2021-06-07,0
2021-06-08,60
2021-06-09,0
2021-06-10,45
2021-06-11,0
2021-06-12,40
2021-06-13,0
2021-06-14,0
2021-06-15,0
2021-06-16,0
2021-06-17,0
2021-06-18,0
2021-06-19,0
2021-06-20,0
2021-06-21,0
2021-06-22,149
2021-06-23,0
2021-06-24,73
2021-06-25,0
2021-06-26,26
2021-06-27,0
2021-06-28,0
2021-06-29,0
2021-06-30,0
2021-07-01,70
2021-07-02,0
2021-07-03,22
2021-07-04,0
2021-07-05,0
2021-07-06,30
2021-07-07,0
2021-07-08,27
2021-07-09,0
2021-07-10,31
2021-07-11,0
2021-07-12,0
2021-07-13,34
2021-07-14,0
2021-07-15,47
2021-07-16,0
2021-07-17,15
2021-07-18,0
2021-07-19,0
2021-07-20,23
2021-07-21,0
2021-07-22,26
2021-07-23,0
2021-07-24,16
2021-07-25,0
2021-07-26,0
2021-07-27,19
2021-07-28,0
2021-07-29,26
2021-07-30,0
2021-07-31,14
2021-08-01,0
2021-08-02,0
2021-08-03,21
2021-08-04,0
2021-08-05,35
2021-08-06,0
2021-08-07,22
2021-08-08,0
2021-08-09,0
2021-08-10,25
2021-08-11,0
2021-08-12,42
2021-08-13,0
2021-08-14,35
2021-08-15,0
2021-08-16,0
