dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-24,1
2020-03-27,1
2020-03-28,3
2020-03-30,1
2020-03-31,2
2020-04-01,6
2020-04-02,2
2020-04-04,3
2020-04-05,5
2020-04-06,32
2020-04-07,21
2020-04-08,2
2020-04-10,61
2020-04-11,7
2020-04-12,7
2020-04-13,6
2020-04-14,1
2020-04-15,1
2020-04-17,2
2020-04-18,1
2020-04-19,12
2020-04-20,2
2020-04-21,3
2020-04-22,1
2020-04-23,1
2020-04-24,4
2020-04-25,1
2020-04-26,20
2020-04-27,36
2020-04-28,18
2020-04-30,3
2020-05-01,2
2020-05-02,11
2020-05-03,35
2020-05-04,2
2020-05-05,6
2020-05-06,1
2020-05-08,31
2020-05-09,3
2020-05-10,7
2020-05-11,1
2020-05-12,46
2020-05-13,2
2020-05-14,2
2020-05-15,11
2020-05-16,1
2020-05-17,4
2020-05-18,9
2020-05-19,4
2020-05-20,19
2020-05-21,5
2020-05-23,7
2020-05-24,6
2020-05-25,13
2020-05-26,2
2020-05-27,2
2020-05-28,21
2020-05-29,2
2020-05-30,1
2020-05-31,3
2020-06-02,33
2020-06-03,7
2020-06-04,1
2020-06-05,3
2020-06-06,1
2020-06-07,4
2020-06-08,7
2020-06-09,6
2020-06-10,2
2020-06-12,6
2020-06-13,1
2020-06-14,4
2020-06-15,4
2020-06-16,4
2020-06-17,2
2020-06-18,4
2020-06-19,7
2020-06-20,9
2020-06-21,4
2020-06-22,5
2020-06-23,2
2020-06-24,1
2020-06-25,2
2020-06-26,4
2020-06-27,7
2020-06-28,5
2020-06-29,1
2020-06-30,12
2020-07-01,9
2020-07-03,4
2020-07-04,6
2020-07-05,3
2020-07-06,3
2020-07-07,1
2020-07-08,2
2020-07-09,4
2020-07-10,11
2020-07-11,7
2020-07-12,7
2020-07-13,8
2020-07-14,2
2020-07-15,7
2020-07-16,12
2020-07-17,14
2020-07-18,6
2020-07-19,4
2020-07-20,14
2020-07-21,4
2020-07-22,3
2020-07-23,35
2020-07-24,5
2020-07-25,5
2020-07-26,13
2020-07-27,11
2020-07-28,3
2020-07-29,4
2020-07-30,5
2020-07-31,3
2020-08-01,1
2020-08-02,5
2020-08-03,2
2020-08-04,1
2020-08-05,3
2020-08-06,9
2020-08-07,5
2020-08-08,15
2020-08-09,22
2020-08-10,28
2020-08-12,1
2020-08-13,15
2020-08-14,8
2020-08-15,25
2020-08-16,22
2020-08-17,3
2020-08-18,2
2020-08-19,3
2020-08-20,8
2020-08-21,18
2020-08-22,29
2020-08-23,24
2020-08-24,2
2020-08-26,3
2020-08-27,5
2020-08-28,19
2020-08-29,7
2020-08-30,4
2020-08-31,3
2020-09-02,14
2020-09-03,23
2020-09-04,9
2020-09-05,4
2020-09-06,16
2020-09-07,10
2020-09-08,2
2020-09-09,10
2020-09-10,6
2020-09-11,6
2020-09-12,9
2020-09-13,5
2020-09-14,6
2020-09-16,4
2020-09-17,13
2020-09-18,20
2020-09-19,9
2020-09-20,2
2020-09-21,4
2020-09-22,4
2020-09-23,22
2020-09-24,18
2020-09-25,32
2020-09-26,29
2020-09-27,6
2020-09-28,4
2020-09-29,31
2020-09-30,14
2020-10-01,11
2020-10-02,17
2020-10-03,21
2020-10-04,15
2020-10-05,15
