dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-24,1
2020-03-27,2
2020-03-28,5
2020-03-30,6
2020-03-31,8
2020-04-01,14
2020-04-02,16
2020-04-04,19
2020-04-05,24
2020-04-06,56
2020-04-07,77
2020-04-08,79
2020-04-10,140
2020-04-11,147
2020-04-12,154
2020-04-13,160
2020-04-14,161
2020-04-15,162
2020-04-17,164
2020-04-18,165
2020-04-19,177
2020-04-20,179
2020-04-21,182
2020-04-22,183
2020-04-23,184
2020-04-24,188
2020-04-25,189
2020-04-26,209
2020-04-27,245
2020-04-28,263
2020-04-30,266
2020-05-01,268
2020-05-02,279
2020-05-03,314
2020-05-04,316
2020-05-05,322
2020-05-06,323
2020-05-08,354
2020-05-09,357
2020-05-10,364
2020-05-11,365
2020-05-12,411
2020-05-13,413
2020-05-14,415
2020-05-15,426
2020-05-16,427
2020-05-17,431
2020-05-18,440
2020-05-19,444
2020-05-20,463
2020-05-21,468
2020-05-23,475
2020-05-24,481
2020-05-25,494
2020-05-26,496
2020-05-27,498
2020-05-28,519
2020-05-29,521
2020-05-30,522
2020-05-31,525
2020-06-02,558
2020-06-03,565
2020-06-04,566
2020-06-05,569
2020-06-06,570
2020-06-07,574
2020-06-08,581
2020-06-09,587
2020-06-10,589
2020-06-12,595
2020-06-13,596
2020-06-14,600
2020-06-15,604
2020-06-16,608
2020-06-17,610
2020-06-18,614
2020-06-19,621
2020-06-20,630
2020-06-21,634
2020-06-22,639
2020-06-23,641
2020-06-24,642
2020-06-25,644
2020-06-26,648
2020-06-27,655
2020-06-28,660
2020-06-29,661
2020-06-30,673
2020-07-01,682
2020-07-03,686
2020-07-04,692
2020-07-05,695
2020-07-06,698
2020-07-07,699
2020-07-08,701
2020-07-09,705
2020-07-10,716
2020-07-11,723
2020-07-12,730
2020-07-13,738
2020-07-14,740
2020-07-15,747
2020-07-16,759
2020-07-17,773
2020-07-18,779
2020-07-19,783
2020-07-20,797
2020-07-21,801
2020-07-22,804
2020-07-23,839
2020-07-24,844
2020-07-25,849
2020-07-26,862
2020-07-27,873
2020-07-28,876
2020-07-29,880
2020-07-30,885
2020-07-31,888
2020-08-01,889
2020-08-02,894
2020-08-03,896
2020-08-04,897
2020-08-05,900
2020-08-06,909
2020-08-07,914
2020-08-08,929
2020-08-09,951
2020-08-10,979
2020-08-12,980
2020-08-13,995
2020-08-14,1003
2020-08-15,1028
2020-08-16,1050
2020-08-17,1053
2020-08-18,1055
2020-08-19,1058
2020-08-20,1066
2020-08-21,1084
2020-08-22,1113
2020-08-23,1137
2020-08-24,1139
2020-08-26,1142
2020-08-27,1147
2020-08-28,1166
2020-08-29,1173
2020-08-30,1177
2020-08-31,1180
2020-09-02,1194
2020-09-03,1217
2020-09-04,1226
2020-09-05,1230
2020-09-06,1246
2020-09-07,1256
2020-09-08,1258
2020-09-09,1268
2020-09-10,1274
2020-09-11,1280
2020-09-12,1289
2020-09-13,1294
2020-09-14,1300
2020-09-16,1304
2020-09-17,1317
2020-09-18,1337
2020-09-19,1346
2020-09-20,1348
2020-09-21,1352
2020-09-22,1356
2020-09-23,1378
2020-09-24,1396
2020-09-25,1428
2020-09-26,1457
2020-09-27,1463
2020-09-28,1467
2020-09-29,1498
2020-09-30,1512
2020-10-01,1523
2020-10-02,1540
2020-10-03,1561
2020-10-04,1576
2020-10-05,1591
2020-10-06,1613
2020-10-07,1637
2020-10-08,1668
2020-10-09,1703
2020-10-10,1749
2020-10-11,1797
2020-10-12,1835
2020-10-13,1875
2020-10-14,4985
2020-10-15,6120
2020-10-16,9159
2020-10-17,12444
2020-10-18,15573
2020-10-19,18779
2020-10-20,23523
2020-10-21,25169
2020-10-22,27446
2020-10-23,27530
2020-10-24,27533
2020-10-25,27537
2020-10-26,27596
2020-10-27,27659
2020-10-28,27681
2020-10-29,27693
2020-10-30,27715
2020-10-31,27738
2020-11-01,27744
2020-11-02,27829
2020-11-03,27889
2020-11-04,27924
2020-11-05,27966
2020-11-06,28012
2020-11-07,28084
2020-11-08,28098
2020-11-09,28112
2020-11-10,28146
2020-11-11,28210
2020-11-12,28225
2020-11-13,28293
2020-11-14,28351
2020-11-15,28371
2020-11-16,28387
2020-11-17,28467
2020-11-18,28531
2020-11-19,28594
2020-11-20,28648
2020-11-21,28731
2020-11-22,28748
2020-11-23,28770
2020-11-24,28847
2020-11-25,28912
2020-11-26,28968
2020-11-27,29006
2020-11-28,29052
2020-11-29,29078
2020-11-30,29107
2020-12-01,29189
2020-12-02,29368
2020-12-03,29439
2020-12-04,29490
2020-12-05,29628
2020-12-06,29646
2020-12-07,29669
2020-12-08,29748
2020-12-09,29947
2020-12-10,30147
2020-12-11,30211
2020-12-12,30386
2020-12-13,30405
2020-12-14,30429
2020-12-15,30554
2020-12-16,30675
2020-12-17,30735
2020-12-18,30776
2020-12-19,30828
2020-12-20,30851
2020-12-21,30938
2020-12-22,31013
2020-12-23,31064
2020-12-24,31116
2020-12-25,31142
2020-12-26,31162
2020-12-27,31220
2020-12-28,31238
2020-12-29,31316
2020-12-30,31359
2020-12-31,31459
2021-01-01,31499
2021-01-02,31544
2021-01-03,31567
2021-01-04,31659
2021-01-05,31757
2021-01-06,31795
2021-01-07,31817
2021-01-08,31955
2021-01-09,32015
2021-01-10,32037
2021-01-11,32052
2021-01-12,32199
2021-01-13,32249
2021-01-14,32389
2021-01-15,32429
2021-01-16,32561
2021-01-17,32600
2021-01-18,32638
2021-01-19,32670
2021-01-20,32759
2021-01-21,32853
2021-01-22,32906
2021-01-23,32974
2021-01-24,33132
2021-01-25,33193
2021-01-26,33266
2021-01-27,33326
2021-01-28,33396
2021-01-29,33453
2021-01-30,33516
2021-01-31,33563
2021-02-01,33596
2021-02-02,33757
2021-02-03,33822
2021-02-04,33871
2021-02-05,33935
2021-02-06,33994
2021-02-07,34040
2021-02-08,34073
2021-02-09,34755
2021-02-10,34837
2021-02-11,34922
2021-02-12,35062
2021-02-13,35129
2021-02-14,35178
2021-02-15,35222
2021-02-16,35291
2021-02-17,35405
2021-02-18,35603
2021-02-19,35724
2021-02-20,35784
2021-02-21,35828
2021-02-22,35887
2021-02-23,36082
2021-02-24,36195
2021-02-25,36288
2021-02-26,36403
2021-02-27,36499
2021-02-28,36539
2021-03-01,36591
2021-03-02,36682
2021-03-03,36767
2021-03-04,36845
2021-03-05,36948
2021-03-06,37009
2021-03-07,37027
2021-03-08,37066
2021-03-09,37183
2021-03-10,37266
2021-03-11,37320
2021-03-12,37769
2021-03-13,37830
2021-03-14,37841
2021-03-15,37894
2021-03-16,38009
2021-03-17,38110
2021-03-18,38153
2021-03-19,41448
2021-03-20,43906
2021-03-21,50851
2021-03-22,54166
2021-03-23,55099
2021-03-24,55287
2021-03-25,55511
2021-03-26,55702
2021-03-27,55794
2021-03-28,55826
2021-03-29,55972
2021-03-30,58107
2021-03-31,58329
2021-04-01,58452
2021-04-02,58508
2021-04-03,58593
2021-04-04,58667
2021-04-05,58738
2021-04-06,58880
2021-04-07,59035
2021-04-08,59190
2021-04-09,59201
2021-04-10,59306
2021-04-11,59380
2021-04-12,59430
2021-04-13,59590
2021-04-14,59753
2021-04-15,59878
2021-04-16,60002
2021-04-17,60101
2021-04-18,60102
2021-04-19,60521
2021-04-20,61029
2021-04-21,61215
2021-04-22,61393
2021-04-23,61481
2021-04-24,61594
2021-04-25,61704
2021-04-26,61801
2021-04-27,61998
2021-04-28,62209
2021-04-29,62435
2021-04-30,62610
2021-05-01,62748
2021-05-02,62773
2021-05-03,62906
2021-05-04,63125
2021-05-05,63269
2021-05-06,63524
2021-05-07,63676
2021-05-08,63861
2021-05-09,63865
2021-05-10,64005
