dates,covid19mobilitytrend_park
2020-02-15,10
2020-02-16,41
2020-02-17,63
2020-02-18,6
2020-02-19,9
2020-02-20,14
2020-02-21,10
2020-02-22,28
2020-02-23,36
2020-02-24,19
2020-02-25,9
2020-02-26,1
2020-02-27,-6
2020-02-28,-5
2020-02-29,11
2020-03-01,23
2020-03-02,1
2020-03-03,8
2020-03-04,11
2020-03-05,18
2020-03-06,6
2020-03-07,17
2020-03-08,50
2020-03-09,31
2020-03-10,-2
2020-03-11,12
2020-03-12,11
2020-03-13,-16
2020-03-14,-8
2020-03-15,28
2020-03-16,15
2020-03-17,7
2020-03-18,14
2020-03-19,18
2020-03-20,-8
2020-03-21,11
2020-03-22,4
2020-03-23,-27
2020-03-24,-10
2020-03-25,1
2020-03-26,-18
2020-03-27,-10
2020-03-28,-30
2020-03-29,-16
2020-03-30,-32
2020-03-31,-13
2020-04-01,-10
2020-04-02,-16
2020-04-03,-33
2020-04-04,-17
2020-04-05,-13
2020-04-06,2
2020-04-07,-1
2020-04-08,-3
2020-04-09,-15
2020-04-10,-24
2020-04-11,-22
2020-04-12,-4
2020-04-13,-25
2020-04-14,-11
2020-04-15,-14
2020-04-16,-6
2020-04-17,-22
2020-04-18,-3
2020-04-19,-13
2020-04-20,15
2020-04-21,-17
2020-04-22,-22
2020-04-23,-1
2020-04-24,-3
2020-04-25,16
2020-04-26,-6
2020-04-27,14
2020-04-28,14
2020-04-29,6
2020-04-30,-4
2020-05-01,10
2020-05-02,15
2020-05-03,47
2020-05-04,5
2020-05-05,32
2020-05-06,36
2020-05-07,32
2020-05-08,9
2020-05-09,0
2020-05-10,20
2020-05-11,19
2020-05-12,20
2020-05-13,46
2020-05-14,37
2020-05-15,24
2020-05-16,62
2020-05-17,86
2020-05-18,94
2020-05-19,57
2020-05-20,70
2020-05-21,73
2020-05-22,63
2020-05-23,85
2020-05-24,115
2020-05-25,64
2020-05-26,80
2020-05-27,82
2020-05-28,64
2020-05-29,51
2020-05-30,58
2020-05-31,69
2020-06-01,81
2020-06-02,64
2020-06-03,68
2020-06-04,108
2020-06-05,101
2020-06-06,88
2020-06-07,130
2020-06-08,100
2020-06-09,90
2020-06-10,78
2020-06-11,100
2020-06-12,89
2020-06-13,111
2020-06-14,142
2020-06-15,104
2020-06-16,136
2020-06-17,123
2020-06-18,139
2020-06-19,128
2020-06-20,135
2020-06-21,149
2020-06-22,119
2020-06-23,95
2020-06-24,122
2020-06-25,142
2020-06-26,129
2020-06-27,117
2020-06-28,153
2020-06-29,137
2020-06-30,133
2020-07-01,234
2020-07-02,134
2020-07-03,151
2020-07-04,183
2020-07-05,190
2020-07-06,156
2020-07-07,136
2020-07-08,116
2020-07-09,136
2020-07-10,136
2020-07-11,97
2020-07-12,169
2020-07-13,150
2020-07-14,165
2020-07-15,159
