dates,incrementalcount_vaccine_covid_19_administered
2020-12-15,721
2020-12-16,2301
2020-12-17,4255
2020-12-18,4015
2020-12-19,1077
2020-12-20,862
2020-12-21,7849
2020-12-22,5792
2020-12-23,8693
2020-12-24,10203
2020-12-25,3053
2020-12-26,15
2020-12-27,3612
2020-12-28,6626
2020-12-29,13013
2020-12-30,8549
2020-12-31,15529
2021-01-01,9291
2021-01-02,4657
2021-01-03,5221
2021-01-04,23627
2021-01-05,17879
2021-01-06,28112
2021-01-07,37168
2021-01-08,41892
2021-01-09,36232
2021-01-10,23532
2021-01-11,38385
2021-01-12,31234
2021-01-13,30311
2021-01-14,42679
2021-01-15,49498
2021-01-16,37931
2021-01-17,28597
2021-01-18,41299
2021-01-19,39413
2021-01-20,43373
2021-01-21,43103
2021-01-22,38091
2021-01-23,27500
2021-01-24,14677
2021-01-25,23471
2021-01-26,29682
2021-01-27,23144
2021-01-28,25049
2021-01-29,21812
2021-01-30,15175
2021-01-31,5185
2021-02-01,18331
2021-02-02,11649
2021-02-03,13689
2021-02-04,19621
2021-02-05,23642
2021-02-06,21641
2021-02-07,13880
2021-02-08,21436
2021-02-09,26846
2021-02-10,29966
2021-02-11,33785
2021-02-12,37543
2021-02-13,34108
2021-02-14,16269
2021-02-15,10669
2021-02-16,26002
2021-02-17,21503
2021-02-18,27593
2021-02-19,50560
2021-02-20,51882
2021-02-21,41349
2021-02-22,62253
2021-02-23,49718
2021-02-24,46619
2021-02-25,58934
2021-02-26,68479
2021-02-27,62404
2021-02-28,46012
2021-03-01,59824
2021-03-02,75635
2021-03-03,75319
2021-03-04,79814
2021-03-05,86725
2021-03-06,73934
2021-03-07,57298
2021-03-08,86719
2021-03-09,70970
2021-03-10,79593
2021-03-11,98989
2021-03-12,112535
2021-03-13,106499
2021-03-14,93110
2021-03-15,124866
2021-03-16,122056
2021-03-17,141537
2021-03-18,157754
2021-03-19,165573
2021-03-20,134047
2021-03-21,90663
2021-03-22,146439
2021-03-23,126981
2021-03-24,173043
2021-03-25,191749
2021-03-26,219237
2021-03-27,170521
2021-03-28,148611
2021-03-29,188833
2021-03-30,175232
2021-03-31,225032
2021-04-01,209957
2021-04-02,171731
2021-04-03,195068
2021-04-04,121547
2021-04-05,182229
2021-04-06,203088
2021-04-07,235837
2021-04-08,260090
2021-04-09,304677
2021-04-10,243883
2021-04-11,183568
2021-04-12,337401
2021-04-13,273157
2021-04-14,299547
2021-04-15,309827
2021-04-16,322983
2021-04-17,255444
2021-04-18,201147
2021-04-19,263043
2021-04-20,239600
2021-04-21,319298
2021-04-22,366414
2021-04-23,364952
2021-04-24,289559
2021-04-25,232910
2021-04-26,263726
2021-04-27,262628
2021-04-28,266069
2021-04-29,306900
2021-04-30,282784
2021-05-01,234829
2021-05-02,173629
2021-05-03,227351
2021-05-04,235208
2021-05-05,287138
2021-05-06,360232
2021-05-07,400474
2021-05-08,330205
2021-05-09,273172
2021-05-10,336893
2021-05-11,304256
2021-05-12,351019
2021-05-13,397664
2021-05-14,435364
2021-05-15,367313
2021-05-16,319436
2021-05-17,392463
2021-05-18,287184
2021-05-19,360166
2021-05-20,401505
2021-05-21,485867
2021-05-22,392519
2021-05-23,310903
2021-05-24,357833
2021-05-25,255906
2021-05-26,324067
2021-05-27,394359
2021-05-28,459852
2021-05-29,348515
2021-05-30,319419
2021-05-31,390598
2021-06-01,315729
2021-06-02,347503
2021-06-03,415416
2021-06-04,461549
2021-06-05,380132
2021-06-06,324350
2021-06-07,408963
2021-06-08,353497
2021-06-09,405155
2021-06-10,478402
2021-06-11,503381
2021-06-12,420267
2021-06-13,379003
2021-06-14,447882
2021-06-15,449187
2021-06-16,465569
2021-06-17,508085
2021-06-18,536327
2021-06-19,422522
2021-06-20,350923
2021-06-21,406628
2021-06-22,472997
2021-06-23,517292
2021-06-24,593131
2021-06-25,522411
2021-06-26,444936
2021-06-27,359849
2021-06-28,705094
2021-06-29,588299
2021-06-30,607285
2021-07-01,463017
2021-07-02,567772
2021-07-03,361804
2021-07-04,321403
2021-07-05,601825
2021-07-06,482940
2021-07-07,503882
2021-07-08,622237
2021-07-09,546693
2021-07-10,366306
2021-07-11,286114
2021-07-12,504988
2021-07-13,415941
2021-07-14,426923
2021-07-15,438975
2021-07-16,432535
2021-07-17,302330
2021-07-18,225711
2021-07-19,426444
2021-07-20,335562
2021-07-21,385873
2021-07-22,381864
2021-07-23,355558
2021-07-24,249486
2021-07-25,197226
2021-07-26,391349
2021-07-27,279497
2021-07-28,275805
