dates,cumulativecount_medicaltest_conditioncovid_19
2020-01-31,0
2020-02-08,63
2020-02-16,109
2020-02-21,166
2020-02-24,212
2020-02-25,230
2020-02-26,292
2020-02-27,369
2020-02-29,510
2020-03-01,635
2020-03-03,733
2020-03-05,1099
2020-03-06,1395
2020-03-07,1767
2020-03-08,2699
2020-03-09,3531
2020-03-11,4846
2020-03-12,6739
2020-03-13,9889
2020-03-14,13209
2020-03-15,17357
2020-03-16,21876
2020-03-17,26907
2020-03-18,34193
2020-03-19,42801
2020-03-20,50068
2020-03-21,58195
2020-03-22,68730
2020-03-23,79877
2020-03-24,90468
2020-03-25,101538
2020-03-26,112449
2020-03-27,124666
2020-03-28,137153
2020-03-29,152595
2020-03-30,164718
2020-03-31,178318
2020-04-01,192339
2020-04-02,208760
2020-04-03,223618
2020-04-04,238679
2020-04-05,251171
2020-04-06,261979
2020-04-07,269825
2020-04-08,278552
2020-04-09,289379
2020-04-10,300011
2020-04-11,312421
2020-04-12,324486
2020-04-13,335915
2020-04-14,347084
2020-04-15,359691
2020-04-16,372222
2020-04-17,386119
2020-04-18,399762
2020-04-19,415678
2020-04-20,438683
2020-04-21,460055
2020-04-22,481180
2020-04-23,505372
2020-04-24,530351
2020-04-25,559114
2020-04-26,586081
2020-04-27,613599
2020-04-28,640576
2020-04-29,664330
2020-04-30,692108
2020-05-01,722784
2020-05-02,757028
2020-05-03,789350
2020-05-04,823469
2020-05-05,852042
2020-05-06,874055
2020-05-07,902008
2020-05-08,933526
2020-05-09,967073
2020-05-10,1003372
2020-05-11,1037402
2020-05-12,1065122
2020-05-13,1089235
2020-05-14,1120608
2020-05-15,1155817
2020-05-16,1193389
2020-05-17,1231243
2020-05-18,1266322
2020-05-19,1290260
2020-05-20,1308948
2020-05-21,1330479
2020-05-22,1358522
2020-05-23,1389533
2020-05-24,1420798
2020-05-25,1452296
2020-05-26,1477996
2020-05-27,1501086
2020-05-28,1533862
2020-05-29,1572747
2020-05-30,1613063
2020-05-31,1655117
2020-06-01,1693572
2020-06-02,1725035
2020-06-03,1754561
2020-06-04,1790252
2020-06-05,1831447
2020-06-06,1873869
2020-06-07,1918112
2020-06-08,1956236
2020-06-09,1986224
2020-06-10,2013633
2020-06-11,2052798
2020-06-12,2096926
2020-06-13,2146743
2020-06-14,2194241
2020-06-15,2236719
2020-06-16,2274339
2020-06-17,2311002
2020-06-18,2354977
2020-06-19,2402050
2020-06-20,2452379
2020-06-21,2500508
2020-06-22,2544303
2020-06-23,2581509
2020-06-24,2612757
2020-06-25,2654415
2020-06-26,2701589
2020-06-27,2750374
2020-06-28,2803892
2020-06-29,2851641
2020-06-30,2894567
2020-07-01,2934155
2020-07-02,2979417
2020-07-03,3023932
2020-07-04,3065271
2020-07-05,3104518
2020-07-06,3145104
2020-07-07,3177228
2020-07-08,3208097
2020-07-09,3250149
2020-07-10,3298898
2020-07-11,3351758
2020-07-12,3405241
2020-07-13,3457060
2020-07-14,3497651
2020-07-15,3532695
2020-07-16,3580120
2020-07-17,3634898
2020-07-18,3693362
2020-07-19,3753607
2020-07-20,3808126
2020-07-21,3852126
2020-07-22,3898127
2020-07-23,3951025
2020-07-24,4008172
2020-07-25,4070037
2020-07-26,4132139
2020-07-27,4188015
2020-07-28,4237258
2020-07-29,4279312
2020-07-30,4335747
2020-07-31,4398108
2020-08-01,4460821
2020-08-02,4529169
2020-08-03,4590402
2020-08-04,4635750
2020-08-05,4677949
2020-08-06,4723937
2020-08-07,4781013
2020-08-08,4839800
2020-08-09,4898783
2020-08-10,4958570
2020-08-11,5005681
2020-08-12,5049821
2020-08-13,5104825
2020-08-14,5167879
2020-08-15,5232301
2020-08-16,5298207
2020-08-17,5351934
2020-08-18,5402380
2020-08-19,5450573
2020-08-20,5507747
2020-08-21,5568435
2020-08-22,5632757
2020-08-23,5694345
2020-08-24,5749324
2020-08-25,5791993
2020-08-26,5835264
2020-08-27,5889923
2020-08-28,5952708
2020-08-29,6021277
2020-08-30,6088912
2020-08-31,6146834
2020-09-01,6201792
2020-09-02,6250262
2020-09-03,6308657
