dates,covid19mobilitytrend_transporthub
2020-02-15,3
2020-02-16,4
2020-02-17,-28
2020-02-18,-1
2020-02-19,0
2020-02-20,-1
2020-02-21,-1
2020-02-22,6
2020-02-23,5
2020-02-24,-1
2020-02-25,0
2020-02-26,-2
2020-02-27,-5
2020-02-28,1
2020-02-29,6
2020-03-01,6
2020-03-02,-2
2020-03-03,-2
2020-03-04,0
2020-03-05,-1
2020-03-06,-3
2020-03-07,3
2020-03-08,3
2020-03-09,-3
2020-03-10,-6
2020-03-11,-3
2020-03-12,-6
2020-03-13,-17
2020-03-14,-19
2020-03-15,-22
2020-03-16,-37
2020-03-17,-45
2020-03-18,-48
2020-03-19,-52
2020-03-20,-54
2020-03-21,-49
2020-03-22,-54
2020-03-23,-63
2020-03-24,-64
2020-03-25,-65
2020-03-26,-68
2020-03-27,-66
2020-03-28,-64
2020-03-29,-66
2020-03-30,-70
2020-03-31,-68
2020-04-01,-68
2020-04-02,-70
2020-04-03,-69
2020-04-04,-63
2020-04-05,-67
2020-04-06,-68
2020-04-07,-68
2020-04-08,-67
2020-04-09,-68
2020-04-10,-77
2020-04-11,-63
2020-04-12,-67
2020-04-13,-74
2020-04-14,-68
2020-04-15,-68
2020-04-16,-68
2020-04-17,-67
2020-04-18,-57
2020-04-19,-64
2020-04-20,-65
2020-04-21,-68
2020-04-22,-67
2020-04-23,-66
2020-04-24,-65
2020-04-25,-54
2020-04-26,-62
2020-04-27,-64
2020-04-28,-64
2020-04-29,-64
2020-04-30,-65
2020-05-01,-61
2020-05-02,-52
2020-05-03,-54
2020-05-04,-64
2020-05-05,-62
2020-05-06,-60
2020-05-07,-62
2020-05-08,-62
2020-05-09,-55
2020-05-10,-55
2020-05-11,-62
2020-05-12,-61
2020-05-13,-58
2020-05-14,-60
2020-05-15,-59
2020-05-16,-47
2020-05-17,-51
2020-05-18,-69
2020-05-19,-57
2020-05-20,-54
2020-05-21,-55
2020-05-22,-54
2020-05-23,-42
2020-05-24,-43
2020-05-25,-55
2020-05-26,-54
2020-05-27,-52
2020-05-28,-54
2020-05-29,-53
2020-05-30,-41
2020-05-31,-43
2020-06-01,-51
2020-06-02,-53
2020-06-03,-52
2020-06-04,-50
2020-06-05,-50
2020-06-06,-40
2020-06-07,-39
2020-06-08,-51
2020-06-09,-52
2020-06-10,-51
2020-06-11,-50
2020-06-12,-49
2020-06-13,-36
2020-06-14,-37
2020-06-15,-49
2020-06-16,-47
2020-06-17,-47
2020-06-18,-47
2020-06-19,-45
2020-06-20,-34
2020-06-21,-35
2020-06-22,-47
2020-06-23,-48
2020-06-24,-49
2020-06-25,-44
2020-06-26,-42
2020-06-27,-31
2020-06-28,-32
2020-06-29,-46
2020-06-30,-44
2020-07-01,-55
2020-07-02,-46
2020-07-03,-45
2020-07-04,-31
2020-07-05,-30
2020-07-06,-45
2020-07-07,-46
2020-07-08,-46
2020-07-09,-45
2020-07-10,-44
2020-07-11,-37
2020-07-12,-31
2020-07-13,-46
2020-07-14,-46
2020-07-15,-45
2020-07-16,-47
2020-07-17,-44
2020-07-18,-29
2020-07-19,-34
2020-07-20,-45
2020-07-21,-46
2020-07-22,-47
2020-07-23,-46
2020-07-24,-44
2020-07-25,-29
2020-07-26,-31
2020-07-27,-47
2020-07-28,-47
2020-07-29,-45
2020-07-30,-45
2020-07-31,-41
2020-08-01,-28
2020-08-02,-36
2020-08-03,-54
2020-08-04,-48
2020-08-05,-43
2020-08-06,-44
2020-08-07,-43
2020-08-08,-29
2020-08-09,-30
2020-08-10,-46
2020-08-11,-47
2020-08-12,-44
2020-08-13,-44
2020-08-14,-42
2020-08-15,-28
2020-08-16,-30
2020-08-17,-47
2020-08-18,-46
2020-08-19,-44
2020-08-20,-44
2020-08-21,-43
2020-08-22,-28
2020-08-23,-30
2020-08-24,-46
2020-08-25,-45
2020-08-26,-44
2020-08-27,-43
2020-08-28,-41
2020-08-29,-33
2020-08-30,-28
2020-08-31,-42
2020-09-01,-42
2020-09-02,-44
2020-09-03,-41
2020-09-04,-39
2020-09-05,-28
2020-09-06,-28
2020-09-07,-60
2020-09-08,-44
2020-09-09,-44
2020-09-10,-43
2020-09-11,-41
2020-09-12,-29
2020-09-13,-36
2020-09-14,-45
2020-09-15,-45
2020-09-16,-43
2020-09-17,-44
2020-09-18,-43
2020-09-19,-33
2020-09-20,-33
2020-09-21,-46
2020-09-22,-46
