dates,incrementalcount_vaccine_covid_19_administered
2021-02-23,346
2021-02-24,455
2021-02-25,360
2021-02-26,160
2021-03-01,1
2021-03-02,111
2021-03-03,68
2021-03-04,31
2021-03-05,50
2021-03-06,1
2021-03-09,50
2021-03-10,961
2021-03-11,1831
2021-03-12,3138
2021-03-13,2068
2021-03-14,1735
2021-03-15,436
2021-03-16,1026
2021-03-17,878
2021-03-18,538
2021-03-19,240
2021-03-20,5
2021-03-21,3
2021-03-22,28
2021-03-23,4241
2021-03-24,5753
2021-03-25,5976
2021-03-26,5126
2021-03-27,2362
2021-03-28,948
2021-03-29,3348
2021-03-30,2407
2021-03-31,1366
2021-04-01,71
2021-04-04,3
2021-04-05,561
2021-04-06,678
2021-04-07,1395
2021-04-08,2162
2021-04-09,2440
2021-04-10,2086
2021-04-11,1701
2021-04-12,4668
2021-04-13,8348
2021-04-14,7952
2021-04-15,7172
2021-04-16,5570
2021-04-17,1227
2021-04-18,365
2021-04-19,2559
2021-04-20,2191
2021-04-21,1793
2021-04-22,1691
2021-04-23,1387
2021-04-24,256
2021-04-25,137
2021-04-26,1069
2021-04-27,5116
2021-04-28,7330
2021-04-29,9790
2021-04-30,8305
2021-05-01,694
2021-05-02,541
2021-05-03,7682
2021-05-04,7414
2021-05-05,7527
2021-05-06,6440
2021-05-07,5854
2021-05-08,1122
2021-05-09,843
2021-05-10,12083
2021-05-11,14319
2021-05-12,15240
2021-05-13,18234
2021-05-14,9540
2021-05-15,1799
2021-05-16,2144
2021-05-17,12208
2021-05-18,20952
2021-05-19,19915
2021-05-20,19572
2021-05-21,17019
2021-05-22,8738
2021-05-23,119
2021-05-24,8903
2021-05-25,10679
2021-05-26,15696
2021-05-27,18849
2021-05-28,15559
2021-05-29,3248
2021-05-30,961
2021-05-31,18362
2021-06-01,16358
2021-06-02,15280
2021-06-03,16133
2021-06-04,16131
2021-06-05,5502
2021-06-06,1554
2021-06-07,15553
2021-06-08,12704
2021-06-09,12287
2021-06-10,15127
2021-06-11,16082
2021-06-12,23850
2021-06-13,26294
2021-06-14,27688
2021-06-15,24368
2021-06-16,20161
2021-06-17,28171
2021-06-18,21330
2021-06-19,4663
2021-06-20,894
2021-06-21,26342
2021-06-22,26116
2021-06-23,26650
2021-06-24,12018
2021-06-25,16901
2021-06-26,5973
2021-06-27,2883
2021-06-28,23734
2021-06-29,19487
2021-06-30,19333
2021-07-01,29421
2021-07-02,19630
2021-07-03,32415
2021-07-04,42178
2021-07-05,40885
2021-07-06,51298
2021-07-07,57258
2021-07-08,17929
2021-07-09,17941
2021-07-10,617
2021-07-11,138
2021-07-12,100164
2021-07-13,107606
2021-07-14,116682
2021-07-15,90493
2021-07-16,79384
2021-07-17,16632
2021-07-18,7506
2021-07-19,96264
2021-07-20,50992
2021-07-21,133119
2021-07-22,141096
2021-07-23,53039
2021-07-24,49701
2021-07-25,19155
2021-07-26,119250
2021-07-27,94286
2021-07-28,71611
2021-07-29,13838
2021-07-30,8611
2021-07-31,1193
2021-08-01,31
2021-08-02,71522
2021-08-03,66043
2021-08-04,87225
2021-08-05,66932
2021-08-06,49398
2021-08-07,59160
2021-08-08,21605
2021-08-09,61597
2021-08-10,35911
2021-08-11,106033
2021-08-12,116389
2021-08-13,77103
2021-08-14,79299
2021-08-15,44902
2021-08-16,115223
2021-08-17,95137
2021-08-18,79708
2021-08-19,14536
2021-08-20,10633
2021-08-21,833
2021-08-22,51
2021-08-23,9071
2021-08-24,11721
2021-08-25,17518
2021-08-26,46781
2021-08-27,52427
2021-08-28,585
2021-08-29,17
2021-08-30,22346
2021-08-31,22526
2021-09-01,24050
2021-09-02,1855
2021-09-03,4379
2021-09-04,6298
2021-09-05,1
2021-09-25,10430
2022-07-01,33555
2023-01-13,10109
