dates,covid19mobilitytrend_transporthub
2020-02-15,-6
2020-02-16,-6
2020-02-17,-3
2020-02-18,-6
2020-02-19,-5
2020-02-20,-3
2020-02-21,-6
2020-02-22,-5
2020-02-23,-9
2020-02-24,-5
2020-02-25,-9
2020-02-26,-9
2020-02-27,-2
2020-02-28,-4
2020-02-29,-4
2020-03-01,-7
2020-03-02,-2
2020-03-03,-3
2020-03-04,-5
2020-03-05,-1
2020-03-06,-3
2020-03-07,-6
2020-03-08,-7
2020-03-09,-5
2020-03-10,-4
2020-03-11,-11
2020-03-12,-13
2020-03-13,-22
2020-03-14,-27
2020-03-15,-39
2020-03-16,-38
2020-03-17,-43
2020-03-18,-51
2020-03-19,-52
2020-03-20,-53
2020-03-21,-71
2020-03-22,-78
2020-03-23,-75
2020-03-24,-76
2020-03-25,-77
2020-03-26,-75
2020-03-27,-76
2020-03-28,-77
2020-03-29,-76
2020-03-30,-67
2020-03-31,-63
2020-04-01,-68
2020-04-02,-69
2020-04-03,-72
2020-04-04,-77
2020-04-05,-80
2020-04-06,-78
2020-04-07,-74
2020-04-08,-76
2020-04-09,-81
2020-04-10,-89
2020-04-11,-81
2020-04-12,-78
2020-04-13,-71
2020-04-14,-68
2020-04-15,-69
2020-04-16,-67
2020-04-17,-67
2020-04-18,-69
2020-04-19,-74
2020-04-20,-66
2020-04-21,-63
2020-04-22,-62
2020-04-23,-63
2020-04-24,-66
2020-04-25,-69
2020-04-26,-73
2020-04-27,-63
2020-04-28,-60
2020-04-29,-59
2020-04-30,-54
2020-05-01,-77
2020-05-02,-68
2020-05-03,-72
2020-05-04,-57
2020-05-05,-54
2020-05-06,-53
2020-05-07,-51
2020-05-08,-56
2020-05-09,-59
2020-05-10,-68
2020-05-11,-54
2020-05-12,-56
2020-05-13,-48
2020-05-14,-55
2020-05-15,-74
2020-05-16,-63
2020-05-17,-67
2020-05-18,-44
2020-05-19,-42
2020-05-20,-43
2020-05-21,-44
2020-05-22,-56
2020-05-23,-55
2020-05-24,-60
2020-05-25,-43
2020-05-26,-42
2020-05-27,-42
2020-05-28,-39
2020-05-29,-40
2020-05-30,-43
2020-05-31,-56
2020-06-01,-43
2020-06-02,-37
2020-06-03,-39
2020-06-04,-49
2020-06-05,-53
2020-06-06,-45
2020-06-07,-55
2020-06-08,-40
2020-06-09,-40
2020-06-10,-41
2020-06-11,-36
2020-06-12,-54
2020-06-13,-51
2020-06-14,-56
2020-06-15,-40
2020-06-16,-36
2020-06-17,-39
2020-06-18,-38
2020-06-19,-39
2020-06-20,-39
2020-06-21,-51
2020-06-22,-40
2020-06-23,-37
2020-06-24,-40
2020-06-25,-45
2020-06-26,-46
2020-06-27,-45
2020-06-28,-54
2020-06-29,-42
2020-06-30,-41
2020-07-01,-38
2020-07-02,-38
2020-07-03,-40
2020-07-04,-41
2020-07-05,-51
2020-07-06,-39
2020-07-07,-46
2020-07-08,-44
2020-07-09,-38
2020-07-10,-39
2020-07-11,-42
2020-07-12,-50
2020-07-13,-40
2020-07-14,-39
2020-07-15,-39
2020-07-16,-38
2020-07-17,-41
2020-07-18,-42
2020-07-19,-49
2020-07-20,-39
2020-07-21,-38
2020-07-22,-39
2020-07-23,-37
2020-07-24,-45
2020-07-25,-46
2020-07-26,-51
2020-07-27,-40
2020-07-28,-41
2020-07-29,-38
2020-07-30,-37
2020-07-31,-40
2020-08-01,-38
2020-08-02,-47
2020-08-03,-38
2020-08-04,-35
2020-08-05,-36
2020-08-06,-35
2020-08-07,-38
2020-08-08,-39
2020-08-09,-47
2020-08-10,-36
2020-08-11,-36
2020-08-12,-46
2020-08-13,-38
2020-08-14,-40
2020-08-15,-45
2020-08-16,-49
2020-08-17,-39
2020-08-18,-42
2020-08-19,-42
2020-08-20,-44
2020-08-21,-46
2020-08-22,-50
2020-08-23,-59
2020-08-24,-43
2020-08-25,-40
2020-08-26,-42
2020-08-27,-40
2020-08-28,-40
2020-08-29,-48
2020-08-30,-60
2020-08-31,-39
2020-09-01,-38
2020-09-02,-41
2020-09-03,-41
2020-09-04,-41
2020-09-05,-49
2020-09-06,-59
2020-09-07,-43
2020-09-08,-39
2020-09-09,-40
2020-09-10,-38
2020-09-11,-41
2020-09-12,-48
2020-09-13,-55
2020-09-14,-45
2020-09-15,-41
2020-09-16,-44
2020-09-17,-42
2020-09-18,-41
2020-09-19,-49
2020-09-20,-55
2020-09-21,-41
2020-09-22,-40
2020-09-23,-43
2020-09-24,-41
2020-09-25,-41
2020-09-26,-47
2020-09-27,-57
2020-09-28,-39
2020-09-29,-49
2020-09-30,-39
2020-10-01,-37
2020-10-02,-37
2020-10-03,-44
2020-10-04,-51
2020-10-05,-35
2020-10-06,-35
2020-10-07,-39
2020-10-08,-39
2020-10-09,-40
2020-10-10,-41
2020-10-11,-47
2020-10-12,-39
2020-10-13,-38
2020-10-14,-44
2020-10-15,-39
2020-10-16,-36
2020-10-17,-38
2020-10-18,-43
2020-10-19,-36
2020-10-20,-35
2020-10-21,-39
2020-10-22,-36
2020-10-23,-37
2020-10-24,-38
2020-10-25,-43
2020-10-26,-44
2020-10-27,-33
2020-10-28,-37
2020-10-29,-35
2020-10-30,-34
2020-10-31,-34
2020-11-01,-40
2020-11-02,-33
2020-11-03,-32
2020-11-04,-36
2020-11-05,-34
2020-11-06,-33
2020-11-07,-35
2020-11-08,-45
2020-11-09,-43
2020-11-10,-36
2020-11-11,-37
2020-11-12,-34
2020-11-13,-34
2020-11-14,-35
2020-11-15,-46
2020-11-16,-34
2020-11-17,-34
2020-11-18,-41
2020-11-19,-33
2020-11-20,-33
2020-11-21,-34
2020-11-22,-41
2020-11-23,-35
2020-11-24,-33
2020-11-25,-36
2020-11-26,-44
2020-11-27,-33
2020-11-28,-32
2020-11-29,-41
2020-11-30,-40
2020-12-01,-28
2020-12-02,-35
2020-12-03,-37
2020-12-04,-39
2020-12-05,-35
2020-12-06,-39
2020-12-07,-26
2020-12-08,-56
2020-12-09,-31
2020-12-10,-25
2020-12-11,-28
2020-12-12,-30
2020-12-13,-42
2020-12-14,-30
2020-12-15,-22
2020-12-16,-39
2020-12-17,-20
2020-12-18,-22
2020-12-19,-21
2020-12-20,-39
2020-12-21,-18
2020-12-22,-7
2020-12-23,-4
2020-12-24,-18
2020-12-25,-69
2020-12-26,-40
2020-12-27,-35
2020-12-28,-25
2020-12-29,-17
2020-12-30,-11
2020-12-31,-18
2021-01-01,-65
2021-01-02,-37
2021-01-03,-22
2021-01-04,-24
2021-01-05,-25
2021-01-06,-32
2021-01-07,-32
2021-01-08,-33
2021-01-09,-37
2021-01-10,-37
2021-01-11,-30
2021-01-12,-34
2021-01-13,-37
2021-01-14,-38
2021-01-15,-40
2021-01-16,-42
2021-01-17,-51
2021-01-18,-38
2021-01-19,-36
2021-01-20,-41
2021-01-21,-38
2021-01-22,-41
2021-01-23,-43
2021-01-24,-45
2021-01-25,-39
2021-01-26,-38
2021-01-27,-43
2021-01-28,-38
2021-01-29,-36
2021-01-30,-36
2021-01-31,-45
2021-02-01,-37
2021-02-02,-41
2021-02-03,-40
2021-02-04,-33
2021-02-05,-32
2021-02-06,-34
2021-02-07,-37
2021-02-08,-31
2021-02-09,-30
2021-02-10,-37
2021-02-11,-34
2021-02-12,-33
2021-02-13,-32
2021-02-14,-38
2021-02-15,-32
2021-02-16,-29
2021-02-17,-33
2021-02-18,-30
2021-02-19,-31
2021-02-20,-34
2021-02-21,-38
2021-02-22,-32
2021-02-23,-30
2021-02-24,-34
2021-02-25,-32
2021-02-26,-26
2021-02-27,-25
2021-02-28,-36
2021-03-01,-41
2021-03-02,-24
2021-03-03,-32
2021-03-04,-32
2021-03-05,-31
2021-03-06,-32
2021-03-07,-39
2021-03-08,-30
2021-03-09,-26
2021-03-10,-33
2021-03-11,-30
2021-03-12,-31
2021-03-13,-34
2021-03-14,-42
2021-03-15,-33
2021-03-16,-30
2021-03-17,-40
2021-03-18,-36
2021-03-19,-36
2021-03-20,-40
2021-03-21,-55
2021-03-22,-38
2021-03-23,-34
2021-03-24,-38
2021-03-25,-31
2021-03-26,-24
2021-03-27,-58
2021-03-28,-69
2021-03-29,-52
2021-03-30,-45
2021-03-31,-52
2021-04-01,-71
2021-04-02,-83
2021-04-03,-64
2021-04-04,-62
2021-04-05,-33
2021-04-06,-34
2021-04-07,-37
2021-04-08,-35
2021-04-09,-35
2021-04-10,-37
2021-04-11,-51
2021-04-12,-37
2021-04-13,-35
2021-04-14,-38
2021-04-15,-37
2021-04-16,-39
2021-04-17,-38
2021-04-18,-45
2021-04-19,-35
2021-04-20,-33
2021-04-21,-36
2021-04-22,-37
2021-04-23,-38
2021-04-24,-52
2021-04-25,-50
2021-04-26,-36
2021-04-27,-33
2021-04-28,-37
2021-04-29,-32
2021-04-30,-28
2021-05-01,-50
2021-05-02,-44
2021-05-03,-30
2021-05-04,-29
2021-05-05,-38
2021-05-06,-40
2021-05-07,-33
2021-05-08,-34
2021-05-09,-44
2021-05-10,-29
2021-05-11,-36
2021-05-12,-30
2021-05-13,-15
2021-05-14,-22
2021-05-15,-48
2021-05-16,-33
2021-05-17,-24
2021-05-18,-25
2021-05-19,-32
2021-05-20,-29
2021-05-21,-31
2021-05-22,-35
2021-05-23,-42
2021-05-24,-32
