dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-31,36
2020-04-01,19
2020-04-02,18
2020-04-03,15
2020-04-04,24
2020-04-05,22
2020-04-06,4
2020-04-07,57
2020-04-08,43
2020-04-09,16
2020-04-10,54
2020-04-11,10
2020-04-12,128
2020-04-13,4
2020-04-14,79
2020-04-15,31
2020-04-16,62
2020-04-17,43
2020-04-18,54
2020-04-19,85
2020-04-20,73
2020-04-21,53
2020-04-22,84
2020-04-23,78
2020-04-24,114
2020-04-25,136
2020-04-26,69
2020-04-27,44
2020-04-28,84
2020-04-29,124
2020-04-30,180
2020-05-01,170
2020-05-02,91
2020-05-03,129
2020-05-04,132
2020-05-05,269
2020-05-06,174
2020-05-07,147
2020-05-08,168
2020-05-09,393
2020-05-10,174
2020-05-11,250
2020-05-12,192
2020-05-13,375
2020-05-14,379
2020-05-15,242
2020-05-16,374
2020-05-17,276
2020-05-18,261
2020-05-19,265
2020-05-20,232
2020-05-21,294
2020-05-22,417
2020-05-23,467
2020-05-24,516
2020-05-25,333
2020-05-26,240
2020-05-27,294
2020-05-28,488
2020-05-29,416
2020-05-30,27
2020-05-31,617
2020-06-01,92
2020-06-02,269
2020-06-03,333
2020-06-04,554
2020-06-05,217
2020-06-06,1055
2020-06-07,612
2020-06-08,570
2020-06-09,610
2020-06-10,354
2020-06-11,491
2020-06-12,884
2020-06-13,1142
2020-06-14,559
2020-06-15,961
2020-06-16,682
2020-06-17,751
2020-06-18,766
2020-06-19,483
2020-06-20,841
2020-06-21,656
2020-06-22,588
2020-06-23,694
2020-06-24,404
2020-06-25,758
2020-06-26,919
2020-06-27,833
2020-06-28,691
2020-06-29,757
2020-06-30,173
2020-07-01,757
2020-07-02,605
2020-07-03,845
2020-07-04,714
2020-07-05,627
2020-07-06,911
2020-07-07,1104
2020-07-08,556
2020-07-09,1002
2020-07-10,1312
2020-07-11,1081
2020-07-14,884
2020-07-15,806
2020-07-16,1143
2020-07-17,528
2020-07-18,958
2020-07-19,1376
2020-07-20,1231
2020-07-21,866
2020-07-22,839
2020-07-23,629
2020-07-24,732
2020-07-25,591
2020-07-26,978
2020-07-27,1043
2020-07-28,616
2020-07-29,1130
2020-07-30,949
2020-07-31,1570
2020-08-01,1181
2020-08-02,731
2020-08-03,831
2020-08-04,1900
2020-08-05,1352
2020-08-06,1426
2020-08-07,1391
2020-08-08,861
2020-08-09,1283
2020-08-10,1773
2020-08-11,892
2020-08-12,1110
2020-08-13,1018
2020-08-14,1951
2020-08-15,1184
2020-08-16,970
2020-08-17,1293
2020-08-18,627
2020-08-19,1409
2020-08-20,1351
2020-08-21,1622
2020-08-22,1251
2020-08-23,1412
2020-08-24,1016
2020-08-25,1593
2020-08-26,1408
2020-08-27,564
2020-08-28,916
2020-08-29,952
2020-08-30,1698
2020-08-31,1691
2020-09-01,2068
2020-09-02,910
2020-09-03,1508
2020-09-04,1015
2020-09-05,568
2020-09-06,1920
2020-09-07,2006
2020-09-08,701
2020-09-09,675
2020-09-10,987
2020-09-11,1565
2020-09-12,1928
2020-09-13,2095
2020-09-14,1255
2020-09-15,1441
2020-09-16,1628
2020-09-17,1032
2020-09-18,1709
2020-09-19,1814
2020-09-20,1573
2020-09-21,848
2020-09-22,1745
2020-09-23,1427
2020-09-24,1255
2020-09-25,1519
2020-09-26,1400
2020-09-27,1032
2020-09-28,1395
2020-09-29,1277
2020-09-30,1703
2020-10-01,1924
2020-10-02,1718
2020-10-03,1253
2020-10-04,1337
2020-10-05,1488
2020-10-06,1352
2020-10-07,1080
2020-10-08,1469
2020-10-09,1806
2020-10-10,1163
2020-10-11,939
2020-10-12,1287
2020-10-13,4132
2020-10-14,1388
2020-10-15,1613
2020-10-16,2026
2020-10-17,1310
2020-10-18,1380
2020-10-19,765
2020-10-20,1155
2020-10-21,976
2020-10-22,5923
2020-10-23,1417
2020-10-24,1274
2020-10-25,1996
2020-10-26,1215
2020-10-29,989
2020-10-30,2226
2020-10-31,1012
2020-11-01,1479
2020-11-02,1363
2020-11-03,932
2020-11-04,1861
2020-11-05,1497
2020-11-06,1150
2020-11-07,2070
2020-11-08,2083
2020-11-09,1796
2020-11-10,1908
2020-11-11,1302
