dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-28,205
2020-03-30,233
2020-03-31,269
2020-04-01,288
2020-04-02,306
2020-04-03,321
2020-04-04,345
2020-04-05,367
2020-04-06,371
2020-04-07,428
2020-04-08,471
2020-04-09,487
2020-04-10,541
2020-04-11,551
2020-04-12,679
2020-04-13,683
2020-04-14,762
2020-04-15,793
2020-04-16,855
2020-04-17,898
2020-04-18,952
2020-04-19,1037
2020-04-20,1110
2020-04-21,1163
2020-04-22,1247
2020-04-23,1325
2020-04-24,1439
2020-04-25,1575
2020-04-26,1644
2020-04-27,1688
2020-04-28,1772
2020-04-29,1896
2020-04-30,2076
2020-05-01,2246
2020-05-02,2337
2020-05-03,2466
2020-05-04,2598
2020-05-05,2867
2020-05-06,3041
2020-05-07,3188
2020-05-08,3356
2020-05-09,3749
2020-05-10,3923
2020-05-11,4173
2020-05-12,4365
2020-05-13,4740
2020-05-14,5119
2020-05-15,5361
2020-05-16,5735
2020-05-17,6011
2020-05-18,6272
2020-05-19,6537
2020-05-20,6769
2020-05-21,7063
2020-05-22,7480
2020-05-23,7947
2020-05-24,8463
2020-05-25,8796
2020-05-26,9036
2020-05-27,9330
2020-05-28,9818
2020-05-29,10234
2020-05-30,10261
2020-05-31,10878
2020-06-01,10970
2020-06-02,11239
2020-06-03,11572
2020-06-04,12126
2020-06-05,12343
2020-06-06,13398
2020-06-07,14010
2020-06-08,14580
2020-06-09,15190
2020-06-10,15544
2020-06-11,16035
2020-06-12,16919
2020-06-13,18061
2020-06-14,18620
2020-06-15,19581
2020-06-16,20263
2020-06-17,21014
2020-06-18,21780
2020-06-19,22263
2020-06-20,23104
2020-06-21,23760
2020-06-22,24348
2020-06-23,25042
2020-06-24,25446
2020-06-25,26204
2020-06-26,27123
2020-06-27,27956
2020-06-28,28647
2020-06-29,29404
2020-06-30,29577
2020-07-01,30334
2020-07-02,30939
2020-07-03,31784
2020-07-04,32498
2020-07-05,33125
2020-07-06,34036
2020-07-07,35140
2020-07-08,35696
2020-07-09,36698
2020-07-10,38010
2020-07-11,39091
2020-07-13,40861
2020-07-14,41745
2020-07-15,42551
2020-07-16,43694
2020-07-17,44222
2020-07-18,45180
2020-07-19,46556
2020-07-20,47787
2020-07-21,48653
2020-07-22,49492
2020-07-23,50121
2020-07-24,50853
2020-07-25,51444
2020-07-26,52422
2020-07-27,53465
2020-07-28,54081
2020-07-29,55211
2020-07-30,56160
2020-07-31,57730
2020-08-01,58911
2020-08-02,59642
2020-08-03,60473
2020-08-04,62373
2020-08-05,63725
2020-08-06,65151
2020-08-07,66542
2020-08-08,67403
2020-08-09,68686
2020-08-10,70459
2020-08-11,71351
2020-08-12,72461
