dates,covid19mobilitytrend_transporthub
2020-02-15,-3
2020-02-16,-7
2020-02-17,-3
2020-02-18,-5
2020-02-19,-6
2020-02-20,-1
2020-02-21,-2
2020-02-22,-5
2020-02-23,-17
2020-02-24,-2
2020-02-25,-3
2020-02-26,2
2020-02-27,2
2020-02-28,2
2020-02-29,2
2020-03-01,-3
2020-03-02,5
2020-03-03,2
2020-03-04,3
2020-03-05,6
2020-03-06,4
2020-03-07,3
2020-03-08,-3
2020-03-09,1
2020-03-10,3
2020-03-11,1
2020-03-12,-2
2020-03-13,-3
2020-03-14,-2
2020-03-15,-11
2020-03-16,-7
2020-03-17,-6
2020-03-18,-3
2020-03-19,-5
2020-03-20,-3
2020-03-21,-8
2020-03-22,-15
2020-03-23,-14
2020-03-24,-15
2020-03-25,-15
2020-03-26,-17
2020-03-27,-20
2020-03-28,-19
2020-03-29,-29
2020-03-30,-21
2020-03-31,-21
2020-04-01,-26
2020-04-02,-29
2020-04-03,-31
2020-04-04,-31
2020-04-05,-34
2020-04-06,-27
2020-04-07,-45
2020-04-08,-31
2020-04-09,-29
2020-04-10,-42
2020-04-11,-29
2020-04-12,-38
2020-04-13,-30
2020-04-14,-32
2020-04-15,-33
2020-04-16,-31
2020-04-17,-29
2020-04-18,-27
2020-04-19,-37
2020-04-20,-29
2020-04-21,-29
2020-04-22,-28
2020-04-23,-24
2020-04-24,-23
2020-04-25,-18
2020-04-26,-33
2020-04-27,-23
2020-04-28,-22
2020-04-29,-22
2020-04-30,-15
2020-05-01,-38
2020-05-02,-20
2020-05-03,-27
2020-05-04,-21
2020-05-05,-24
2020-05-06,-20
2020-05-07,-20
2020-05-08,-19
2020-05-09,-18
2020-05-10,-28
2020-05-11,-21
2020-05-12,-22
2020-05-13,-24
2020-05-14,-21
2020-05-15,-21
2020-05-16,-20
2020-05-17,-32
2020-05-18,-25
2020-05-19,-24
2020-05-20,-21
2020-05-21,-18
2020-05-22,-17
2020-05-23,-14
2020-05-24,-27
2020-05-25,-17
2020-05-26,-19
2020-05-27,-14
2020-05-28,-15
2020-05-29,-16
2020-05-30,-14
2020-05-31,-24
2020-06-01,-16
2020-06-02,-18
2020-06-03,-18
2020-06-04,-16
2020-06-05,-15
2020-06-06,-18
2020-06-07,-27
2020-06-08,-20
2020-06-09,-22
2020-06-10,-19
2020-06-11,-22
2020-06-12,-25
2020-06-13,-23
2020-06-14,-31
2020-06-15,-24
2020-06-16,-30
2020-06-17,-32
2020-06-18,-27
2020-06-19,-24
2020-06-20,-21
2020-06-21,-29
2020-06-22,-22
2020-06-23,-20
2020-06-24,-16
2020-06-25,-36
2020-06-26,-19
2020-06-27,-20
2020-06-28,-30
2020-06-29,-22
2020-06-30,-22
2020-07-01,-22
