dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,6
2020-02-16,3
2020-02-17,4
2020-02-18,3
2020-02-19,1
2020-02-20,4
2020-02-21,6
2020-02-22,4
2020-02-23,4
2020-02-24,3
2020-02-25,0
2020-02-26,1
2020-02-27,6
2020-02-28,6
2020-02-29,6
2020-03-01,6
2020-03-02,6
2020-03-03,3
2020-03-04,5
2020-03-05,9
2020-03-06,-8
2020-03-07,8
2020-03-08,9
2020-03-09,8
2020-03-10,7
2020-03-11,6
2020-03-12,7
2020-03-13,7
2020-03-14,3
2020-03-15,6
2020-03-16,9
2020-03-17,3
2020-03-18,5
2020-03-19,3
2020-03-20,-2
2020-03-21,-5
2020-03-22,-8
2020-03-23,-7
2020-03-24,-9
2020-03-25,-26
2020-03-26,-51
2020-03-27,-47
2020-03-28,-48
2020-03-29,-46
2020-03-30,-45
2020-03-31,-43
2020-04-01,-44
2020-04-02,-49
2020-04-03,-46
2020-04-04,-46
2020-04-05,-44
2020-04-06,-49
2020-04-07,-50
2020-04-08,-51
2020-04-09,-54
2020-04-10,-56
2020-04-11,-55
2020-04-12,-54
2020-04-13,-53
2020-04-14,-55
2020-04-15,-56
2020-04-16,-54
2020-04-17,-54
2020-04-18,-55
2020-04-19,-53
2020-04-20,-54
2020-04-21,-53
2020-04-22,-53
2020-04-23,-53
2020-04-24,-50
2020-04-25,-54
2020-04-26,-56
2020-04-27,-53
2020-04-28,-54
2020-04-29,-51
2020-04-30,-51
2020-05-01,-53
2020-05-02,-52
2020-05-03,-48
2020-05-04,-48
2020-05-05,-48
2020-05-06,-48
2020-05-07,-44
2020-05-08,-43
2020-05-09,-42
2020-05-10,-37
2020-05-11,-36
2020-05-12,-35
2020-05-13,-39
2020-05-14,-35
2020-05-15,-34
2020-05-16,-32
2020-05-17,-32
2020-05-18,-31
2020-05-19,-31
2020-05-20,-37
2020-05-21,-45
2020-05-22,-24
2020-05-23,-23
2020-05-24,-15
2020-05-25,-41
2020-05-26,-43
2020-05-27,-50
2020-05-28,-36
2020-05-29,-33
2020-05-30,-33
2020-05-31,-25
2020-06-01,-26
2020-06-02,-27
2020-06-03,-27
2020-06-04,-32
2020-06-05,-26
2020-06-06,-24
2020-06-07,-20
2020-06-08,-22
2020-06-09,-24
2020-06-10,-24
2020-06-11,-25
2020-06-12,-29
2020-06-13,-30
2020-06-14,-21
2020-06-15,-23
2020-06-16,-25
2020-06-17,-36
2020-06-18,-31
2020-06-19,-29
2020-06-20,-25
2020-06-21,-25
2020-06-22,-23
2020-06-23,-24
2020-06-24,-25
2020-06-25,-25
2020-06-26,-25
2020-06-27,-26
2020-06-28,-26
2020-06-29,-21
2020-06-30,-21
