dates,covid19mobilitytrend_park
2020-02-15,10
2020-02-16,5
2020-02-17,3
2020-02-18,2
2020-02-19,3
2020-02-20,4
2020-02-21,18
2020-02-22,10
2020-02-23,8
2020-02-24,5
2020-02-25,1
2020-02-26,5
2020-02-27,8
2020-02-28,16
2020-02-29,14
2020-03-01,5
2020-03-02,3
2020-03-03,2
2020-03-04,5
2020-03-05,6
2020-03-06,-9
2020-03-07,11
2020-03-08,10
2020-03-09,6
2020-03-10,5
2020-03-11,5
2020-03-12,4
2020-03-13,6
2020-03-14,3
2020-03-15,5
2020-03-16,4
2020-03-17,7
2020-03-18,-2
2020-03-19,-9
2020-03-20,-18
2020-03-21,-14
2020-03-22,-13
2020-03-23,-16
2020-03-24,-15
2020-03-25,-17
2020-03-26,-31
2020-03-27,-35
2020-03-28,-28
2020-03-29,-26
2020-03-30,-26
2020-03-31,-25
2020-04-01,-25
2020-04-02,-31
2020-04-03,-34
2020-04-04,-29
2020-04-05,-29
2020-04-06,-31
2020-04-07,-31
2020-04-08,-31
2020-04-09,-36
2020-04-10,-40
2020-04-11,-34
2020-04-12,-32
2020-04-13,-31
2020-04-14,-32
2020-04-15,-32
2020-04-16,-32
2020-04-17,-36
2020-04-18,-35
2020-04-19,-34
2020-04-20,-33
2020-04-21,-32
2020-04-22,-33
2020-04-23,-36
2020-04-24,-41
2020-04-25,-38
2020-04-26,-39
2020-04-27,-36
2020-04-28,-36
2020-04-29,-33
2020-04-30,-36
2020-05-01,-42
2020-05-02,-36
2020-05-03,-35
2020-05-04,-34
2020-05-05,-35
2020-05-06,-33
2020-05-07,-36
2020-05-08,-38
2020-05-09,-33
2020-05-10,-32
2020-05-11,-30
2020-05-12,-30
2020-05-13,-31
2020-05-14,-32
2020-05-15,-35
2020-05-16,-28
2020-05-17,-29
2020-05-18,-28
2020-05-19,-29
2020-05-20,-34
2020-05-21,-40
2020-05-22,-35
2020-05-23,-26
2020-05-24,-20
2020-05-25,-3
2020-05-26,-14
2020-05-27,-26
2020-05-28,-22
2020-05-29,-27
2020-05-30,-24
2020-05-31,-21
2020-06-01,-23
2020-06-02,-22
2020-06-03,-22
2020-06-04,-29
2020-06-05,-28
2020-06-06,-23
2020-06-07,-20
2020-06-08,-22
2020-06-09,-23
2020-06-10,-22
2020-06-11,-25
2020-06-12,-32
2020-06-13,-27
2020-06-14,-22
2020-06-15,-23
2020-06-16,-23
2020-06-17,-31
2020-06-18,-30
2020-06-19,-30
2020-06-20,-24
2020-06-21,-24
2020-06-22,-22
2020-06-23,-23
2020-06-24,-24
2020-06-25,-26
2020-06-26,-27
2020-06-27,-24
2020-06-28,-26
2020-06-29,-22
2020-06-30,-22
2020-07-01,-22
2020-07-02,-24
2020-07-03,-23
2020-07-04,-21
2020-07-05,-18
2020-07-06,-18
2020-07-07,-18
2020-07-08,-20
2020-07-09,-24
2020-07-10,-21
2020-07-11,-24
2020-07-12,-22
2020-07-13,-18
2020-07-14,-17
2020-07-15,-18
2020-07-16,-19
2020-07-17,-19
2020-07-18,-17
2020-07-19,-17
2020-07-20,-21
2020-07-21,-23
2020-07-22,-18
2020-07-23,-18
2020-07-24,-16
2020-07-25,-12
2020-07-26,-10
2020-07-27,-13
2020-07-28,-11
2020-07-29,-5
2020-07-30,-1
2020-07-31,6
