dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-03,203
2020-04-04,434
2020-04-05,367
2020-04-06,468
2020-04-07,679
2020-04-08,981
2020-04-09,905
2020-04-10,1184
2020-04-11,954
2020-04-12,1340
2020-04-13,1570
2020-04-14,1905
2020-04-15,1740
2020-04-16,2019
2020-04-17,2190
2020-04-18,2114
2020-04-19,2634
2020-04-20,2779
2020-04-21,2974
2020-04-22,3096
2020-04-23,3416
2020-04-24,3686
2020-04-25,3337
2020-04-26,3476
2020-04-27,3812
2020-04-28,4332
2020-04-29,4968
2020-04-30,4965
2020-05-01,5573
2020-05-02,5827
2020-05-03,5368
2020-05-04,6260
2020-05-05,5711
2020-05-06,6241
2020-05-07,5867
2020-05-08,5941
2020-05-09,5465
2020-05-10,5638
2020-05-11,7208
2020-05-12,6773
2020-05-13,7900
2020-05-14,7392
2020-05-15,8582
2020-05-16,6782
2020-05-17,8184
2020-05-18,9788
2020-05-19,8449
2020-05-20,10207
2020-05-21,10262
2020-05-22,9727
2020-05-23,10834
2020-05-24,8908
2020-05-25,9451
2020-05-26,5407
2020-05-27,8015
2020-05-28,9310
2020-05-29,11301
2020-05-30,9987
2020-05-31,11876
2020-06-01,11439
2020-06-02,12704
2020-06-03,12510
2020-06-04,12694
2020-06-05,14088
2020-06-06,12486
2020-06-07,13136
2020-06-08,12944
2020-06-09,14668
2020-06-10,15965
2020-06-11,15772
2020-06-12,15990
2020-06-13,16638
2020-06-14,14505
2020-06-15,15038
2020-06-16,17214
2020-06-17,17527
2020-06-18,16259
2020-06-19,15045
2020-06-20,14031
2020-06-21,15585
2020-06-22,15555
2020-06-23,16292
2020-06-24,16433
2020-06-25,17999
2020-06-26,18498
2020-06-27,15157
2020-06-28,18099
2020-06-29,17837
2020-06-30,18426
2020-07-01,17875
2020-07-02,18362
2020-07-03,14650
2020-07-04,14727
2020-07-05,13988
2020-07-06,14245
2020-07-07,13173
2020-07-08,15672
2020-07-09,15632
2020-07-10,13488
2020-07-11,11193
2020-07-12,11059
2020-07-13,12423
2020-07-14,13453
2020-07-15,14002
2020-07-16,12889
2020-07-17,13460
2020-07-18,10923
2020-07-19,10625
2020-07-20,13362
2020-07-21,12898
2020-07-22,12050
2020-07-23,12398
2020-07-24,12027
2020-07-25,10446
2020-07-26,10078
2020-07-27,12859
